threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.727,4,8.2,20210419,UTA,0.0,0,13.4,0,.955,10.2,5,2,0.0,0,2,108,.000,1904.0,15.4,8,5,0,0.0,24.5,151,0,.727,.625,+23,.955,0,0,20.3,21,11,8,Joe Ingles,1,4
.500,3,6.3,20210419,UTA,0.0,3,10.4,0,.667,2.5,4,3,0.0,3,2,105,.250,1841.0,18.4,7,2,0,1.7,19.5,118,1.000,.583,.333,+15,.713,0,1,26.4,19,12,6,Bojan Bogdanović,1,3
.600,9,19.1,20210419,UTA,0.0,0,31.4,2,1.300,16.7,5,2,6.1,0,1,100,.000,1837.0,28.6,5,3,0,0.0,22.3,173,0,1.000,1.000,+21,1.300,0,0,11.3,13,5,3,Royce O'Neale,1,9
.545,2,4.6,20210419,UTA,0.0,1,7.5,0,.591,3.7,10,3,0.0,1,2,105,.091,1710.0,20.8,5,3,0,1.8,48.7,120,1.000,.455,.500,+15,.612,0,1,25.1,14,11,6,Mike Conley,1,2
.000,10,22.8,20210419,UTA,5.8,4,33.7,2,.714,9.0,2,0,6.6,5,3,95,.714,1710.0,0.0,5,0,1,1.8,9.7,162,.800,.714,0,+17,.761,0,1,16.0,14,7,0,Rudy Gobert,1,9
.286,3,6.2,20210419,UTA,0.0,2,10.2,0,.714,1.0,1,2,0.0,2,3,105,.143,1890.0,11.8,9,2,0,1.6,5.2,119,1.000,.643,.500,+2,.739,0,1,26.6,22,14,4,Jordan Clarkson,0,3
.000,5,19.8,20210419,UTA,10.1,0,26.0,1,.333,-4.7,0,1,5.7,0,1,94,.000,983.0,25.0,1,0,1,3.1,0.0,67,0,.333,0,+4,.333,0,1,12.1,2,3,0,Derrick Favors,0,4
.250,4,16.7,20210419,UTA,0.0,0,27.5,0,.250,-16.6,1,2,0.0,0,2,106,.000,931.0,33.3,1,0,0,0.0,7.8,43,0,.250,.000,+4,.250,0,0,19.2,2,4,1,Georges Niang,0,4
1.000,1,4.7,20210419,UTA,0.0,0,7.7,0,.000,-17.8,1,1,0.0,0,2,109,.000,832.0,25.0,0,0,0,0.0,8.1,20,0,.000,.000,+1,.000,0,0,14.3,0,3,3,Miye Oni,0,1
1.000,1,0.0,20210419,UTA,0.0,0,0.0,0,.000,-21.7,0,0,0.0,0,0,111,.000,189.0,0.0,1,0,0,0.0,0.0,0,0,1.000,0,-7,.000,0,0,15.7,2,1,0,Jarrell Brantley,0,1
