trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
19.9,3.6,42.2,.583,2,11,+29,.708,41,12,DAL,.700,1,24,9.3,115,3,7,0,142,1,.500,0.0,Luka Dončić,34.1,.462,20.5,.542,13,20191212,14,.583,12,11,6,62.7,0,0.0,0,2019.0
18.0,7.7,8.2,.750,2,1,+23,.750,9,10,DAL,.781,2,4,0.0,110,0,3,0,176,1,1.000,3.3,Dwight Powell,26.9,.000,3.3,.250,1,20191212,3,.750,4,8,0,3.8,1,1.6,1,1865.0
9.0,7.7,7.1,.400,1,3,+5,.600,6,5,DAL,.600,2,5,0.0,118,0,0,0,158,1,.000,0.0,Dorian Finney-Smith,10.1,.500,0.8,.800,4,20191212,2,0,0,3,2,11.1,0,0.0,0,1863.0
15.1,4.1,29.5,.444,4,1,+17,.444,20,8,DAL,.506,1,18,0.0,107,0,4,0,115,1,.222,10.4,Kristaps Porziņģis,24.8,.000,-3.0,.278,5,20191212,8,1.000,4,7,0,5.1,0,0.0,3,1770.0
11.0,0.0,13.9,.167,2,0,+17,.167,2,5,DAL,.167,0,6,25.0,117,2,0,0,27,1,.000,0.0,Tim Hardaway Jr.,20.5,.000,-18.8,.833,5,20191212,1,0,0,5,0,0.0,0,0.0,0,1524.0
11.7,10.7,25.4,.733,2,4,+5,.933,30,7,DAL,.919,3,15,15.5,111,3,2,0,155,0,.200,0.0,Seth Curry,12.5,.667,17.5,.600,9,20191212,11,.667,3,4,6,19.6,2,2.9,0,2011.0
5.4,5.8,12.8,.167,3,1,-14,.167,2,2,DAL,.167,1,6,0.0,119,0,0,0,65,0,.000,0.0,Justin Jackson,5.1,.000,-14.9,.333,2,20191212,1,0,0,1,0,5.5,0,0.0,0,1238.0
3.0,6.6,12.0,.500,3,0,-1,.625,5,1,DAL,.625,1,4,20.0,109,1,0,0,107,0,.000,5.6,Maxi Kleber,0.0,.500,-3.8,.500,2,20191212,2,0,0,0,1,0.0,1,2.7,1,1098.0
3.7,0.0,20.2,.500,2,4,-20,.583,7,1,DAL,.583,0,6,14.3,118,1,0,0,125,0,.000,0.0,Jalen Brunson,6.9,.333,-1.6,.500,3,20191212,3,0,0,1,1,35.5,0,0.0,0,913.0
33.8,0.0,26.7,0,0,0,-6,0,0,1,DAL,0,0,0,100.0,111,1,0,0,0,0,0,0.0,Ryan Broekhoff,63.2,0,-30.9,0,0,20191212,0,0,0,1,0,0.0,0,0.0,0,99.0
0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0,0,J.J. Barea,0,0,0,0,0,20191212,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0,0,Courtney Lee,0,0,0,0,0,20191212,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0,0,Boban Marjanović,0,0,0,0,0,20191212,0,0,0,0,0,0,0,0,0,0.0
24.3,6.1,24.5,.714,4,1,-15,.714,23,15,DET,.691,2,14,10.7,110,2,3,0,123,1,.429,3.2,Andre Drummond,45.3,.000,5.3,.071,1,20191212,10,.500,6,13,0,5.4,3,4.3,1,2065.0
0.0,0.0,17.5,.231,2,4,-17,.308,8,0,DET,.308,0,13,0.0,130,0,0,0,77,1,.000,0.0,Luke Kennard,0.0,.250,-9.4,.615,8,20191212,3,0,0,0,2,16.0,1,1.5,0,2019.0
5.6,0.0,27.1,.188,2,5,-18,.219,10,3,DET,.282,0,16,0.0,131,0,3,0,74,1,.250,0.0,Blake Griffin,12.1,.100,-12.0,.625,10,20191212,3,.750,4,3,1,23.0,0,0.0,0,1779.0
2.0,0.0,11.2,.571,2,0,-8,.857,12,1,DET,.857,0,7,0.0,133,0,0,0,152,1,.000,0.0,Tony Snell,4.2,.667,-0.1,.857,6,20191212,4,0,0,1,4,0.0,0,0.0,0,1699.0
5.0,9.4,15.8,.333,3,4,+6,.333,7,2,DET,.451,2,6,0.0,123,0,3,0,124,1,.667,0.0,Bruce Brown,0.0,.000,1.2,.167,1,20191212,2,.750,4,0,0,24.2,2,4.4,0,1334.0
0.0,0.0,33.4,.438,0,4,-17,.594,19,0,DET,.594,0,16,15.8,125,3,0,0,100,0,.000,0.0,Derrick Rose,0.0,.500,5.1,.625,10,20191212,7,0,0,0,5,27.6,2,3.8,0,1546.0
2.8,0.0,8.7,.000,0,1,-7,.000,2,1,DET,.258,0,3,0.0,133,0,2,0,69,0,.667,0.0,Langston Galloway,5.9,.000,-11.3,.333,1,20191212,0,1.000,2,1,0,5.9,0,0.0,0,1216.0
