team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
GSW,12.8,0,10.7,.000,0,Festus Ezeli,.000,0,0,90,0.0,10.9,0,.000,.000,0,2,0,0,20150227,0,1,0.0,0,0,0,0,0,0,+8,6.6,1,0.0,.000,490.0,1,-11.2,0,0.0
GSW,29.4,0,0.0,.500,1,Brandon Rush,.000,0,.000,94,16.1,18.9,1,.000,.000,0,2,0,0,20150227,1,2,0.0,0,0,22,2,0,0,-8,15.2,0,33.3,.000,426.0,2,-21.2,0,0.0
GSW,0,0,0,0,0,Andre Iguodala,0,0,0,0,0,0,0,0,0,0,0,0,0,20150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,33.0,6,0.0,.000,3,Jonas Valančiūnas,.527,2,0,112,0.0,15.8,0,.500,1.500,4,4,1,0,20150227,0,8,15.4,0,1,88,0,.500,7,-10,23.9,0,31.1,.500,1624.0,12,-2.7,3,1.8
TOR,8.5,6,0.0,.063,3,DeMar DeRozan,.376,4,.000,122,0.0,36.3,1,.250,.375,1,16,1,0,20150227,0,2,4.0,0,0,71,2,1.000,14,-12,6.1,0,13.9,.250,1584.0,3,-12.6,6,0.0
TOR,0.0,0,0.0,.400,1,Patrick Patterson,.400,2,.000,123,0.0,12.3,2,.400,.000,2,5,1,0,20150227,0,0,9.7,0,0,81,1,0,4,-24,5.0,0,16.7,.400,1292.0,2,-7.2,0,0.0
TOR,5.2,0,7.6,.333,1,James Johnson,.667,2,.000,111,8.4,8.3,1,.667,.000,0,3,1,0,20150227,1,1,0.0,0,1,100,2,0,4,-15,2.5,2,25.0,.667,1287.0,1,2.0,0,2.3
TOR,11.9,2,0.0,.571,2,Kyle Lowry,.254,1,.000,121,0.0,23.4,4,.143,.286,0,7,1,0,20150227,0,2,0.0,0,0,43,1,1.000,4,-31,5.8,0,20.2,.143,1125.0,2,-17.7,2,0.0
TOR,16.9,8,3.1,.571,3,Lou Williams,.570,2,.250,113,19.9,22.7,4,.286,1.143,0,7,0,0,20150227,3,4,0.0,1,1,99,4,.875,12,-6,8.2,1,22.2,.357,1584.0,4,0.9,7,1.9
TOR,17.8,0,0.0,.333,2,Greivis Vásquez,.167,1,.000,115,26.3,14.1,2,.167,.000,0,6,0,0,20150227,4,4,0.0,0,1,47,3,0,2,-2,8.6,0,25.0,.167,1506.0,4,-8.9,0,2.0
TOR,9.2,2,0.0,.571,1,Terrence Ross,.605,7,.375,117,11.4,28.9,8,.500,.143,0,14,0,0,20150227,1,2,0.0,3,1,110,1,.500,18,-9,4.4,0,6.3,.607,1462.0,2,8.7,1,2.0
TOR,20.6,0,0.0,.000,1,Amir Johnson,.571,4,0,119,30.1,16.4,0,.571,.000,0,7,0,0,20150227,3,4,0.0,0,0,108,2,0,8,-18,10.0,0,12.5,.571,1299.0,4,3.1,0,0.0
TOR,51.5,4,0.0,.000,0,Tyler Hansbrough,.798,1,0,112,21.8,19.2,0,.500,2.000,1,2,0,0,20150227,1,4,12.0,0,0,178,1,1.000,6,-7,31.1,0,0.0,.500,520.0,5,17.7,4,0.0
TOR,33.7,0,0.0,.000,0,Chuck Hayes,.667,2,0,116,43.8,20.0,0,.667,.000,0,3,0,0,20150227,1,2,0.0,0,0,138,0,0,4,+6,16.3,0,0.0,.667,398.0,2,13.4,0,0.0
TOR,16.8,0,0.0,.000,2,Greg Stiemsma,1.000,1,0,103,0.0,20.0,0,1.000,.000,0,1,0,0,20150227,0,1,0.0,0,1,49,0,0,2,+6,8.1,0,66.7,1.000,398.0,1,-2.8,0,7.4
TOR,0.0,0,0.0,.000,0,Landry Fields,1.000,2,0,124,69.2,16.6,0,1.000,.000,0,2,0,0,20150227,1,0,0.0,0,0,202,0,0,4,+2,0.0,0,0.0,1.000,320.0,0,19.7,0,0.0
GSW,0,0,0,0,0,James Michael McAdoo,0,0,0,0,0,0,0,0,0,0,0,0,1,20150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Bruno Caboclo,0,0,0,0,0,0,0,0,0,0,0,0,1,20150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Lucas Nogueira,0,0,0,0,0,0,0,0,0,0,0,0,1,20150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
