blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
2,TOR,.364,22,105,0,.364,11.5,20061206,0,3.9,.136,4.0,30.6,8,2,0.0,1,1,1,2.5,15.9,.500,.000,18,29.2,80,3,1,3,11,-2.6,Chris Bosh,2522.0,.379,-7,4,0,12,.182
0,TOR,.571,14,107,2,.571,15.0,20061206,0,0.0,.071,0.0,10.2,8,2,3.2,0,1,2,6.2,8.1,1.000,.000,18,21.4,129,1,2,3,3,7.8,Anthony Parker,2066.0,.605,-5,2,0,5,.143
0,TOR,.400,10,114,0,.400,47.9,20061206,0,0.0,.000,9.1,11.5,4,0,0.0,1,1,2,3.5,7.3,0,0,8,17.8,104,0,1,10,3,-1.4,T.J. Ford,1836.0,.400,-5,0,0,4,.000
0,TOR,.375,8,115,0,.375,0.0,20061206,0,0.0,.125,0.0,7.7,3,2,0.0,0,1,1,0.0,3.7,1.000,.000,8,14.4,93,1,0,0,2,-7.2,Jorge Garbajosa,1831.0,.450,+3,2,0,2,.250
1,TOR,.400,5,105,1,.400,0.0,20061206,0,4.5,.000,0.0,6.4,2,0,3.0,0,1,2,11.7,9.2,0,0,4,13.6,99,0,2,0,1,-3.3,Rasho Nesterović,1093.0,.400,+2,0,0,3,.000
1,TOR,.545,11,113,0,.636,11.6,20061206,2,2.8,.455,8.3,8.2,6,0,0.0,1,0,0,3.7,5.9,0,.400,14,20.8,115,5,1,2,2,5.9,Andrea Bargnani,1717.0,.636,-6,0,0,3,.000
1,TOR,.714,7,105,1,.786,16.4,20061206,1,3.8,.143,0.0,11.0,5,3,2.6,0,0,2,5.0,7.9,.750,1.000,14,20.5,162,1,1,2,2,17.6,Fred Jones,1272.0,.799,-5,4,0,3,.571
0,TOR,.333,3,105,1,.333,45.7,20061206,0,0.0,.000,40.0,13.5,1,0,3.2,2,0,3,0.0,6.4,0,0,2,14.3,78,0,0,6,2,-6.1,José Calderón,1044.0,.333,+1,0,0,2,.000
0,TOR,1.000,2,112,0,1.000,0.0,20061206,0,0.0,.000,0.0,10.0,2,1,0.0,0,0,4,0.0,4.8,1.000,0,5,10.3,213,0,0,0,1,-2.2,Joey Graham,705.0,1.025,-1,1,0,1,.500
0,TOR,.000,3,101,0,.000,0.0,20061206,0,0.0,.000,25.0,44.7,0,0,0.0,1,0,1,0.0,21.3,0,0,0,37.9,0,0,0,0,2,-41.0,Kris Humphries,314.0,.000,+3,0,0,2,.000
