threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.412,2,3.3,20190123,CHO,3.3,1,3.2,0,.618,8.0,7,1,0.0,2,1,110,.118,2338.0,5.3,9,3,1,5.3,28.8,129,.500,.529,.429,+8,.615,0,4,23.3,22,17,7,Kemba Walker,1,1
.667,4,7.0,20190123,CHO,0.0,2,13.8,1,.889,5.8,2,1,2.6,2,1,118,.222,2197.0,9.2,6,4,0,0.0,7.9,158,1.000,.667,.667,+3,.911,0,0,14.3,18,9,6,Nicolas Batum,1,4
.444,4,8.6,20190123,CHO,0.0,6,16.9,0,.611,1.5,4,1,0.0,7,3,120,.778,1792.0,7.6,5,1,0,0.0,19.5,141,.857,.556,.250,-7,.704,0,0,21.1,17,9,4,Jeremy Lamb,1,4
.818,3,6.6,20190123,CHO,0.0,0,13.0,0,.500,-6.1,0,2,0.0,0,1,112,.000,1743.0,15.4,4,3,0,3.5,0.0,79,0,.364,.333,-4,.500,0,2,21.6,11,11,9,Marvin Williams,1,3
.000,10,22.2,20190123,CHO,13.5,5,30.7,0,.400,-5.7,1,1,0.0,7,6,113,1.400,1729.0,11.0,2,0,3,1.8,4.4,124,.714,.400,0,-2,.557,0,1,15.2,9,5,0,Bismack Biyombo,1,7
.000,3,9.8,20190123,CHO,6.6,5,12.9,0,.000,-10.4,2,2,0.0,6,2,120,2.000,1176.0,26.2,0,0,1,0.0,11.9,91,.833,.000,0,+13,.443,0,0,18.8,5,3,0,Michael Kidd-Gilchrist,0,2
.000,9,31.4,20190123,CHO,0.0,2,62.0,1,.750,2.7,1,0,5.2,3,4,108,.750,1101.0,0.0,3,0,0,0.0,7.9,155,.667,.750,0,+13,.752,0,0,14.0,8,4,0,Willy Hernangómez,0,9
.429,2,7.2,20190123,CHO,0.0,0,14.2,0,.643,0.4,2,0,0.0,0,1,120,.000,1066.0,0.0,4,1,0,0.0,17.9,133,0,.571,.333,+4,.643,0,0,19.0,9,7,3,Malik Monk,0,2
.091,0,0.0,20190123,CHO,0.0,3,0.0,0,.636,7.3,3,1,0.0,4,0,115,.364,1016.0,7.3,7,0,0,3.0,40.2,128,.750,.636,.000,+14,.666,0,1,39.1,17,11,1,Tony Parker,0,0
.000,0,0.0,20190123,CHO,0.0,0,0.0,0,1.000,13.7,1,0,0.0,0,0,122,.000,242.0,0.0,1,0,0,0.0,40.9,208,0,1.000,0,+13,1.000,0,0,11.9,2,1,0,Miles Bridges,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devonte' Graham,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frank Kaminsky,0,0
.727,6,9.5,20190123,MEM,6.3,0,12.8,0,.455,-10.3,1,2,0.0,0,2,132,.000,2423.0,15.4,4,2,2,0.0,3.6,85,0,.364,.250,-11,.455,0,0,15.2,10,11,8,Justin Holiday,1,4
.400,17,28.0,20190123,MEM,3.3,4,53.5,0,.600,12.0,10,3,0.0,5,2,119,.333,2328.0,14.9,8,2,1,4.0,44.0,124,.800,.533,.333,+3,.640,0,3,24.6,22,15,6,Marc Gasol,1,16
.800,3,5.3,20190123,MEM,0.0,0,10.7,1,.500,-5.8,3,1,2.8,0,5,126,.000,2192.0,16.7,2,1,0,1.4,11.1,97,0,.400,.250,-7,.500,0,1,7.8,5,5,4,Garrett Temple,1,3
.294,2,3.6,20190123,MEM,0.0,9,7.2,0,.647,1.3,1,3,0.0,9,3,129,.529,2161.0,12.5,10,2,0,1.4,5.4,126,1.000,.588,.400,-8,.740,0,1,31.4,31,17,5,Mike Conley,1,2
.222,1,2.5,20190123,MEM,0.0,6,5.1,1,.500,0.0,1,0,4.0,6,4,125,.667,1533.0,0.0,4,1,0,2.0,6.2,135,1.000,.444,.500,-7,.644,0,1,21.5,15,9,2,Jaren Jackson Jr.,1,1
.300,3,7.1,20190123,MEM,0.0,3,14.3,1,.550,-1.3,3,1,3.8,4,6,124,.400,1632.0,7.8,5,1,0,1.9,18.1,115,.750,.500,.333,-9,.595,0,1,22.2,14,10,3,JaMychal Green,0,3
.286,2,7.6,20190123,MEM,7.5,0,7.7,0,.286,-10.1,5,0,0.0,0,3,132,.000,1013.0,0.0,2,0,1,0.0,44.0,97,0,.286,.000,-8,.286,0,0,19.6,4,7,2,Shelvin Mack,0,1
.000,4,20.1,20190123,MEM,19.8,0,20.4,0,.500,-1.4,0,0,0.0,0,0,122,.000,764.0,0.0,2,0,2,4.0,0.0,121,0,.500,0,-9,.500,0,1,14.8,4,4,0,Omri Casspi,0,2
.500,0,0.0,20190123,MEM,0.0,0,0.0,0,.500,-1.4,1,0,0.0,0,0,134,.000,248.0,0.0,1,0,0,0.0,44.0,116,0,.500,.000,+5,.500,0,0,22.9,2,2,1,Jevon Carter,0,0
.000,0,0.0,20190123,MEM,0.0,0,0.0,0,.000,-34.6,0,0,0.0,0,0,134,.000,106.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-4,.000,0,0,26.8,0,1,0,Ivan Rabb,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yuta Watanabe,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Julian Washburn,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dwayne Bacon,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Joe Chealey,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J.P. Macura,0,0
0,0,0,20190123,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cody Zeller,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kyle Anderson,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dillon Brooks,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Joakim Noah,0,0
0,0,0,20190123,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Chandler Parsons,0,0
