team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
OKC,19.0,7,1.7,.133,5,Kevin Durant,.393,10,.250,98,11.1,35.1,4,.333,.233,1,30,1,0,20160516,3,9,2.3,1,3,76,1,.714,26,+8,11.0,1,13.1,.350,2735.0,10,-3.0,5,3.1
OKC,11.9,14,0.0,.190,3,Russell Westbrook,.497,7,.500,90,46.8,31.6,4,.333,.667,1,21,1,0,20160516,12,5,2.6,2,7,111,2,.786,27,+8,7.5,0,9.9,.381,2411.0,6,15.0,11,8.2
OKC,26.2,9,4.3,.000,1,Steven Adams,.669,5,0,101,0.0,14.9,0,.625,1.125,2,8,1,0,20160516,0,10,5.7,0,0,131,2,.667,16,+19,16.4,2,7.7,.625,2195.0,12,2.9,6,0.0
OKC,18.9,0,2.2,.273,1,Serge Ibaka,.500,5,.333,105,4.2,14.2,3,.455,.000,4,11,1,0,20160516,1,7,11.7,1,0,108,0,0,11,0,15.5,1,8.3,.500,2132.0,11,0.4,0,0.0
OKC,23.3,0,3.8,.333,0,Andre Roberson,1.167,3,1.000,97,7.3,6.1,1,1.000,.000,0,3,1,0,20160516,1,5,0.0,1,1,232,2,0,7,-8,12.2,1,0.0,1.167,1234.0,5,11.2,0,2.3
OKC,3.2,2,0.0,.333,0,Dion Waiters,.727,4,1.000,109,19.9,9.8,2,.667,.333,0,6,0,0,20160516,4,1,0.0,2,0,150,3,.000,10,+2,1.7,0,0.0,.833,1779.0,1,3.2,0,0.0
OKC,21.3,0,4.4,.125,1,Enes Freedom,.500,4,.000,96,0.0,21.0,1,.500,.000,2,8,0,0,20160516,0,4,11.6,0,1,97,2,0,8,+2,16.6,1,11.1,.500,1083.0,6,-1.0,0,2.6
OKC,6.9,0,0.0,1.000,0,Randy Foye,.750,1,.500,108,9.8,6.1,2,.500,.000,0,2,0,0,20160516,1,1,0.0,1,0,157,3,0,3,-1,3.6,0,0.0,.750,831.0,1,-1.9,0,0.0
OKC,0,0,0,0,0,Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0,0,20160516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
OKC,0,0,0,0,0,Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0,0,20160516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
OKC,0,0,0,0,0,Anthony Morrow,0,0,0,0,0,0,0,0,0,0,0,0,0,20160516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
OKC,0,0,0,0,0,Nazr Mohammed,0,0,0,0,0,0,0,0,0,0,0,0,0,20160516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
OKC,0,0,0,0,0,Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0,0,20160516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,10.4,9,3.3,.200,2,Draymond Green,.480,9,.000,107,16.4,27.6,4,.450,.450,1,20,1,0,20160516,4,4,2.4,0,1,96,3,.556,23,0,6.2,2,7.7,.450,2405.0,5,2.5,5,1.2
GSW,23.7,2,0.0,.636,7,Stephen Curry,.568,9,.429,101,29.1,32.1,14,.409,.091,1,22,1,0,20160516,7,9,2.4,6,3,91,3,1.000,26,-6,12.6,0,23.4,.545,2380.0,10,6.3,2,3.6
GSW,21.1,0,0.0,.320,2,Klay Thompson,.500,11,.375,109,18.2,29.1,8,.440,.000,1,25,1,0,20160516,4,8,2.4,3,0,96,4,0,25,-3,11.4,0,7.4,.500,2375.0,9,1.2,0,0.0
GSW,15.9,0,0.0,.500,1,Harrison Barnes,.750,5,.500,111,9.0,11.7,4,.625,.000,0,8,1,0,20160516,2,5,0.0,2,0,127,1,0,12,+2,7.6,0,11.1,.750,1964.0,5,3.8,0,0.0
