ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.389,18,13,1,6,2,.389,57.0,.498,7,.167,20191114,105,1,21,0,0.0,ATL,1,19.2,.857,27.7,7,2147.0,2.4,.417,5,1.5,1,.333,0.0,0,2,Trae Young,120,0,6,3.3,-1.3,-17
.133,15,0,1,2,6,.333,0.0,.441,5,.333,20191114,82,3,14,1,0.0,ATL,2,15.9,1.000,21.2,2,2034.0,7.7,.400,3,4.8,2,.400,3.0,0,2,De'Andre Hunter,108,0,6,6.9,-3.0,-3
.533,15,1,1,6,3,.533,5.4,.648,8,.500,20191114,124,7,24,1,0.0,ATL,6,9.7,.750,24.6,8,1906.0,4.1,.600,2,12.0,2,.267,3.2,0,3,Jabari Parker,114,0,4,22.1,4.2,+2
.571,7,1,1,4,0,.286,6.5,.514,2,.167,20191114,89,5,9,1,0.0,ATL,4,25.5,1.000,21.4,4,1257.0,0.0,.357,3,13.0,1,.857,4.9,0,5,Cam Reddish,123,0,6,22.4,-12.5,-12
.000,8,1,1,0,2,.875,11.4,.875,7,0,20191114,98,8,14,4,5.5,ATL,4,38.5,0,26.2,0,1133.0,4.6,.875,5,23.1,0,.000,21.6,1,5,Damian Jones,108,0,0,24.8,1.4,-6
.818,11,1,0,6,0,.636,6.9,.702,7,.333,20191114,143,10,21,5,0.0,ATL,5,6.3,.667,23.6,9,1545.0,0.0,.682,1,21.2,1,.273,19.8,0,4,Alex Len,123,0,3,22.7,3.3,-17
.000,2,4,0,0,1,.000,24.8,.000,0,0,20191114,113,6,0,2,10.8,ATL,4,0.0,0,3.9,0,1163.0,2.3,.000,0,16.9,0,.000,10.5,2,3,DeAndre' Bembry,111,0,0,24.2,2.5,-9
.000,5,4,0,0,1,.000,28.0,.000,0,.000,20191114,33,3,0,0,0.0,ATL,3,28.6,0,15.6,0,1027.0,2.6,.000,2,9.6,0,.400,0.0,0,3,Tyrone Wallace,117,0,2,20.5,-14.8,+5
.000,5,0,0,0,0,.400,0.0,.400,2,.000,20191114,69,1,4,0,6.8,ATL,1,16.7,0,14.9,0,919.0,0.0,.400,1,3.6,0,.400,0.0,1,3,Bruno Fernando,121,0,2,7.6,-13.6,-8
.000,3,0,0,0,0,.333,0.0,.333,1,.000,20191114,77,4,2,0,7.1,ATL,4,0.0,0,7.7,0,886.0,0.0,.333,0,14.8,0,.333,0.0,1,1,Allen Crabbe,117,0,1,31.7,-6.8,-17
.000,2,0,0,0,0,.500,0.0,.750,1,1.000,20191114,161,1,3,1,0.0,ATL,0,0.0,0,11.9,0,383.0,0.0,.750,0,8.5,1,.500,16.0,0,0,Charlie Brown Jr.,126,0,1,0.0,3.6,+2
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chandler Parsons,0,0,0,0,0,0
.556,18,3,1,8,2,.556,14.7,.670,10,.250,20191114,126,7,30,1,0.0,PHO,6,8.2,.800,27.0,10,2135.0,2.5,.611,2,10.7,2,.444,3.3,0,3,Kelly Oubre Jr.,99,0,8,17.2,5.9,+14
.500,16,7,1,8,2,.500,36.1,.692,8,.429,20191114,108,2,27,0,0.0,PHO,2,26.4,1.000,32.6,8,1924.0,2.7,.594,7,3.4,3,.438,0.0,0,3,Devin Booker,102,0,7,6.4,3.1,+3
.222,9,8,1,2,0,.222,33.7,.304,2,.000,20191114,85,5,6,1,0.0,PHO,4,23.3,1.000,16.9,2,1808.0,0.0,.222,3,9.1,0,.222,3.9,0,2,Ricky Rubio,105,0,2,13.6,-9.6,+1
.167,12,1,1,2,0,.750,6.1,.893,9,.600,20191114,146,6,23,3,2.7,PHO,3,13.4,1.000,19.8,2,1781.0,0.0,.875,2,11.0,3,.417,11.8,1,3,Dario Šarić,105,0,5,10.3,8.3,+9
.400,5,1,1,1,0,.200,6.9,.255,1,.000,20191114,47,3,3,0,0.0,PHO,3,25.4,.500,17.0,2,1094.0,0.0,.200,2,9.0,0,.600,0.0,0,4,Aron Baynes,104,0,3,16.8,-16.7,-10
.667,9,2,0,4,0,.667,10.4,.816,6,.600,20191114,146,6,19,1,0.0,PHO,5,7.9,.667,16.8,6,1776.0,0.0,.833,1,11.1,3,.556,4.0,0,2,Frank Kaminsky,104,0,5,17.3,6.5,+29
.000,2,5,0,0,0,.000,27.2,.000,0,.000,20191114,66,1,0,0,3.7,PHO,1,50.0,0,7.3,0,1290.0,0.0,.000,2,2.5,0,.500,0.0,1,2,Tyler Johnson,107,0,1,4.8,-3.9,+22
.750,8,1,0,6,0,.375,6.9,.705,3,.500,20191114,131,4,15,0,0.0,PHO,4,8.6,1.000,22.5,6,1223.0,0.0,.563,1,10.7,3,.750,0.0,0,0,Cameron Johnson,103,0,6,20.0,4.9,+4
.500,4,2,0,0,1,.250,17.7,.307,1,.500,20191114,93,5,3,1,0.0,PHO,4,0.0,.000,13.4,2,862.0,3.0,.375,0,19.0,1,.500,8.1,0,5,Mikal Bridges,93,0,2,28.4,-3.9,+8
.000,1,0,0,0,0,1.000,0.0,.000,1,0,20191114,0,0,2,0,0.0,PHO,0,0.0,0,14.0,0,169.0,15.5,.000,0,0.0,0,.000,0.0,0,0,Jevon Carter,76,0,0,0.0,-0.3,0
.000,1,0,0,0,1,.000,0.0,1.000,0,0,20191114,200,0,0,0,0.0,PHO,0,0.0,0,14.0,0,169.0,0.0,1.000,0,0.0,0,.000,0.0,0,0,Cheick Diallo,110,0,0,0.0,7.0,0
0,0,2,0,0,0,0,83.1,0,0,0,20191114,237,0,0,0,0.0,PHO,0,0,0,0.0,0,169.0,0.0,0,0,0.0,0,0,0.0,0,0,Elie Okobo,110,0,0,0.0,15.2,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,PHO,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Deandre Ayton,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Vince Carter,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,John Collins,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Brandon Goodwin,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kevin Huerter,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Evan Turner,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,PHO,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jared Harper,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,PHO,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Ty Jerome,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20191114,0,0,0,0,0,PHO,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jalen Lecque,0,1,0,0,0,0
