threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.071,16,25.4,20151221,MIN,9.3,9,42.3,3,.571,8.8,2,2,6.4,9,4,106,.643,2106.0,10.0,8,0,3,1.4,10.9,133,1.000,.571,.000,-8,.696,0,1,26.0,25,14,1,Karl-Anthony Towns,1,13
.235,3,4.9,20151221,MIN,0.0,9,10.1,0,.500,-5.0,0,3,0.0,10,4,122,.588,2033.0,12.3,8,1,0,0.0,0.0,106,.900,.471,.250,-4,.607,0,0,32.9,26,17,4,Andrew Wiggins,1,3
.222,2,3.4,20151221,MIN,0.0,2,6.9,0,.111,-6.5,8,2,0.0,4,2,110,.444,1983.0,15.7,1,0,0,5.9,33.6,59,.500,.111,.000,-5,.186,0,4,17.6,4,9,2,Ricky Rubio,1,2
.000,5,9.4,20151221,MIN,3.7,0,15.4,2,.500,-2.2,3,2,5.1,2,3,113,.167,1778.0,13.4,6,0,1,1.7,18.5,86,.000,.500,0,-22,.466,0,1,22.9,12,12,0,Gorgui Dieng,1,4
.000,4,10.1,20151221,MIN,9.9,0,10.4,0,1.000,0.6,2,1,0.0,0,0,122,.000,1321.0,33.3,2,0,2,0.0,13.8,147,0,1.000,0,-17,1.000,0,0,6.2,4,2,0,Tayshaun Prince,1,2
.167,3,6.5,20151221,MIN,0.0,3,13.3,0,.583,1.6,2,1,0.0,5,1,117,.417,1548.0,6.6,7,0,0,1.9,16.2,112,.600,.583,.000,-13,.599,0,1,26.9,17,12,2,Zach LaVine,0,3
.167,0,0.0,20151221,MIN,0.0,0,0.0,1,.250,-9.0,0,0,4.0,0,2,115,.000,1116.0,0.0,1,1,0,2.6,0.0,51,0,.167,1.000,-2,.250,0,1,14.7,3,6,1,Kevin Martin,0,0
.250,1,3.4,20151221,MIN,0.0,2,7.1,0,.750,1.3,0,0,0.0,2,0,123,.500,971.0,0.0,3,0,0,0.0,0.0,164,1.000,.750,.000,-15,.820,0,0,13.8,8,4,1,Shabazz Muhammad,0,1
0,0,0.0,20151221,MIN,0.0,0,0.0,0,0,-9.9,0,0,0.0,0,1,124,0,599.0,0,0,0,0,0.0,0.0,0,0,0,0,+14,0,0,0,0.0,0,0,0,Damjan Rudež,0,0
1.000,2,13.6,20151221,MIN,0.0,0,27.9,0,.000,-0.2,1,0,0.0,0,1,104,.000,491.0,0.0,0,0,0,6.0,16.3,43,0,.000,.000,-5,.000,0,1,5.6,0,1,1,Adreian Payne,0,2
1.000,0,0.0,20151221,MIN,0.0,0,0.0,0,.000,-17.9,1,1,0.0,0,0,125,.000,270.0,50.0,0,0,0,0.0,29.6,22,0,.000,.000,+5,.000,0,0,20.3,0,1,1,Nemanja Bjelica,0,0
.000,0,0.0,20151221,MIN,0.0,0,0.0,0,.000,-19.1,1,0,0.0,0,1,123,.000,184.0,0.0,0,0,0,0.0,43.5,43,0,.000,0,+2,.000,0,0,14.9,0,1,0,Andre Miller,0,0
0,0,0,20151221,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Garnett,0,0
.222,7,11.2,20151221,BOS,0.0,2,22.0,0,.333,4.8,12,1,0.0,2,1,94,.222,2086.0,9.2,3,0,0,5.6,39.6,124,1.000,.333,.000,+4,.405,0,4,13.4,8,9,2,Isaiah Thomas,1,7
.429,3,5.5,20151221,BOS,3.8,1,7.2,1,.429,-5.7,1,2,2.4,1,0,102,.071,1824.0,12.2,5,2,1,1.6,4.1,88,1.000,.357,.333,+20,.450,0,1,23.2,13,14,6,Avery Bradley,1,2
.308,10,18.5,20151221,BOS,0.0,0,36.1,2,.692,4.7,2,1,4.8,3,1,99,.231,1814.0,6.5,8,2,0,0.0,9.5,114,.000,.615,.500,+18,.628,0,0,21.7,18,13,4,Jae Crowder,1,10
.300,5,9.7,20151221,BOS,7.9,2,11.4,1,.850,6.2,1,1,2.5,4,3,105,.400,1727.0,7.8,7,3,2,0.0,4.9,144,.500,.700,1.000,+5,.808,0,0,19.0,19,10,3,Kelly Olynyk,1,3
.000,8,19.9,20151221,BOS,25.5,3,14.6,1,.455,-3.8,3,3,3.2,4,3,103,.364,1346.0,19.0,5,0,5,0.0,18.2,106,.750,.455,0,+7,.509,0,0,30.1,13,11,0,David Lee,1,3
.429,7,15.6,20151221,BOS,9.1,1,21.8,0,.786,8.2,3,1,0.0,2,0,106,.286,1502.0,11.3,4,3,2,0.0,15.0,143,.500,.571,1.000,+1,.761,0,0,15.2,12,7,3,Jonas Jerebko,0,5
.250,1,2.4,20151221,BOS,0.0,0,4.7,0,.500,-1.6,10,3,0.0,0,3,108,.000,1390.0,42.9,2,0,0,0.0,49.5,108,0,.500,.000,+6,.500,0,0,12.9,4,4,1,Evan Turner,0,1
