blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,DET,.556,18,115,2,.611,14.7,20130301,2,0.0,.389,10.0,8.2,10,0,3.0,2,1,1,3.2,5.9,0,.286,22,25.9,114,7,1,3,3,3.8,Brandon Knight,2248.0,.611,+11,0,0,4,.000
0,DET,.500,22,112,1,.500,17.0,20130301,0,0.0,.000,13.6,20.2,11,5,1.6,4,1,4,10.2,15.6,.625,0,27,40.5,101,0,3,3,7,-2.1,Greg Monroe,2119.0,.529,+3,8,0,10,.364
0,DET,.400,5,120,0,.600,42.5,20130301,2,0.0,.600,26.9,11.9,2,1,0.0,2,1,2,0.0,6.4,1.000,.667,7,10.5,132,3,0,11,4,-0.8,José Calderón,2061.0,.643,+4,1,0,4,.200
2,DET,.833,6,114,1,.833,15.1,20130301,0,5.1,.000,13.4,10.0,5,0,1.8,1,1,2,11.8,10.8,.000,0,10,11.8,144,0,3,3,3,7.6,Jason Maxiell,1835.0,.776,-2,1,0,6,.167
0,DET,.429,7,116,1,.571,0.0,20130301,2,0.0,.429,11.3,10.7,3,2,1.9,1,1,2,4.2,7.7,1.000,.667,10,15.0,118,3,1,0,3,-1.5,Kyle Singler,1718.0,.635,-2,2,0,4,.286
0,DET,.429,7,110,1,.429,23.8,20130301,0,0.0,.143,12.5,21.0,3,0,2.3,1,0,0,4.9,13.6,0,.000,6,15.9,102,1,1,4,5,-0.8,Rodney Stuckey,1461.0,.429,-12,0,0,6,.000
1,DET,.500,4,120,0,.500,0.0,20130301,0,4.5,.250,17.0,5.8,2,0,0.0,1,0,2,13.6,9.4,.000,.000,4,16.2,81,1,2,0,1,-9.6,Jonas Jerebko,1058.0,.410,-10,2,0,3,.500
0,DET,.400,5,117,0,.500,11.0,20130301,1,0.0,.400,14.5,15.0,2,2,0.0,1,0,3,0.0,8.1,1.000,.500,7,24.4,110,2,0,1,2,-7.6,Will Bynum,819.0,.595,-9,2,0,2,.400
0,DET,.000,2,117,0,.000,0.0,20130301,0,0.0,.500,0.0,14.7,0,0,0.0,0,0,2,0.0,7.9,0,.000,0,13.9,0,1,0,0,1,-25.7,Charlie Villanueva,417.0,.000,+4,0,0,1,.000
0,DET,.000,1,125,0,.000,0.0,20130301,0,0.0,1.000,0.0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,.000,0,8.4,0,1,0,0,0,-19.7,Kim English,345.0,.000,-9,0,0,0,.000
