team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
SEA,23.7,5,0.0,.250,3,Ray Allen,.596,14,.571,120,7.8,31.1,7,.500,.179,1,28,1,0,20070311,2,8,2.5,4,0,122,2,.800,36,-8,12.1,0,9.0,.571,2750.0,9,4.5,4,0.0
SEA,27.0,7,4.1,.389,2,Rashard Lewis,.617,9,.286,116,9.9,21.9,7,.500,.389,4,18,1,0,20070311,3,9,10.0,2,0,134,2,.857,26,0,17.7,2,8.7,.556,2714.0,13,7.6,6,0.0
SEA,3.2,4,0.0,.333,3,Earl Watson,.239,3,.000,116,20.9,20.2,5,.200,.267,2,15,1,0,20070311,7,1,5.4,0,2,73,3,.500,8,0,4.4,0,15.2,.200,2519.0,3,-9.1,2,2.5
SEA,16.6,4,0.0,.000,3,Chris Wilcox,.510,4,0,117,4.1,19.4,0,.400,.400,3,10,1,0,20070311,1,4,10.3,0,1,101,4,1.000,12,-10,13.2,0,20.3,.400,1962.0,7,-4.9,4,1.6
SEA,13.0,1,0.0,.000,1,Nick Collison,.466,3,0,120,4.1,10.2,0,.500,.167,2,6,1,0,20070311,1,3,7.2,0,0,102,6,.000,6,-13,9.8,0,13.4,.500,1884.0,5,-6.7,0,0.0
SEA,44.1,5,0.0,.000,2,Johan Petro,.533,5,0,110,0.0,22.0,0,.500,.500,4,10,0,0,20070311,0,9,16.3,0,2,109,5,.600,13,+18,28.9,0,14.1,.500,1664.0,13,-0.7,3,3.7
SEA,7.4,0,0.0,.500,0,Damien Wilkins,1.000,5,.667,121,9.2,14.1,3,.833,.000,1,6,0,0,20070311,1,1,6.2,2,0,206,1,0,12,+2,6.7,0,0.0,1.000,1098.0,2,15.2,0,0.0
SEA,0.0,0,0.0,.000,0,Mike Wilks,1.000,3,0,121,30.4,11.7,0,1.000,.000,0,3,0,0,20070311,2,0,0.0,0,0,203,2,0,6,-1,0.0,0,0.0,1.000,662.0,0,9.5,0,0.0
SEA,0.0,0,0.0,1.000,1,Mickaël Gelabale,.000,0,.000,122,16.1,12.0,1,.000,.000,0,1,0,0,20070311,1,0,0.0,0,0,28,0,0,0,+7,0.0,0,50.0,.000,430.0,0,-11.1,0,0.0
SEA,0.0,0,0.0,0,0,Andre Brown,0,0,0,121,0.0,0.0,0,0,0,0,0,0,0,20070311,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,218.0,0,-9.5,0,0.0
SEA,0,0,0,0,0,Mouhamed Sene,0,0,0,0,0,0,0,0,0,0,0,0,0,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,20.9,12,3.3,.000,0,Chris Bosh,.666,9,0,107,11.2,23.3,0,.600,.800,2,15,1,0,20070311,3,8,6.3,0,3,142,4,.750,27,+10,14.3,2,0.0,.600,2586.0,10,8.1,9,3.6
TOR,11.2,4,0.0,.500,0,Anthony Parker,.564,4,.000,118,3.4,12.0,4,.500,.500,1,8,1,0,20070311,1,4,3.4,0,1,121,2,.750,11,+12,7.6,0,0.0,.500,2424.0,5,-3.5,3,1.3
TOR,12.0,4,0.0,.000,4,T.J. Ford,.746,11,0,112,64.6,27.4,0,.733,.267,0,15,1,0,20070311,13,4,0.0,0,3,134,3,.750,25,+8,6.6,0,19.3,.733,2249.0,4,10.4,3,4.1
TOR,16.4,0,0.0,.000,3,Rasho Nesterović,.500,4,0,119,31.7,19.7,0,.500,.000,0,8,1,0,20070311,6,4,0.0,0,0,91,2,0,8,-6,8.9,0,27.3,.500,1655.0,4,-1.4,0,0.0
TOR,5.4,0,0.0,.286,1,Jorge Garbajosa,.643,4,.500,123,0.0,18.9,2,.571,.000,0,7,1,0,20070311,0,1,0.0,1,0,98,1,0,9,+1,2.9,0,12.5,.643,1255.0,1,-5.3,0,0.0
TOR,3.8,0,0.0,.714,1,Juan Dixon,.786,4,.600,120,0.0,13.4,5,.571,.000,0,7,0,0,20070311,0,1,0.0,3,1,116,4,0,11,-1,2.1,0,12.5,.786,1767.0,1,-1.2,0,1.8
TOR,20.8,3,0.0,.750,2,Andrea Bargnani,.713,6,.444,117,6.0,27.9,9,.500,.250,0,12,0,0,20070311,1,5,0.0,4,0,114,3,1.000,19,-3,11.3,0,13.1,.667,1629.0,5,1.4,3,0.0
TOR,0.0,5,0.0,.250,2,José Calderón,.565,2,.000,125,45.9,26.1,1,.500,1.250,1,4,0,0,20070311,5,0,8.7,0,0,113,1,.600,7,-7,4.0,0,24.4,.500,932.0,1,-3.1,3,0.0
TOR,0.0,0,0.0,0,0,Kris Humphries,0,0,0,125,0.0,0.0,0,0,0,0,0,0,0,20070311,0,0,0.0,0,0,0,1,0,0,-1,0.0,0,0,0,505.0,0,-7.3,0,0.0
TOR,27.4,2,0.0,.000,0,Morris Peterson,.174,0,0,114,0.0,17.3,0,.000,1.000,0,2,0,0,20070311,0,2,0.0,0,0,38,1,.500,1,-6,15.0,0,0.0,.000,494.0,2,-18.3,1,0.0
TOR,16.7,2,0.0,1.000,1,Joey Graham,.532,0,.000,119,0.0,21.1,1,.000,2.000,0,1,0,0,20070311,0,1,0.0,0,0,73,0,1.000,2,-2,9.1,0,34.7,.000,405.0,1,-12.7,2,0.0
TOR,0,0,0,0,0,Uroš Slokar,0,0,0,0,0,0,0,0,0,0,0,0,0,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
SEA,0,0,0,0,0,Danny Fortson,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
SEA,0,0,0,0,0,Luke Ridnour,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
SEA,0,0,0,0,0,Robert Swift,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Darrick Martin,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,Pape Sow,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TOR,0,0,0,0,0,P.J. Tucker,0,0,0,0,0,0,0,0,0,0,0,0,1,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
