ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.000,20,2,1,0,1,.500,8.1,.675,10,.538,20190510,110,2,27,0,4.8,GSW,2,16.7,0,25.8,0,2386.0,1.2,.675,4,3.2,7,.650,0.0,2,2,Klay Thompson,121,0,13,6.5,3.3,+6
.182,11,3,1,0,5,.545,11.0,.715,6,.625,20190510,115,2,17,1,0.0,GSW,1,20.2,.000,16.8,2,2279.0,6.5,.773,3,3.4,5,.727,3.3,0,1,Andre Iguodala,112,0,8,3.4,8.0,0
.222,9,7,1,0,1,.444,24.7,.405,4,.000,20190510,90,10,8,2,2.6,GSW,8,28.8,.000,16.1,2,2221.0,1.3,.444,4,17.3,0,.222,6.8,1,4,Draymond Green,115,0,2,28.0,-4.2,0
.550,20,4,1,11,0,.450,19.1,.664,9,.364,20190510,130,5,33,0,0.0,GSW,5,10.8,1.000,34.8,11,2052.0,0.0,.550,3,9.4,4,.550,0.0,0,4,Stephen Curry,122,0,11,19.0,3.7,+8
.000,1,1,1,0,0,.000,9.9,.000,0,0,20190510,33,3,0,0,8.3,GSW,3,50.0,0,7.4,0,695.0,0.0,.000,1,16.6,0,.000,0.0,1,1,Andrew Bogut,113,0,0,33.6,-5.8,+3
.250,8,1,0,2,1,.750,8.6,.788,6,0,20190510,155,5,14,4,4.8,GSW,1,10.1,1.000,21.0,2,1207.0,2.5,.750,1,15.9,0,.000,25.1,1,2,Kevon Looney,118,0,0,6.4,8.7,-3
.000,5,3,0,0,1,.200,23.6,.200,1,.000,20190510,83,2,2,0,0.0,GSW,2,0.0,0,13.7,0,939.0,3.2,.200,0,8.2,0,.400,0.0,0,0,Quinn Cook,116,0,2,16.6,-4.2,-4
.667,6,1,0,3,0,.667,12.2,.709,4,0,20190510,155,2,11,1,0.0,GSW,1,0.0,.750,23.8,4,836.0,0.0,.667,0,9.2,0,.000,9.1,0,1,Shaun Livingston,126,0,0,9.3,4.8,+12
.000,3,2,0,0,0,.333,21.1,.333,1,.000,20190510,91,1,2,1,0.0,GSW,0,25.0,0,14.3,0,720.0,0.0,.333,1,5.3,0,.667,10.5,0,2,Jonas Jerebko,128,0,2,0.0,-9.2,+4
1.000,2,1,0,2,0,.500,11.8,.694,1,0,20190510,170,2,4,1,17.7,GSW,1,0.0,1.000,11.3,2,652.0,0.0,.500,0,11.8,0,.000,11.6,2,2,Jordan Bell,115,0,0,11.9,7.8,+2
0,0,0,0,0,0,0,0.0,0,0,0,20190510,0,1,0,0,0.0,GSW,1,0,0,0.0,0,413.0,0.0,0,0,9.3,0,0,0.0,0,0,Alfonzo McKinnie,123,0,0,18.8,-4.2,-3
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jacob Evans,0,0,0,0,0,0
.250,8,2,1,2,3,.625,5.8,.845,5,.500,20190510,185,4,15,1,0.0,HOU,3,0.0,1.000,8.5,2,2701.0,3.3,.813,0,5.7,3,.750,2.9,0,3,P.J. Tucker,120,0,6,8.4,6.9,-6
.480,25,5,1,7,4,.440,21.7,.578,11,.400,20190510,110,8,35,1,0.0,HOU,7,16.5,.583,40.2,12,2334.0,5.1,.560,6,13.2,6,.600,3.3,0,3,James Harden,113,0,15,22.7,7.6,-10
.105,19,6,1,2,0,.579,26.9,.679,11,.500,20190510,143,11,27,2,0.0,HOU,9,9.1,1.000,24.8,2,2283.0,0.0,.658,2,18.5,3,.316,6.8,0,5,Chris Paul,122,0,6,29.9,5.3,-4
.000,10,4,1,0,0,.400,14.1,.450,4,.500,20190510,98,1,9,0,0.0,HOU,1,16.7,0,14.0,0,2214.0,0.0,.450,2,1.7,1,.200,0.0,0,2,Eric Gordon,129,0,2,3.4,-6.9,-15
.000,11,1,1,0,0,.455,4.6,.455,5,0,20190510,98,10,10,6,0.0,HOU,4,21.4,0,19.6,0,1842.0,0.0,.455,3,20.8,0,.000,25.4,0,4,Clint Capela,126,0,0,16.5,-10.4,-10
.167,6,1,0,1,0,.500,7.6,.699,3,.667,20190510,157,1,9,0,0.0,HOU,1,0.0,1.000,15.0,1,1108.0,0.0,.667,0,3.5,2,.500,0.0,0,3,Austin Rivers,128,0,3,6.8,0.8,+6
.000,9,0,0,0,2,.222,0.0,.333,2,.286,20190510,69,2,6,0,0.0,HOU,2,10.0,0,36.7,0,704.0,8.5,.333,1,10.9,2,.778,0.0,0,0,Gerald Green,106,0,7,21.5,-6.6,+6
0,0,1,0,0,0,0,10.5,0,0,0,20190510,240,1,0,0,0.0,HOU,1,0,0,0.0,0,656.0,0.0,0,0,5.9,0,0,0.0,0,1,Iman Shumpert,127,0,0,11.6,-2.7,+7
.000,1,1,0,0,0,1.000,14.0,1.000,1,0,20190510,132,2,2,2,11.0,HOU,0,50.0,0,9.3,0,558.0,0.0,1.000,1,13.8,0,.000,27.9,1,1,Nenê,123,0,0,0.0,3.7,+1
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kenneth Faried,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Isaiah Hartenstein,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Danuel House Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Gary Clark,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,DeMarcus Cousins,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kevin Durant,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Damian Jones,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Chiozza,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190510,0,0,0,0,0,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Michael Frazier,0,1,0,0,0,0
