trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
12.7,3.1,.167,.350,7.8,IND,.414,7.3,2463.0,3,.300,.375,2,+4,2,20,18.6,8.4,4,Danny Granger,25.0,18,20080322,-3.2,102,.750,.200,7,2,3,2.4,92,7,3,10,0,1,6,2,1
10.7,0.0,.625,.583,8.3,IND,.820,0.0,2351.0,0,.667,.792,1,+17,0,12,22.3,12.0,6,Troy Murphy,18.4,24,20080322,7.5,105,.833,.500,8,2,3,1.3,146,7,5,8,0,5,8,2,1
5.4,1.6,1.000,.615,17.5,IND,.799,2.6,2338.0,1,.231,.731,1,+20,1,13,8.4,16.1,6,Mike Dunleavy,20.7,25,20080322,6.5,108,1.000,.462,3,4,5,1.3,142,8,6,4,0,3,3,3,1
8.6,0.0,.500,.214,23.6,IND,.250,3.3,1830.0,1,.143,.250,3,-2,0,14,14.3,12.5,0,Ronald Murray,22.7,7,20080322,-7.4,100,0,.000,4,5,2,4.9,69,3,0,5,0,1,2,2,1
11.7,0.0,0,.667,6.4,IND,.515,17.9,1342.0,4,.000,.667,1,-2,0,3,4.9,0.0,2,Jeff Foster,7.5,4,20080322,-1.7,108,.000,.667,1,1,2,2.2,141,2,0,5,0,0,0,0,1
14.9,0.0,0,.250,7.8,IND,.410,5.7,1050.0,1,.000,.250,0,+9,0,4,24.9,0.0,2,Travis Diener,12.1,4,20080322,-6.8,107,1.000,.500,4,1,1,0.0,111,1,2,5,0,0,0,0,0
6.1,0.0,.500,.333,9.5,IND,.371,11.7,1024.0,2,.222,.389,2,-6,0,9,0.0,24.1,1,Marquis Daniels,31.5,7,20080322,-9.4,102,.000,.111,0,1,2,5.8,70,3,0,2,0,1,2,3,0
4.1,5.0,0,.667,0.0,IND,.667,0.0,758.0,0,.000,.667,1,-8,1,3,8.6,25.0,0,David Harrison,13.7,4,20080322,-3.4,100,0,.000,1,0,3,3.9,93,2,0,1,0,0,0,1,0
13.1,5.3,.500,.600,15.5,IND,.740,0.0,715.0,0,.400,.700,1,+13,1,5,27.5,0.0,4,Shawne Williams,24.5,10,20080322,21.6,94,.750,.800,3,1,0,4.2,158,3,3,3,0,1,2,0,0
0.0,0.0,.333,.500,20.1,IND,.625,0.0,529.0,0,.750,.625,0,-10,0,4,0.0,0.0,0,Kareem Rush,19.6,5,20080322,2.8,114,0,.000,0,1,1,0.0,137,2,0,0,0,1,3,0,0
0,0,0,0,0,IND,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Ike Diogu,0,0,20080322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,IND,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Stephen Graham,0,0,20080322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,0.0,.000,.333,32.4,CHI,.333,2.7,2448.0,1,.250,.333,0,-20,0,12,7.4,0.0,0,Kirk Hinrich,12.6,8,20080322,-5.0,118,0,.000,3,10,4,0.0,107,4,0,4,0,0,3,0,1
10.3,1.9,0,.632,13.3,CHI,.674,8.1,2425.0,3,.000,.632,0,-6,1,19,12.4,19.4,4,Luol Deng,27.4,28,20080322,1.4,115,1.000,.211,5,3,5,0.0,114,12,4,8,0,0,0,5,1
14.0,0.0,0,.357,11.2,CHI,.357,8.8,2232.0,3,.000,.357,0,-4,0,14,18.8,17.6,0,Drew Gooden,19.6,10,20080322,-9.8,114,0,.000,7,3,5,0.0,78,5,0,10,0,0,0,3,1
14.2,2.1,.000,.182,13.6,CHI,.257,0.0,2205.0,0,.091,.182,6,-1,1,11,27.2,26.8,6,Larry Hughes,21.8,7,20080322,-3.3,92,.500,.545,10,4,1,8.1,51,2,3,10,0,0,1,5,1
