ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.150,20,6,1,3,2,.450,23.9,.539,9,.400,20190201,104,10,23,2,0.0,BOS,8,15.8,1.000,30.7,3,2135.0,2.7,.500,4,14.8,2,.250,5.3,0,3,Kyrie Irving,100,0,5,27.0,1.0,+7
.000,14,1,1,0,2,.500,4.7,.643,7,.444,20190201,128,5,18,0,0.0,BOS,5,0.0,0,20.3,0,1779.0,3.3,.643,0,8.9,4,.643,0.0,0,0,Marcus Morris,100,0,9,20.2,6.9,+15
.000,3,2,1,0,1,.333,7.6,.500,1,.500,20190201,124,2,3,0,0.0,BOS,2,0.0,0,4.5,0,1711.0,1.7,.500,0,3.7,1,.667,0.0,0,3,Marcus Smart,106,0,2,8.4,-6.9,+7
.000,12,4,1,0,0,.583,21.2,.583,7,.000,20190201,129,9,14,4,3.2,BOS,5,7.7,0,20.8,0,1619.0,0.0,.583,1,17.6,0,.083,14.0,1,1,Al Horford,105,0,1,22.2,4.4,+12
.000,15,3,1,0,0,.400,16.2,.433,6,.167,20190201,101,5,13,1,3.4,BOS,4,0.0,0,25.2,0,1538.0,0.0,.433,0,10.3,1,.400,3.7,1,4,Jayson Tatum,105,0,6,18.7,-4.1,+12
.000,9,6,0,0,1,.222,27.6,.333,2,.400,20190201,100,3,6,0,3.5,BOS,3,0.0,0,15.7,0,1485.0,2.0,.333,0,6.4,2,.556,0.0,1,0,Terry Rozier,102,0,5,14.5,2.2,+5
.667,6,0,0,2,1,.500,0.0,.580,3,.500,20190201,106,3,9,1,8.2,BOS,2,11.4,.500,17.7,4,1276.0,2.3,.583,1,7.4,1,.333,4.4,2,4,Aron Baynes,98,0,2,11.3,-3.6,+1
.083,12,1,0,1,4,.417,6.5,.442,5,.000,20190201,87,2,11,0,0.0,BOS,2,7.4,1.000,27.3,1,1273.0,9.2,.417,1,5.0,0,.333,0.0,0,2,Jaylen Brown,89,0,4,11.3,-0.6,+1
.250,8,2,0,2,0,.625,13.2,.788,5,.667,20190201,168,3,14,2,8.3,BOS,1,0.0,1.000,18.2,2,1263.0,0.0,.750,0,7.5,2,.375,8.9,2,1,Gordon Hayward,104,0,3,5.7,13.7,+8
0,0,0,0,0,0,0,0.0,0,0,0,20190201,0,0,0,0,0.0,BOS,0,0,0,0.0,0,246.0,0.0,0,0,0.0,0,0,0.0,0,0,Semi Ojeleye,112,0,0,0.0,-8.6,+2
.000,1,0,0,0,0,1.000,0.0,1.000,1,0,20190201,211,1,2,1,0.0,BOS,0,0.0,0,34.5,0,75.0,0.0,1.000,0,42.2,0,.000,75.3,0,0,Guerschon Yabusele,112,0,0,0.0,38.8,0
0,0,0,0,0,0,0,0,0,0,0,20190201,0,0,0,0,0,BOS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Daniel Theis,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190201,0,0,0,0,0,BOS,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Brad Wanamaker,0,0,0,0,0,0
.048,21,2,1,1,1,.429,8.4,.490,9,.286,20190201,99,5,21,0,0.0,NYK,5,4.5,1.000,24.7,1,2414.0,1.2,.476,1,6.6,2,.333,0.0,0,2,Kevin Knox,115,0,7,11.7,-1.6,-3
.000,16,0,1,0,0,.563,0.0,.688,9,.500,20190201,115,6,22,0,0.0,NYK,6,11.1,0,21.2,0,2260.0,0.0,.688,2,8.4,4,.500,0.0,0,3,Damyean Dotson,117,0,8,15.0,0.7,-16
