blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,MIN,.400,10,139,2,.500,12.0,20190115,2,0.0,.400,8.1,15.4,4,3,3.2,1,1,2,0.0,5.8,1.000,.500,13,17.9,110,4,0,2,3,-1.3,Karl-Anthony Towns,1699.0,.574,-42,3,0,3,.300
1,MIN,.286,14,136,2,.286,0.0,20190115,0,3.6,.000,5.7,10.8,4,4,3.4,1,1,2,6.5,8.1,.667,0,12,26.9,77,0,2,0,2,-9.2,Andrew Wiggins,1621.0,.361,-25,6,0,4,.429
0,MIN,.444,9,140,2,.444,13.4,20190115,0,0.0,.000,21.8,0.0,4,3,3.5,3,1,3,3.4,2.1,.750,0,11,21.9,87,0,1,2,0,-8.9,Jeff Teague,1555.0,.511,-32,4,0,1,.444
0,MIN,.167,6,142,1,.250,6.9,20190115,1,0.0,.500,11.4,6.8,1,3,2.1,1,1,3,0.0,2.6,.750,.333,6,17.0,77,3,0,1,1,-10.9,Josh Okogie,1277.0,.387,-16,4,0,1,.667
1,MIN,.600,5,134,1,.600,9.9,20190115,0,5.5,.000,12.9,32.4,3,4,2.5,1,1,3,4.9,15.2,1.000,0,10,17.8,137,0,1,1,4,2.4,Taj Gibson,1078.0,.740,-14,4,0,5,.800
0,MIN,.556,9,145,0,.611,17.4,20190115,1,0.0,.444,0.0,25.7,5,0,0.0,0,0,2,3.9,12.0,0,.250,11,16.4,129,4,1,2,4,-0.6,Dario Šarić,1359.0,.611,-26,0,0,5,.000
0,MIN,.462,13,147,0,.500,41.1,20190115,1,0.0,.385,0.0,6.7,6,2,0.0,0,0,1,4.0,5.1,1.000,.200,15,26.5,120,5,1,4,1,1.9,Derrick Rose,1295.0,.540,-24,2,0,2,.154
0,MIN,.400,5,136,1,.500,8.1,20190115,1,0.0,.400,0.0,51.7,2,2,2.3,0,0,0,8.9,24.9,1.000,.500,7,12.3,137,2,2,1,7,2.1,Gorgui Dieng,1181.0,.595,0,2,0,9,.400
0,MIN,.500,6,147,0,.500,12.8,20190115,0,0.0,.167,0.0,9.8,3,5,0.0,0,0,1,0.0,3.7,.714,.000,11,25.3,129,1,0,1,1,-0.3,Luol Deng,889.0,.606,-11,7,0,1,1.167
0,MIN,1.000,2,141,1,1.500,0.0,20190115,2,0.0,1.000,25.8,0.0,2,2,3.2,1,0,0,0.0,0.0,1.000,1.000,8,11.3,177,2,0,0,0,7.9,Anthony Tolliver,847.0,1.389,-2,2,0,0,1.000
0,MIN,.143,7,147,0,.143,42.1,20190115,0,0.0,.143,21.2,13.0,1,1,0.0,2,0,0,7.8,9.8,1.000,.000,3,34.9,54,1,1,3,1,-20.8,Tyus Jones,669.0,.202,-10,1,0,2,.143
0,MIN,.000,3,148,0,.000,16.9,20190115,0,0.0,.333,0.0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,.000,0,15.2,17,1,0,1,0,-22.7,Jerryd Bayless,487.0,.000,-6,0,0,0,.000
0,MIN,.000,1,146,0,.000,0.0,20190115,0,0.0,.000,50.0,19.7,0,0,0.0,1,0,1,0.0,7.4,0,0,0,11.2,0,0,0,0,1,-21.8,Keita Bates-Diop,443.0,.000,-2,0,0,1,.000
1,PHI,.800,10,99,2,.950,16.4,20190115,3,2.5,.400,16.7,9.3,8,0,3.2,2,1,2,0.0,5.8,0,.750,19,17.5,151,4,0,4,3,10.3,Jimmy Butler,1696.0,.950,+21,0,0,3,.000
1,PHI,.588,17,98,0,.706,14.3,20190115,4,2.6,.353,16.3,38.7,10,7,0.0,4,1,4,5.4,26.2,.875,.667,31,37.4,128,6,1,3,12,5.6,Joel Embiid,1625.0,.755,+20,8,0,13,.471
3,PHI,.700,10,93,1,.700,38.8,20190115,0,8.2,.000,18.7,26.5,7,6,1.7,3,1,1,16.6,22.8,.857,0,20,25.2,152,0,3,9,8,16.3,Ben Simmons,1581.0,.765,+24,7,0,11,.700
0,PHI,.455,11,106,0,1.000,16.5,20190115,3,2.8,.857,12.5,10.3,5,2,0.0,1,1,2,11.4,10.7,1.000,.333,15,13.0,176,9,0,3,0,11.0,Wilson Chandler,1530.0,1.000,+16,2,0,0,.000
1,PHI,.714,7,111,0,.591,12.4,20190115,4,0.0,.818,7.8,0.0,5,0,0.0,1,1,3,0.0,0.0,0,.667,14,20.9,127,6,2,4,3,-4.2,J.J. Redick,1530.0,.631,+16,0,0,5,.182
1,PHI,.385,13,102,1,.462,19.2,20190115,2,3.2,.615,0.0,7.8,5,0,2.0,0,0,3,6.5,7.3,0,.250,12,23.9,118,8,1,4,2,-3.1,Landry Shamet,1350.0,.462,+26,0,0,3,.000
1,PHI,.571,7,101,1,.571,38.9,20190115,0,3.3,.286,12.5,8.1,4,0,2.1,1,0,3,0.0,5.1,0,.000,8,15.4,142,2,0,8,2,3.2,T.J. McConnell,1287.0,.571,+24,0,0,2,.000
1,PHI,.500,4,107,0,.500,5.0,20190115,0,3.7,.500,0.0,4.5,2,0,0.0,0,0,2,7.5,5.7,0,.000,4,8.6,129,2,1,1,1,-4.2,Mike Muscala,1157.0,.500,+18,0,0,2,.000
2,PHI,.833,6,97,0,1.167,7.6,20190115,4,9.1,.833,25.0,22.1,5,0,0.0,2,0,6,0.0,13.8,0,.800,14,20.9,133,5,0,1,4,11.5,Jonah Bolden,947.0,1.167,+20,0,0,4,.000
0,PHI,.000,2,98,0,.000,8.4,20190115,0,0.0,.000,25.8,50.3,0,1,0.0,1,0,2,0.0,31.5,.500,0,1,15.4,49,0,0,1,6,-16.7,Furkan Korkmaz,624.0,.174,+11,2,0,6,1.000
0,PHI,1.000,3,104,0,1.000,0.0,20190115,0,0.0,.000,0.0,26.8,3,2,0.0,0,0,0,0.0,16.8,1.000,0,8,16.4,217,0,0,0,3,8.2,Amir Johnson,586.0,1.031,+8,2,0,3,.667
0,PHI,.500,2,93,1,.750,24.1,20190115,1,0.0,.500,0.0,21.5,1,0,5.6,0,0,1,0.0,13.4,0,1.000,3,10.2,176,1,0,2,2,12.7,Corey Brewer,487.0,.750,+6,0,0,2,.000
0,MIN,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Covington,0.0,0,0,0,1,0,0
0,MIN,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Terrell,0.0,0,0,0,1,0,0
0,MIN,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.J. Williams,0.0,0,0,0,1,0,0
0,PHI,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Markelle Fultz,0.0,0,0,0,1,0,0
0,PHI,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haywood Highsmith,0.0,0,0,0,1,0,0
0,PHI,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shake Milton,0.0,0,0,0,1,0,0
0,PHI,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Patton,0.0,0,0,0,1,0,0
0,PHI,0,0,0,0,0,0,20190115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zhaire Smith,0.0,0,0,0,1,0,0
