trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
10.1,3.0,14.1,.545,3,2,+10,.545,17,7,OKC,.644,1,11,7.0,92,1,5,0,138,1,.455,0.0,Thabo Sefolosha,16.8,.000,7.7,.182,2,20090310,6,1.000,5,6,0,7.6,5,5.9,0,2503.0
7.7,6.3,29.3,.500,2,4,-3,.525,22,5,OKC,.538,2,20,25.5,107,7,1,0,92,1,.050,0.0,Russell Westbrook,9.1,.500,-5.9,.100,2,20090310,10,1.000,1,3,1,20.1,0,0.0,0,2326.0
9.9,6.8,27.3,.462,4,2,-7,.500,22,6,OKC,.649,2,13,29.2,103,7,9,0,103,1,.692,0.0,Jeff Green,12.9,1.000,-2.7,.077,1,20090310,6,1.000,9,4,1,9.1,1,1.4,0,2174.0
27.5,22.6,18.1,.300,2,1,+2,.300,9,15,OKC,.398,6,10,20.9,96,3,3,0,90,1,.300,7.1,Nenad Krstić,32.2,0,-3.1,.000,0,20090310,3,1.000,3,9,0,4.5,0,0.0,3,1964.0
2.5,0.0,7.8,.750,3,2,+4,.750,7,1,OKC,.788,0,4,0.0,95,0,1,0,174,1,.250,0.0,Kyle Weaver,5.0,0,7.9,.000,0,20090310,3,1.000,1,1,0,13.1,3,6.2,0,1418.0
2.1,0.0,15.8,.375,1,3,+2,.375,6,1,OKC,.375,0,8,27.3,105,3,0,0,71,0,.000,0.0,Earl Watson,4.1,.000,-9.4,.250,2,20090310,3,0,0,1,0,15.6,1,1.7,0,1726.0
17.6,6.0,23.8,.500,1,1,+2,.500,11,6,OKC,.564,1,8,17.0,97,2,3,0,107,0,.500,0.0,Malik Rose,28.7,.000,1.1,.125,1,20090310,4,.750,4,5,0,8.5,1,2.4,0,1225.0
10.7,21.9,25.8,.286,0,0,-2,.357,5,2,OKC,.357,2,7,0.0,109,0,0,0,99,0,.000,0.0,Damien Wilkins,0.0,.250,-4.9,.571,4,20090310,2,0,0,0,1,0.0,0,0.0,0,673.0
9.2,0.0,12.7,.000,1,0,-3,.000,0,1,OKC,.000,0,2,0.0,105,0,0,0,0,0,.000,0.0,Robert Swift,18.0,0,-18.3,.000,0,20090310,0,0,0,1,0,0.0,0,0.0,0,391.0
0,0,0,0,0,0,0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,Chucky Atkins,0,0,0,0,0,20090310,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,OKC,0,0,0,0,0,0,0,0,0,0,0,0,Nick Collison,0,0,0,0,0,20090310,0,0,0,0,0,0,0,0,0,0.0
9.6,0.0,19.3,.412,5,2,-2,.441,16,7,SAC,.459,0,17,10.3,100,2,1,0,91,1,.059,0.0,Andrés Nocioni,19.8,.167,-5.3,.353,6,20090310,7,1.000,1,7,1,6.8,2,2.3,0,2614.0
15.1,17.6,27.1,.526,5,5,+1,.526,20,10,SAC,.526,6,19,24.0,107,6,0,0,96,1,.000,0.0,Spencer Hawes,12.4,.000,-5.2,.158,3,20090310,10,0,0,4,0,21.6,0,0.0,0,2390.0
11.3,3.7,20.7,.364,0,3,-12,.364,12,6,SAC,.455,1,11,13.2,95,2,4,0,96,1,.455,0.0,Kevin Martin,19.4,.000,-0.3,.182,2,20090310,4,.800,5,5,0,13.4,3,4.6,0,1905.0
12.7,12.4,20.5,.375,3,1,-7,.375,7,6,SAC,.415,3,8,37.2,102,5,1,0,66,1,.125,2.4,Jason Thompson,13.0,0,-11.7,.000,0,20090310,3,1.000,1,3,0,4.8,1,1.7,1,1702.0
6.7,4.4,19.4,.333,3,6,-8,.333,6,3,SAC,.333,1,9,25.0,99,3,0,0,78,1,.000,2.5,Bobby Jackson,9.2,.000,-2.8,.111,1,20090310,3,0,0,2,0,31.1,2,3.7,1,1604.0
6.0,0.0,14.2,.857,2,3,+2,1.143,18,3,SAC,1.142,0,7,20.2,101,2,2,0,168,0,.286,4.5,Francisco García,12.3,.800,15.5,.714,5,20090310,6,1.000,2,3,4,15.8,1,1.6,2,1803.0
2.8,0.0,14.2,.429,0,3,+7,.429,6,1,SAC,.429,0,7,0.0,109,0,0,0,109,0,.000,0.0,Will Solomon,5.8,.000,-3.4,.286,2,20090310,3,0,0,1,0,20.4,0,0.0,0,1277.0
0.0,0.0,21.6,.800,4,0,+14,1.000,13,0,SAC,.903,0,5,21.7,106,2,3,0,125,0,1.000,0.0,Rashad McCants,0.0,1.000,3.2,.400,2,20090310,4,.600,5,0,2,0.0,1,2.7,0,1105.0
