trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
14.3,12.5,17.4,.375,4,2,+7,.375,12,13,TOR,.355,5,16,5.6,106,1,0,0,99,1,.125,1.4,Gary Forbes,15.8,.000,-3.1,.063,1,20120324,6,.000,2,8,0,7.0,1,1.2,1,2825.0
8.8,7.5,22.0,.500,1,2,-1,.536,20,8,TOR,.601,3,14,26.5,108,6,5,0,102,1,.429,5.6,James Johnson,9.9,1.000,3.2,.071,1,20120324,7,.833,6,5,1,7.2,1,1.2,4,2824.0
6.9,5.2,21.1,.615,1,10,+2,.615,20,6,TOR,.678,2,13,28.9,114,6,4,0,117,1,.308,0.0,José Calderón,8.3,.000,1.9,.154,2,20120324,8,1.000,4,4,0,39.8,0,0.0,0,2703.0
10.0,3.2,30.8,.222,1,3,+8,.250,17,7,TOR,.379,1,18,8.2,109,2,8,0,102,1,.556,1.8,Andrea Bargnani,15.4,.167,-3.6,.333,6,20120324,4,.800,10,6,1,13.2,0,0.0,1,2175.0
17.7,15.0,17.5,.429,4,0,+5,.429,6,8,TOR,.429,3,7,22.2,99,2,0,0,87,1,.000,5.6,Aaron Gray,19.8,0,-4.5,.000,0,20120324,3,0,0,5,0,0.0,1,2.4,2,1411.0
14.1,16.0,10.7,.667,3,0,-6,.667,10,8,TOR,.727,4,6,0.0,109,0,2,0,172,0,.333,4.5,Amir Johnson,12.6,0,4.4,.000,0,20120324,4,1.000,2,4,0,0.0,0,0.0,2,1769.0
11.3,12.8,19.9,.429,4,2,-12,.500,7,4,TOR,.500,2,7,12.5,106,1,0,0,119,0,.000,0.0,Linas Kleiza,10.1,.250,2.3,.571,4,20120324,3,0,0,2,1,19.0,1,3.1,0,1102.0
11.4,13.0,16.2,.667,2,0,-8,.667,9,4,TOR,.699,2,6,0.0,110,0,1,0,163,0,.167,3.6,Ed Davis,10.2,0,5.8,.000,0,20120324,4,1.000,1,2,0,0.0,0,0.0,1,1091.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Alabi,0,0,0,0,0,20120324,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,Jerryd Bayless,0,0,0,0,0,20120324,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,DeMar DeRozan,0,0,0,0,0,20120324,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,Jamaal Magloire,0,0,0,0,0,20120324,0,0,0,0,0,0,0,0,0,0.0
10.5,7.5,23.6,.417,0,4,+3,.417,23,10,CHI,.439,4,24,3.7,107,1,3,0,106,1,.208,1.5,Luol Deng,14.3,.000,3.3,.250,6,20120324,10,.600,5,6,0,14.1,2,2.3,1,2973.0
4.0,2.4,24.1,.444,2,1,-3,.500,23,3,CHI,.557,1,18,4.6,110,1,5,0,121,1,.333,1.9,C.J. Watson,6.1,.333,6.5,.333,6,20120324,8,.833,6,2,2,4.6,2,2.9,1,2314.0
13.9,12.5,22.9,.579,5,4,0,.579,24,10,CHI,.604,5,19,0.0,105,0,2,0,141,1,.105,0.0,Carlos Boozer,15.8,0,12.4,.000,0,20120324,11,1.000,2,5,0,22.4,2,3.0,0,2238.0
5.1,0.0,12.5,.250,0,3,-13,.250,4,3,CHI,.225,0,8,0.0,114,0,0,0,68,1,.250,0.0,Ronnie Brewer,11.6,.000,-9.5,.125,1,20120324,2,.000,2,3,0,14.0,0,0.0,0,1823.0
