blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,LAL,.519,27,111,2,.556,23.9,20191123,2,0.0,.333,15.6,15.1,14,0,2.5,5,1,1,2.7,8.5,0,.222,30,35.1,100,9,1,4,5,0.6,LeBron James,2330.0,.556,+7,0,0,6,.000
5,LAL,.500,14,101,3,.607,14.7,20191123,3,11.7,.429,15.3,6.7,7,5,4.2,3,1,1,6.0,6.4,.833,.500,22,24.1,122,6,2,3,2,12.0,Anthony Davis,2082.0,.661,+1,6,0,4,.429
0,LAL,.500,6,115,1,.750,4.9,20191123,3,0.0,.833,11.4,4.0,3,3,1.6,1,1,3,3.5,3.7,.750,.600,12,12.7,143,5,1,1,1,1.5,Kentavious Caldwell-Pope,1767.0,.773,+2,4,0,2,.667
0,LAL,.286,7,102,3,.429,10.5,20191123,2,0.0,1.000,27.6,22.0,2,2,5.4,3,1,1,0.0,10.3,1.000,.286,8,17.4,83,7,0,2,5,-0.4,Danny Green,1600.0,.508,+2,2,0,5,.286
0,LAL,1.000,1,111,0,1.000,0.0,20191123,0,0.0,.000,0.0,34.2,1,3,0.0,0,1,0,0.0,16.1,.750,0,5,8.6,191,0,0,0,4,2.2,JaVale McGee,821.0,.906,-2,4,0,4,4.000
1,LAL,.333,3,110,1,.500,5.1,20191123,1,3.1,.333,31.6,13.5,1,2,1.9,2,0,2,0.0,6.4,.667,1.000,5,10.4,86,1,0,1,3,-4.0,Kyle Kuzma,1559.0,.579,+5,3,0,3,1.000
0,LAL,.400,15,108,2,.433,41.8,20191123,1,0.0,.333,5.9,13.7,6,1,3.8,1,0,0,8.1,10.7,.500,.200,14,28.0,109,5,2,6,3,4.3,Rajon Rondo,1542.0,.441,+4,2,0,5,.133
1,LAL,.750,4,109,0,.750,7.7,20191123,0,4.0,.000,0.0,29.1,3,4,0.0,0,0,4,20.7,24.6,.500,0,10,15.9,154,0,4,1,5,2.8,Dwight Howard,1209.0,.665,-2,8,0,9,2.000
0,LAL,.200,5,120,0,.300,0.0,20191123,1,0.0,.800,16.7,0.0,1,0,0.0,1,0,1,5.9,3.1,0,.250,3,14.6,63,4,1,0,0,-12.8,Troy Daniels,1053.0,.300,-6,0,0,1,.000
0,LAL,.000,2,115,0,.000,17.3,20191123,0,0.0,1.000,0.0,16.1,0,0,0.0,0,0,1,0.0,7.6,0,.000,0,11.7,34,2,0,1,1,-14.3,Jared Dudley,437.0,.000,-6,0,0,1,.000
0,LAL,0,0,0,0,0,0,20191123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quinn Cook,0.0,0,0,0,0,0,0
0,LAL,0,0,0,0,0,0,20191123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Caruso,0.0,0,0,0,0,0,0
1,MEM,.615,13,110,1,.769,13.4,20191123,4,3.1,.692,12.3,18.4,8,1,1.4,2,1,3,0.0,9.7,.333,.444,21,20.3,127,9,0,3,6,7.2,Jae Crowder,2038.0,.733,+6,3,0,6,.231
1,MEM,.500,16,108,2,.625,0.0,20191123,4,3.2,.438,5.9,12.4,8,0,2.9,1,1,2,10.4,11.4,0,.571,20,21.3,123,7,3,0,4,4.5,Jaren Jackson Jr.,2024.0,.625,+12,0,0,7,.000
0,MEM,.625,16,102,5,.656,31.2,20191123,1,0.0,.125,21.2,6.4,10,5,7.4,5,1,2,3.6,5.1,.833,.500,26,30.6,119,2,1,6,2,11.5,Ja Morant,1958.0,.697,-5,6,0,3,.375
0,MEM,.400,10,117,0,.550,15.1,20191123,3,0.0,.500,31.5,7.9,4,1,0.0,5,1,5,4.4,6.2,.500,.600,12,25.2,84,5,1,3,2,-9.7,Dillon Brooks,1595.0,.551,-10,2,0,3,.200
0,MEM,.667,3,110,1,.667,9.7,20191123,0,0.0,.000,40.0,20.7,2,0,1.9,2,1,2,4.6,13.1,0,0,4,8.4,96,0,1,2,5,-3.9,Jonas Valančiūnas,1514.0,.667,-11,0,0,6,.000
