trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
14.1,14.4,35.8,.500,5,1,-7,.577,39,11,DEN,.651,6,26,23.1,117,9,9,0,113,1,.346,1.8,Carmelo Anthony,13.8,1.000,8.0,.154,4,20100425,13,1.000,9,5,4,4.7,4,4.5,1,2667.0
15.9,10.8,9.6,.667,4,2,-2,.667,10,11,DEN,.604,4,3,10.8,120,1,6,0,129,1,4.000,0.0,Nenê,21.8,0,1.7,.000,0,20100425,2,.500,12,7,0,7.0,2,2.5,0,2374.0
14.8,12.2,17.8,.455,5,0,-22,.455,14,9,DEN,.530,4,11,13.2,119,2,4,0,113,1,.455,2.3,Kenyon Martin,17.7,0,-1.1,.000,0,20100425,5,.800,5,5,0,0.0,2,2.9,1,2090.0
5.2,0.0,20.4,.429,6,4,-11,.464,14,3,DEN,.485,0,14,12.2,126,2,1,0,108,1,.071,2.5,Chauncey Billups,11.2,.250,-4.6,.286,4,20100425,6,1.000,1,3,1,20.6,0,0.0,1,1979.0
5.5,0.0,18.6,.500,4,1,-1,.500,9,2,DEN,.533,0,8,10.6,127,1,1,0,112,1,.125,0.0,Arron Afflalo,11.9,.000,-5.7,.375,3,20100425,4,1.000,1,2,0,8.4,0,0.0,0,1242.0
11.6,9.3,15.8,.273,5,2,-5,.318,10,7,DEN,.406,3,11,7.5,122,1,3,0,108,0,.273,2.4,J.R. Smith,14.3,.250,-2.3,.364,4,20100425,3,1.000,3,4,1,8.5,1,1.4,1,2069.0
0.0,0.0,26.6,.429,3,3,0,.429,8,0,DEN,.457,0,7,18.6,118,2,2,0,94,0,.571,0.0,Ty Lawson,0.0,.000,-1.0,.143,1,20100425,3,.500,4,0,0,30.7,2,6.0,0,994.0
8.8,8.3,9.5,.333,2,0,-6,.333,2,2,DEN,.333,1,3,0.0,120,0,0,0,99,0,.000,0.0,Chris Andersen,9.5,0,-4.7,.000,0,20100425,1,0,0,1,0,0.0,1,3.9,0,775.0
0.0,0.0,12.9,.000,0,0,-1,.000,0,0,DEN,.000,0,1,0.0,131,0,0,0,0,0,.000,0.0,Johan Petro,0.0,0,-17.1,.000,0,20100425,0,0,0,0,0,0.0,0,0.0,0,190.0
0.0,0.0,0.0,0,0,0,0,0,0,0,DEN,0,0,0,0,131,0,0,0,0,0,0,0.0,Joey Graham,0.0,0,-4.8,0,0,20100425,0,0,0,0,0,0.0,0,0.0,0,20.0
0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0,0,0,0,20100425,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Carter,0,0,0,0,0,20100425,0,0,0,0,0,0,0,0,0,0.0
6.8,5.8,13.1,.636,3,3,+13,.682,18,5,UTA,.705,2,11,0.0,108,0,3,0,157,1,.364,1.7,Wesley Matthews,7.6,.333,9.7,.273,3,20100425,7,.750,4,3,1,10.3,3,3.5,1,2537.0
5.4,0.0,22.0,.429,4,13,+15,.500,24,4,UTA,.622,0,14,9.4,112,2,10,0,139,1,.857,0.0,Deron Williams,10.2,.400,7.0,.357,5,20100425,6,.833,12,4,2,43.6,1,1.2,0,2517.0
18.4,18.3,28.0,.684,5,5,+11,.684,31,13,UTA,.675,6,19,11.6,106,3,5,0,133,1,.474,3.5,Carlos Boozer,18.5,0,10.6,.000,0,20100425,13,.556,9,7,0,23.3,1,1.2,2,2420.0
4.5,3.2,24.9,.533,3,1,0,.567,21,3,UTA,.626,1,15,23.0,116,5,4,0,100,1,.267,1.9,C.J. Miles,5.6,.143,-3.9,.467,7,20100425,8,1.000,4,2,1,4.1,0,0.0,1,2275.0
9.8,0.0,13.5,.250,5,1,+6,.250,6,5,UTA,.424,0,4,22.0,108,2,4,0,77,1,1.750,4.8,Kyrylo Fesenko,18.3,0,-5.9,.000,0,20100425,1,.571,7,5,0,4.2,0,0.0,2,1753.0
13.2,11.4,25.4,.571,6,0,+15,.571,12,5,UTA,.622,2,7,23.7,112,3,4,0,102,0,.857,0.0,Paul Millsap,14.8,0,-9.4,.000,0,20100425,4,.667,6,3,0,0.0,0,0.0,0,1298.0
