trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
17.8,0.0,12.4,.500,1,1,+21,.583,7,7,PHI,.583,0,6,0.0,111,0,0,0,124,1,.000,3.1,Mike Scott,32.6,1.000,-3.9,.167,1,20190410,3,0,0,7,1,4.8,0,0.0,1,1316.0
6.2,0.0,22.6,.375,1,1,+19,.438,8,2,PHI,.450,0,8,0.0,119,0,1,0,100,1,.250,0.0,Furkan Korkmaz,11.4,.250,-13.3,.500,4,20190410,3,.500,2,2,1,6.1,0,0.0,0,1073.0
13.2,4.2,26.0,.571,0,5,+11,.679,20,7,PHI,.672,1,14,11.8,115,2,1,0,128,0,.143,2.3,Jonathon Simmons,20.7,.500,1.7,.429,6,20190410,8,.500,2,6,3,20.8,0,0.0,1,1774.0
2.0,0.0,16.1,.400,4,2,-6,.450,9,1,PHI,.450,0,10,0.0,105,0,0,0,103,0,.000,7.2,Shake Milton,3.6,.333,-3.7,.300,3,20190410,4,0,0,1,1,7.5,2,3.5,3,1689.0
20.6,25.2,17.4,.500,3,1,-6,.563,12,9,PHI,.644,5,8,0.0,107,0,3,0,156,0,.375,5.5,Amir Johnson,16.7,.500,1.5,.250,2,20190410,4,1.000,3,4,1,4.5,1,2.0,2,1464.0
14.3,5.3,22.9,.500,1,3,-4,.550,14,6,PHI,.595,1,10,0.0,116,0,3,0,137,0,.400,0.0,Greg Monroe,21.9,1.000,-1.4,.100,1,20190410,5,.750,4,5,1,14.8,0,0.0,0,1401.0
3.8,0.0,11.9,.500,0,0,-14,.500,2,1,PHI,.347,0,2,25.8,113,1,0,0,47,0,1.000,0.0,Haywood Highsmith,6.9,.000,-13.3,.500,1,20190410,1,.000,2,1,0,0.0,1,3.4,0,892.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,Jonah Bolden,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,1,0,0,0,0,Kris Dunn,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,1,0,0,0,0,Zach LaVine,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,1,0,0,0,0,Lauri Markkanen,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,1,0,0,0,0,Denzel Valentine,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,Jimmy Butler,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,Joel Embiid,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,James Ennis III,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,Tobias Harris,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,J.J. Redick,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,Ben Simmons,0,0,0,0,0,20190410,0,0,0,0,0,0,0,0,0,0.0
