trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
6.4,7.3,.571,.579,17.2,DAL,.705,3.3,2104.0,1,.368,.684,1,+22,3,19,9.5,4.1,10,Dirk Nowitzki,28.3,33,20120210,17.2,96,.700,.526,3,3,3,1.3,137,11,7,4,0,4,7,1,1
13.6,0.0,0,.500,8.7,DAL,.507,6.9,1992.0,2,.000,.500,0,+8,0,8,20.2,10.1,2,Shawn Marion,12.1,9,20120210,-2.7,99,.500,.250,6,2,2,0.0,105,4,1,8,0,0,0,1,1
10.3,3.1,.667,.500,49.5,DAL,.820,0.0,1641.0,0,.750,.750,2,+23,1,4,20.4,62.1,2,Jason Kidd,19.1,8,20120210,0.4,90,1.000,.500,5,10,4,3.3,83,2,2,5,0,2,3,8,1
6.5,0.0,.500,.400,5.9,DAL,.530,0.0,1557.0,0,.200,.450,5,+24,0,10,12.9,15.0,3,Vince Carter,20.9,12,20120210,4.6,82,1.000,.300,3,1,3,8.8,93,4,3,3,0,1,2,2,1
18.0,5.5,0,.500,0.0,DAL,.500,7.3,942.0,1,.000,.500,1,+16,1,2,28.4,0.0,0,Brendan Haywood,5.2,2,20120210,-0.5,87,0,.000,4,0,3,2.9,118,1,0,5,0,0,0,0,1
5.2,0.0,.286,.333,25.7,DAL,.381,3.5,1956.0,1,.333,.381,2,-10,0,21,6.8,12.5,0,Jason Terry,29.9,16,20120210,-4.7,97,0,.000,2,5,3,2.8,78,7,0,3,0,2,7,3,0
8.2,0.0,.000,.444,15.6,DAL,.506,5.5,1243.0,1,.111,.444,3,-18,0,9,10.8,23.3,2,Delonte West,25.3,10,20120210,-0.2,88,1.000,.222,2,2,3,6.6,86,4,2,3,0,0,1,3,0
3.2,9.6,0,.333,8.0,DAL,.363,6.4,1066.0,1,.000,.333,1,+8,2,6,0.0,0.0,2,Brandan Wright,15.7,5,20120210,-1.4,96,.500,.333,0,1,2,2.6,89,2,1,1,0,0,0,0,0
11.8,0.0,0,.000,0.0,DAL,.174,8.0,862.0,1,.000,.000,1,-19,0,2,15.5,0.0,2,Ian Mahinmi,8.1,1,20120210,-6.4,94,.500,1.000,2,0,1,3.2,60,0,1,3,0,0,0,0,0
8.3,6.3,.000,.375,12.5,DAL,.375,0.0,813.0,0,.125,.375,0,-17,1,8,16.5,0.0,0,Lamar Odom,24.0,6,20120210,-7.1,97,0,.000,2,1,4,0.0,81,3,0,2,0,0,1,0,0
19.8,0.0,0,1.000,0.0,DAL,1.000,0.0,171.0,0,.000,1.000,0,+1,0,1,39.2,0.0,0,Yi Jianlian,14.3,2,20120210,12.3,92,0,.000,1,0,0,0.0,200,1,0,1,0,0,0,0,0
0.0,0.0,0,0,0.0,DAL,0,0.0,53.0,0,0,0,0,-3,0,0,0.0,0,0,Brian Cardinal,0.0,0,20120210,-5.1,106,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Rodrigue Beaubois,0,0,20120210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,0.0,.000,.500,16.6,MIN,.662,11.0,2434.0,4,.167,.500,0,-14,0,18,22.5,17.1,14,Kevin Love,28.8,32,20120210,8.0,101,1.000,.778,8,3,2,0.0,123,9,14,12,0,0,3,5,1
6.0,0.0,.250,.250,34.5,MIN,.470,0.0,2266.0,0,.500,.313,3,-18,0,8,12.1,27.3,6,Ricky Rubio,15.6,10,20120210,1.8,96,.833,.750,4,8,2,3.6,93,2,5,4,0,1,4,4,1
14.3,2.5,0,.429,0.0,MIN,.429,12.1,1656.0,3,.000,.429,1,-23,1,14,16.6,17.6,0,Nikola Peković,24.7,12,20120210,-3.5,97,0,.000,4,0,2,1.7,78,6,0,7,0,0,0,3,1
