threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
1.000,5,7.6,20110205,DAL,0.0,1,14.3,3,.750,10.6,6,3,5.7,2,1,103,.250,2244.0,25.3,4,4,0,3.0,22.1,123,.500,.500,.500,+14,.732,0,2,14.7,13,8,8,Jason Kidd,1,5
.000,15,24.7,20110205,DAL,28.4,1,21.6,2,.400,-2.9,1,0,4.1,2,4,106,.200,2078.0,0.0,4,0,8,0.0,4.0,125,.500,.400,0,+11,.414,0,0,14.6,9,10,0,Tyson Chandler,1,7
.105,4,6.6,20110205,DAL,7.2,4,6.2,5,.553,11.2,2,0,10.3,4,5,111,.211,2064.0,0.0,10,1,2,0.0,10.7,141,1.000,.526,.500,-4,.602,0,0,28.0,25,19,2,Dirk Nowitzki,1,2
.857,3,7.0,20110205,DAL,0.0,0,13.1,0,.357,-4.0,1,0,0.0,0,0,108,.000,1468.0,0.0,2,1,0,2.3,5.4,94,0,.286,.167,+3,.357,0,1,13.3,5,7,6,DeShawn Stevenson,1,3
.214,3,7.1,20110205,DAL,5.1,0,8.8,0,.536,-1.1,2,1,0.0,0,2,115,.000,1458.0,6.7,7,1,1,0.0,15.1,116,0,.500,.333,-4,.536,0,0,28.6,15,14,3,J.J. Barea,1,2
.143,0,0.0,20110205,DAL,0.0,7,0.0,0,.500,-3.7,3,3,0.0,7,3,120,.500,2028.0,14.9,7,0,0,0.0,14.2,119,1.000,.500,.000,+8,.615,0,0,27.6,21,14,2,Jason Terry,0,0
.000,7,12.6,20110205,DAL,7.8,0,16.8,3,.556,1.6,4,3,6.7,0,3,107,.000,1905.0,25.0,5,0,2,0.0,18.6,103,0,.556,0,+10,.556,0,0,17.5,10,9,0,Shawn Marion,0,5
.000,7,29.9,20110205,DAL,9.2,1,47.9,1,.250,-7.3,0,0,5.3,2,2,92,.500,802.0,0.0,1,0,1,0.0,0.0,86,.500,.250,0,-2,.307,0,0,16.9,3,4,0,Brendan Haywood,0,6
1.000,0,0.0,20110205,DAL,0.0,0,0.0,0,.000,-8.0,1,0,0.0,0,0,120,.000,353.0,0.0,0,0,0,0.0,20.4,60,0,.000,.000,+9,.000,0,0,7.9,0,1,1,Brian Cardinal,0,0
0,0,0,20110205,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominique Jones,0,0
0,0,0,20110205,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ian Mahinmi,0,0
0,0,0,20110205,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peja Stojaković,0,0
.200,11,15.4,20110205,CHA,5.2,1,27.1,1,.400,-4.5,2,2,1.8,2,1,114,.133,2456.0,11.2,6,0,2,1.4,9.0,88,.500,.400,.000,-10,.409,0,1,19.7,13,15,3,Gerald Wallace,1,9
.235,6,8.8,20110205,CHA,8.2,6,9.5,2,.324,1.3,5,2,3.9,6,3,119,.353,2328.0,9.2,5,1,3,1.4,23.1,104,1.000,.294,.250,-3,.433,0,1,25.1,17,17,4,Stephen Jackson,1,3
.333,4,6.5,20110205,CHA,6.1,0,7.0,2,.458,-4.5,2,3,4.3,0,3,120,.000,2103.0,20.0,5,1,2,1.6,10.5,87,0,.417,.250,-9,.458,0,1,19.3,11,12,4,Boris Diaw,1,2
