trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
6.4,0.0,38.4,.593,5,2,-2,.630,40,5,POR,.665,0,27,11.7,98,4,6,0,113,1,.259,2.1,CJ McCollum,12.4,.400,11.8,.185,5,20181212,16,.857,7,5,2,19.4,1,1.2,1,2367.0
9.3,2.7,29.2,.222,2,3,-4,.250,14,7,POR,.332,1,18,15.9,97,4,5,0,63,1,.389,0.0,Damian Lillard,15.4,.200,-7.3,.278,5,20181212,4,.714,7,6,1,14.0,2,2.6,0,2287.0
5.9,3.0,10.1,.429,2,1,-2,.571,10,4,POR,.635,1,7,0.0,98,0,2,0,131,1,.286,0.0,Al-Farouq Aminu,8.5,.400,3.3,.714,5,20181212,3,1.000,2,3,2,5.0,2,2.8,0,2070.0
16.9,3.5,22.3,.067,2,1,-1,.067,2,10,POR,.067,1,15,0.0,84,0,0,0,22,1,.000,8.3,Jusuf Nurkić,29.4,.000,-9.9,.067,1,20181212,1,0,0,9,0,5.3,2,3.3,3,1797.0
14.2,7.3,3.1,1.000,1,0,-3,1.000,2,4,POR,1.000,1,1,0.0,88,0,0,0,205,1,.000,5.8,Jake Layman,20.6,0,4.8,.000,0,20181212,1,0,0,3,0,0.0,1,3.4,1,856.0
11.2,0.0,11.2,.333,1,3,-8,.333,4,7,POR,.333,0,6,25.0,92,2,0,0,61,0,.000,2.6,Evan Turner,21.7,.000,-2.5,.167,1,20181212,2,0,0,7,0,15.7,2,3.1,1,1898.0
4.9,0.0,15.0,.500,1,2,-8,.583,7,2,POR,.583,0,6,14.3,95,1,0,0,102,0,.000,4.0,Nik Stauskas,9.4,.500,4.4,.333,2,20181212,3,0,0,2,1,18.4,1,2.4,1,1246.0
10.1,0.0,8.9,.000,2,0,-10,.000,0,3,POR,.000,0,2,33.3,96,1,0,0,0,0,.000,5.5,Zach Collins,19.6,.000,-13.1,.500,1,20181212,0,0,0,3,0,0.0,0,0.0,1,898.0
5.3,0.0,14.0,.333,3,3,-8,.333,2,1,POR,.333,0,3,0.0,95,0,0,0,95,0,.000,8.7,Meyers Leonard,10.3,.000,4.6,.667,2,20181212,1,0,0,1,0,56.0,0,0.0,1,572.0
7.4,0.0,26.1,.500,0,0,+1,.500,2,1,POR,.500,0,2,50.0,103,2,0,0,44,0,.000,0.0,Caleb Swanigan,14.4,0,-16.2,.000,0,20181212,1,0,0,1,0,0.0,0,0.0,0,409.0
0,0,0,0,0,0,0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,Wade Baldwin,0,0,0,0,0,20181212,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,Seth Curry,0,0,0,0,0,20181212,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,Gary Trent Jr.,0,0,0,0,0,20181212,0,0,0,0,0,0,0,0,0,0.0
