ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.357,14,2,1,4,1,.500,9.0,.556,7,0,20120128,121,13,18,5,6.4,MEM,8,5.8,.800,19.0,5,2557.0,1.3,.500,1,16.3,0,.000,14.8,4,3,Marc Gasol,93,0,0,17.3,8.1,-2
.267,15,0,1,3,2,.467,0.0,.537,7,1.000,20120128,88,6,18,1,1.7,MEM,5,19.3,.750,23.6,4,2486.0,2.6,.500,4,7.7,1,.067,3.0,1,2,Rudy Gay,96,0,1,11.1,-0.4,-1
.308,13,10,1,3,0,.462,50.3,.508,6,.000,20120128,110,3,15,0,0.0,MEM,3,11.9,.750,21.0,4,2260.0,0.0,.462,2,4.2,0,.077,0.0,0,2,Mike Conley,105,0,1,7.4,1.8,-3
.667,6,0,1,4,2,.500,0.0,.644,3,0,20120128,93,1,10,0,0.0,MEM,1,27.9,1.000,22.2,4,1369.0,4.7,.500,3,2.3,0,.000,0.0,0,2,Tony Allen,97,0,0,4.0,-0.7,-8
.000,8,2,1,0,0,.500,24.2,.500,4,0,20120128,110,5,8,0,3.8,MEM,5,0.0,0,21.2,0,1069.0,0.0,.500,0,15.0,0,.000,0.0,1,4,Marreese Speights,91,0,0,25.9,4.9,-2
.286,7,5,0,2,2,.286,32.7,.381,2,.000,20120128,92,1,6,0,0.0,MEM,1,11.3,1.000,16.6,2,1511.0,4.2,.286,1,2.1,0,.143,0.0,0,1,O.J. Mayo,98,0,1,3.7,3.2,+6
.000,7,0,0,0,1,.429,0.0,.429,3,0,20120128,66,10,6,2,2.8,MEM,8,30.0,0,19.4,0,1459.0,2.2,.429,3,21.9,0,.000,10.4,1,5,Dante Cunningham,84,0,0,30.4,-6.6,+10
.000,2,0,0,0,0,.000,0.0,.000,0,0,20120128,20,1,0,1,0.0,MEM,0,33.3,0,11.4,0,746.0,0.0,.000,1,4.3,0,.000,10.2,0,1,Sam Young,109,0,0,0.0,-14.6,-11
.000,1,2,0,0,1,.000,28.2,.000,0,0,20120128,27,3,0,0,0.0,MEM,3,66.7,0,13.7,0,620.0,5.2,.000,2,15.5,0,.000,0.0,0,2,Josh Selby,82,0,0,26.8,-8.6,+1
.333,3,0,0,1,0,.333,0.0,.436,1,0,20120128,107,1,3,1,0.0,MEM,0,0.0,1.000,30.1,1,323.0,0.0,.333,0,9.9,0,.000,23.5,0,2,Hamed Haddadi,108,0,0,0.0,-9.1,0
0,0,0,0,0,0,0,0,0,0,0,20120128,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Davis,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120128,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeremy Pargo,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120128,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Quincy Pondexter,0,0,0,0,0,0
.176,17,1,1,1,0,.353,4.3,.355,6,0,20120128,95,12,13,6,1.5,PHO,6,0.0,.333,17.9,3,2622.0,0.0,.353,0,14.6,0,.000,12.7,1,4,Marcin Gortat,96,0,0,17.3,-2.0,+1
.571,14,4,1,6,3,.429,18.3,.571,6,.400,20120128,139,6,20,4,0.0,PHO,2,0.0,.750,17.8,8,2512.0,3.8,.500,0,7.6,2,.357,8.8,0,1,Jared Dudley,92,0,5,6.0,14.8,+4
.000,8,3,1,0,0,.500,15.6,.563,4,.500,20120128,115,2,9,0,3.8,PHO,2,11.1,0,11.0,0,2092.0,0.0,.563,1,3.1,1,.250,0.0,2,4,Grant Hill,96,0,2,7.2,3.0,+7
.214,14,6,1,3,2,.571,46.0,.685,8,.667,20120128,113,5,21,1,0.0,PHO,4,24.6,1.000,27.4,3,1895.0,3.4,.643,5,8.4,2,.214,2.9,0,0,Steve Nash,90,0,3,16.0,14.6,+9
.000,9,0,1,0,0,.111,0.0,.111,1,.000,20120128,36,3,2,1,0.0,PHO,2,0.0,0,27.6,0,835.0,0.0,.111,0,11.5,0,.333,6.6,0,1,Channing Frye,97,0,3,18.2,-18.2,+1
.000,12,1,0,0,0,.417,11.7,.417,5,.000,20120128,86,9,10,3,0.0,PHO,6,14.3,0,29.5,0,1216.0,0.0,.417,2,23.7,0,.083,13.7,0,5,Markieff Morris,91,0,1,37.4,-4.1,-3
