threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.000,7,10.7,20101109,CLE,15.4,2,6.0,2,.444,-5.2,3,3,4.4,4,3,108,.444,2123.0,21.8,4,0,5,0.0,13.3,96,.500,.444,0,-6,.465,0,0,18.7,10,9,0,Anderson Varejão,1,2
.000,10,21.4,20101109,CLE,13.0,2,29.6,0,.571,3.0,1,1,0.0,2,3,101,.143,1511.0,6.3,8,0,3,0.0,9.2,121,1.000,.571,0,-2,.605,0,0,30.4,18,14,0,J.J. Hickson,1,7
.333,3,6.5,20101109,CLE,0.0,0,12.9,0,.083,-19.4,7,2,0.0,0,3,103,.000,1485.0,14.3,1,0,0,2.3,39.9,47,0,.083,.000,-10,.083,0,1,27.2,2,12,4,Mo Williams,1,3
.400,6,13.3,20101109,CLE,0.0,0,26.3,0,.200,-12.2,0,0,0.0,0,1,102,.000,1462.0,0.0,1,0,0,0.0,0.0,46,0,.200,.000,-11,.200,0,0,9.9,2,5,2,Jamario Moon,1,6
.200,4,9.0,20101109,CLE,4.6,2,13.4,0,.700,1.9,2,1,0.0,2,0,108,.400,1435.0,14.5,3,1,1,0.0,13.4,138,1.000,.600,1.000,-11,.765,0,0,13.9,9,5,1,Anthony Parker,1,3
.500,1,1.9,20101109,CLE,0.0,0,3.7,0,.700,8.0,4,0,0.0,0,0,112,.000,1711.0,0.0,5,4,0,0.0,24.4,146,0,.500,.800,+12,.700,0,0,16.9,14,10,5,Daniel Gibson,0,1
.400,8,15.4,20101109,CLE,7.8,0,22.9,0,.750,10.3,3,1,0.0,3,1,99,.300,1678.0,8.1,6,3,2,2.0,20.0,122,.000,.600,.750,+12,.663,0,1,21.2,15,10,4,Antawn Jamison,0,6
.000,4,9.3,20101109,CLE,0.0,3,18.4,0,.545,5.9,5,0,0.0,6,1,106,.545,1395.0,0.0,6,0,0,0.0,43.7,125,.500,.545,0,+12,.550,0,0,28.3,15,11,0,Ramon Sessions,0,4
.250,0,0.0,20101109,CLE,0.0,1,0.0,0,.625,-0.9,1,0,0.0,1,1,113,.250,1152.0,0.0,2,1,0,0.0,8.1,144,1.000,.500,1.000,+14,.676,0,0,11.1,6,4,1,Jawad Williams,0,0
.000,1,7.2,20101109,CLE,14.6,2,0.0,0,.000,-21.5,1,0,0.0,4,5,113,2.000,448.0,0.0,0,0,1,0.0,17.9,87,.500,.000,0,0,.266,0,0,24.2,2,2,0,Ryan Hollins,0,0
0,0,0,20101109,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joey Graham,0,0
0,0,0,20101109,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leon Powe,0,0
.000,8,10.2,20101109,NJN,12.6,4,7.7,3,.333,-5.1,1,1,5.2,4,3,111,.222,2547.0,4.8,6,0,5,0.0,4.3,98,1.000,.333,0,+9,.405,0,0,23.0,16,18,0,Brook Lopez,1,3
.318,7,9.0,20101109,NJN,2.5,1,15.6,1,.591,4.6,1,1,1.8,1,1,112,.045,2519.0,4.3,11,4,1,0.0,5.6,121,1.000,.500,.571,+4,.602,0,0,26.2,27,22,7,Travis Outlaw,1,6
.875,2,3.4,20101109,NJN,3.4,4,3.4,0,.375,-6.3,3,2,0.0,4,4,116,.500,1900.0,17.0,2,2,1,0.0,15.2,104,1.000,.250,.286,-17,.512,0,0,17.4,10,8,7,Anthony Morrow,1,1
.167,2,3.9,20101109,NJN,3.9,6,3.9,0,.500,11.4,6,2,0.0,6,3,103,.500,1658.0,12.0,6,0,1,6.1,46.2,127,1.000,.500,.000,+3,.615,0,3,28.3,18,12,2,Devin Harris,1,1
.200,11,24.0,20101109,NJN,8.6,1,39.7,0,.400,-5.5,1,1,0.0,2,2,104,.400,1484.0,14.5,2,0,2,0.0,6.7,93,.500,.400,.000,+2,.425,0,0,13.1,5,5,1,Troy Murphy,1,9
.500,2,4.7,20101109,NJN,0.0,0,9.6,0,.167,-12.4,5,2,0.0,0,1,110,.000,1370.0,25.0,1,0,0,2.4,34.0,56,0,.167,.000,0,.167,0,1,16.4,2,6,3,Jordan Farmar,0,2
.000,2,5.5,20101109,NJN,5.5,0,5.6,0,.500,-4.7,1,1,0.0,0,2,109,.000,1167.0,33.3,1,0,1,2.9,8.1,88,0,.500,0,+11,.500,0,1,7.2,2,2,0,Quinton Ross,0,1
.000,7,23.6,20101109,NJN,13.4,2,34.2,1,.500,-6.9,0,2,4.6,2,3,101,.500,958.0,29.1,2,0,2,0.0,0.0,98,1.000,.500,0,+2,.615,0,0,20.2,6,4,0,Derrick Favors,0,5
.000,2,12.8,20101109,NJN,0.0,0,25.9,2,.667,11.1,0,0,17.5,0,0,96,.000,505.0,0.0,2,0,0,0.0,0.0,132,0,.667,0,-18,.667,0,0,16.7,4,3,0,Kris Humphries,0,2
.000,2,22.2,20101109,NJN,0.0,1,44.8,0,.000,-11.1,0,0,0.0,2,0,103,2.000,292.0,0.0,0,0,0,0.0,0.0,64,.500,.000,0,-6,.266,0,0,18.1,1,1,0,Damion James,0,2
0,0,0,20101109,NJN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Graham,0,0
0,0,0,20101109,NJN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johan Petro,0,0
0,0,0,20101109,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Christian Eyenga,0,0
0,0,0,20101109,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Manny Harris,0,0
