trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
4.3,2.2,.000,.375,23.4,GSW,.359,3.0,2310.0,1,.375,.375,1,+7,1,8,5.3,17.0,4,Draymond Green,13.2,7,20170123,-2.1,110,.250,.500,2,7,3,1.3,87,3,1,3,0,0,3,2,1
7.3,2.3,.375,.444,4.2,GSW,.557,0.0,2229.0,0,.444,.528,2,+1,1,18,13.7,9.2,4,Klay Thompson,25.4,22,20170123,1.8,104,.750,.222,5,1,4,2.6,99,8,3,5,0,3,8,2,1
13.4,2.3,.333,.368,33.1,GSW,.495,0.0,2191.0,0,.474,.447,0,+1,1,19,25.2,15.9,5,Stephen Curry,29.9,21,20170123,1.3,107,.800,.263,9,8,2,0.0,95,7,4,9,0,3,9,4,1
9.0,0.0,.125,.522,15.7,GSW,.565,0.0,2186.0,0,.348,.543,1,-9,0,23,16.8,7.7,2,Kevin Durant,30.8,27,20170123,4.2,108,1.000,.087,6,3,2,1.3,104,12,2,6,0,1,8,2,1
20.2,0.0,0,.333,9.5,GSW,.387,17.4,1618.0,4,.000,.333,2,-6,0,6,22.7,11.4,4,Zaza Pachulia,14.1,6,20170123,-1.0,100,.500,.667,6,2,3,3.6,99,2,2,10,0,0,0,1,1
13.1,4.1,0,.500,31.7,GSW,.500,5.6,1247.0,1,.000,.500,1,+1,1,4,19.7,42.9,0,Shaun Livingston,14.6,4,20170123,0.5,100,0,.000,4,5,4,2.3,86,2,0,5,0,0,0,3,0
0.0,0.0,.500,.500,0.0,GSW,.750,0.0,1062.0,0,1.000,.750,0,-8,0,2,0.0,0.0,0,Patrick McCaw,4.9,3,20170123,-2.2,116,0,.000,0,0,0,0.0,138,1,0,0,0,1,2,0,0
19.2,0.0,0,.833,14.1,GSW,.776,8.3,851.0,1,.000,.833,1,-3,0,6,28.8,0.0,1,JaVale McGee,19.7,10,20170123,13.3,99,.000,.167,4,1,2,3.4,151,5,0,5,0,0,0,0,0
0.0,0.0,0,.500,0.0,GSW,.500,0.0,706.0,0,.000,.500,1,+1,0,2,0.0,0.0,0,Ian Clark,7.4,2,20170123,-1.1,107,0,.000,0,0,0,4.1,97,1,0,0,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Anderson Varejão,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,James Michael McAdoo,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Kevon Looney,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Damian Jones,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0.0,.200,.357,21.6,MIA,.482,5.7,2133.0,2,.357,.393,1,-3,0,14,6.6,16.9,13,Goran Dragić,28.9,19,20170123,-1.6,106,.615,.929,2,5,1,1.4,97,5,8,4,0,1,5,4,1
23.0,2.3,0,.308,0.0,MIA,.329,11.5,2130.0,4,.000,.308,2,+9,1,13,36.3,16.5,5,Hassan Whiteside,22.2,10,20170123,-9.0,96,.400,.385,11,0,5,2.7,70,4,2,15,0,0,0,3,1
8.3,0.0,.750,.650,30.6,MIA,.807,3.1,1977.0,1,.400,.800,1,+5,0,20,14.2,12.8,1,Dion Waiters,30.8,33,20170123,18.9,105,1.000,.050,4,4,1,1.5,139,13,1,5,0,6,8,3,1
5.8,0.0,.000,.200,9.3,MIA,.222,0.0,1697.0,0,.400,.200,0,+7,0,5,12.4,12.9,4,Rodney McGruder,11.9,3,20170123,-8.6,108,.250,.800,3,2,1,0.0,56,1,1,3,0,0,2,1,1
12.6,0.0,.750,.500,5.7,MIA,.799,3.9,1561.0,1,.667,.750,1,+5,0,6,22.5,0.0,2,Luke Babbitt,11.4,11,20170123,8.3,102,1.000,.333,5,1,3,1.9,169,3,2,6,0,3,4,0,1
3.3,0.0,.250,.250,13.1,MIA,.362,0.0,1965.0,0,.667,.333,4,0,0,12,7.1,7.4,1,Wayne Ellington,17.8,9,20170123,1.0,97,1.000,.083,2,3,2,5.9,83,3,1,2,0,2,8,1,0
4.0,6.1,.500,.500,22.8,MIA,.563,3.8,1633.0,1,.250,.563,0,-9,2,8,4.3,11.1,0,James Johnson,14.3,9,20170123,2.8,104,0,.000,1,4,4,0.0,120,4,0,2,0,1,2,1,0
5.0,0.0,.000,.667,0.0,MIA,.727,9.3,656.0,1,.333,.667,0,+3,0,3,0.0,0.0,1,Okaro White,13.6,5,20170123,3.5,111,1.000,.333,0,0,0,0.0,157,2,1,1,0,0,1,0,0
35.4,7.7,0,.600,18.1,MIA,.600,9.5,647.0,1,.000,.600,0,-2,1,5,65.1,0.0,0,Willie Reed,20.1,6,20170123,10.4,92,0,.000,6,1,2,0.0,134,3,0,7,0,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Derrick Williams,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Josh Richardson,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Tyler Johnson,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Udonis Haslem,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Andre Iguodala,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,David West,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Chris Bosh,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Josh McRoberts,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Justise Winslow,0,0,20170123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
