threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.364,8,13.2,20210228,CHO,3.7,7,20.7,2,.795,13.5,2,1,4.1,7,4,121,.318,2492.0,3.8,15,5,1,2.3,8.4,161,1.000,.682,.625,-5,.837,0,2,27.2,42,22,8,P.J. Washington,1,7
.167,4,7.1,20210228,CHO,0.0,9,12.8,1,.625,5.0,12,3,2.2,10,4,129,.833,2311.0,15.5,7,1,0,0.0,41.2,145,.900,.583,.500,+6,.732,0,0,21.8,24,12,2,LaMelo Ball,1,4
.444,4,9.1,20210228,CHO,0.0,3,16.4,0,.278,-16.1,4,5,0.0,3,1,130,.333,1804.0,32.6,2,1,0,0.0,15.3,69,1.000,.222,.250,-12,.388,0,0,22.1,8,9,4,Terry Rozier,1,4
.000,4,13.7,20210228,CHO,23.2,2,6.2,0,.667,-6.8,0,1,0.0,2,3,131,.667,1199.0,20.5,2,0,3,0.0,0.0,145,1.000,.667,0,-10,.773,0,0,10.6,6,3,0,Bismack Biyombo,1,1
.333,2,9.0,20210228,CHO,0.0,0,16.2,2,.333,-12.6,0,1,11.3,0,1,121,.000,910.0,14.3,2,0,0,0.0,0.0,58,0,.333,.000,-17,.333,0,0,20.0,4,6,2,Jalen McDaniels,1,2
.571,9,19.0,20210228,CHO,9.5,0,26.5,0,.929,6.4,4,0,0.0,0,3,128,.000,1954.0,0.0,5,3,2,0.0,15.7,191,0,.714,.750,+15,.929,0,0,9.3,13,7,4,Miles Bridges,0,7
.412,5,11.0,20210228,CHO,0.0,5,19.7,0,.471,-8.2,4,2,0.0,5,3,129,.294,1874.0,9.4,8,0,0,0.0,18.8,111,1.000,.471,.000,+20,.547,0,0,29.4,21,17,7,Malik Monk,0,5
.400,1,2.5,20210228,CHO,5.7,0,0.0,1,.900,1.8,3,3,3.1,0,1,127,.000,1635.0,37.5,4,1,1,1.8,13.9,115,0,.800,.500,+9,.900,0,1,12.7,9,5,2,Cody Martin,0,0
.500,0,0.0,20210228,CHO,0.0,0,0.0,0,.000,-23.2,1,0,0.0,0,0,133,.000,221.0,0.0,0,0,0,0.0,29.0,37,0,.000,.000,-1,.000,0,0,23.5,0,2,1,Caleb Martin,0,0
0,0,0,20210228,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gordon Hayward,0,0
0,0,0,20210228,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devonte' Graham,0,0
0,0,0,20210228,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cody Zeller,0,0
.500,6,9.8,20210228,SAC,2.9,4,18.5,0,.857,5.3,6,3,0.0,5,2,131,.357,2515.0,15.6,10,4,1,0.0,17.8,149,.800,.714,.571,+10,.864,0,0,20.1,28,14,7,Harrison Barnes,1,5
