team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
ORL,6.1,8,0.0,.313,1,Evan Fournier,.435,5,.000,114,10.0,25.6,5,.313,.500,0,16,1,0,20191125,2,2,0.0,0,2,91,3,.875,17,-9,2.8,0,4.9,.313,2246.0,2,-4.6,7,2.8
ORL,22.2,0,15.2,.273,1,Jonathan Isaac,.455,4,.667,103,6.0,18.2,3,.364,.000,0,11,1,0,20191125,1,6,0.0,2,1,85,3,0,10,-15,10.4,4,8.3,.455,1850.0,6,0.9,0,1.7
ORL,15.5,3,0.0,.167,1,Markelle Fultz,.601,7,.000,106,23.7,22.7,2,.583,.250,0,12,1,0,20191125,3,4,0.0,0,3,117,3,.667,16,-13,7.2,0,7.0,.583,1771.0,4,5.9,2,5.3
ORL,8.3,4,0.0,.000,0,Khem Birch,.630,2,0,120,0.0,8.1,0,.667,1.333,4,3,1,0,20191125,0,2,14.6,0,0,149,5,.500,6,-13,11.7,0,0.0,.667,1647.0,6,-6.2,2,0.0
ORL,10.1,0,0.0,.167,1,Wes Iwundu,.250,1,1.000,120,7.1,14.5,1,.167,.000,0,6,1,0,20191125,1,2,0.0,1,0,50,2,0,3,-7,4.7,0,14.3,.250,1358.0,2,-13.3,0,0.0
ORL,7.7,3,0.0,.357,1,Terrence Ross,.620,7,.600,121,0.0,25.6,5,.500,.214,0,14,0,0,20191125,0,2,0.0,3,0,113,0,.667,19,-9,3.6,0,6.1,.607,1787.0,2,1.9,2,0.0
ORL,15.3,4,0.0,.571,2,D.J. Augustin,.514,2,.500,118,38.6,22.4,4,.286,.571,0,7,0,0,20191125,5,3,0.0,2,0,100,2,.750,9,0,7.1,0,18.6,.429,1345.0,3,-2.8,3,0.0
ORL,45.0,0,17.3,.125,2,Mo Bamba,.375,3,.000,87,9.5,23.0,1,.375,.000,4,8,0,0,20191125,1,8,19.7,0,2,82,3,0,6,-2,31.5,3,20.0,.375,1218.0,12,1.1,0,5.1
ORL,23.6,0,0.0,.571,0,Al-Farouq Aminu,.143,1,.000,116,16.8,16.9,4,.143,.000,0,7,0,0,20191125,2,4,0.0,0,0,45,0,0,2,-7,11.0,0,0.0,.143,1163.0,4,-10.7,0,0.0
ORL,0.0,0,0.0,0,0,Amile Jefferson,0,0,0,123,0.0,0.0,0,0,0,0,0,0,0,20191125,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,15.0,0,-8.3,0,0.0
ORL,0,0,0,0,0,Josh Magette,0,0,0,0,0,0,0,0,0,0,0,0,0,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Melvin Frazier,0,0,0,0,0,0,0,0,0,0,0,0,0,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,5.4,0,0.0,1.000,1,Langston Galloway,.545,4,.364,100,22.5,15.1,11,.364,.000,1,11,1,0,20191125,5,2,3.1,4,1,117,2,0,12,+18,4.3,0,8.3,.545,2222.0,3,2.4,0,1.4
DET,11.7,5,2.4,.455,1,Luke Kennard,.758,6,.600,96,38.6,19.4,5,.545,.455,0,11,1,0,20191125,7,4,0.0,3,1,155,3,1.000,20,+10,6.3,1,7.0,.682,2045.0,4,13.2,5,1.5
DET,16.0,8,0.0,.222,3,Blake Griffin,.679,5,.500,100,11.6,23.1,2,.556,.889,0,9,1,0,20191125,2,5,0.0,1,0,112,2,.750,17,+21,8.5,0,19.3,.611,1879.0,5,-1.1,6,0.0
DET,22.8,2,0.0,.273,4,Bruce Brown,.547,5,.333,95,11.9,24.1,3,.455,.182,1,11,1,0,20191125,2,7,3.7,1,1,87,2,1.000,13,+10,13.9,0,25.2,.500,1842.0,8,-4.7,2,1.7
DET,49.5,2,2.7,.000,3,Andre Drummond,.509,3,0,89,5.4,15.2,0,.500,.333,3,6,1,0,20191125,1,15,11.3,0,0,87,3,.500,7,+11,31.7,1,30.4,.500,1819.0,18,-4.9,1,0.0
DET,4.5,0,0.0,.889,0,Svi Mykhailiuk,.667,4,.500,98,0.0,18.9,8,.444,.000,1,9,0,0,20191125,0,1,5.2,4,1,128,4,0,12,+1,4.8,0,0.0,.667,1331.0,2,4.2,0,2.3
DET,5.0,0,4.1,.364,1,Derrick Rose,.091,1,.000,100,45.6,28.0,4,.091,.000,1,11,0,0,20191125,6,1,5.7,0,0,57,3,0,2,+6,5.3,1,8.3,.091,1200.0,2,-16.7,0,0.0
DET,6.0,0,4.9,.800,0,Markieff Morris,.500,2,.250,92,0.0,14.0,4,.400,.000,0,5,0,0,20191125,0,1,0.0,1,1,98,1,0,5,-6,3.2,1,0.0,.500,1001.0,1,0.6,0,3.1
DET,19.8,4,5.4,.200,0,Christian Wood,.888,4,.000,87,0.0,20.8,1,.800,.800,1,5,0,0,20191125,0,3,7.6,0,1,186,0,1.000,12,+9,14.1,1,0.0,.800,908.0,4,17.8,4,3.4
DET,39.2,4,0.0,.000,0,Thon Maker,.543,0,0,94,0.0,50.4,0,.000,4.000,1,1,0,0,20191125,0,1,44.8,0,0,137,0,.750,3,-5,41.8,0,0.0,.000,153.0,2,7.3,3,0.0
DET,0,0,0,0,0,Tony Snell,0,0,0,0,0,0,0,0,0,0,0,0,0,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Tim Frazier,0,0,0,0,0,0,0,0,0,0,0,0,0,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Michael Carter-Williams,0,0,0,0,0,0,0,0,0,0,0,0,1,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Aaron Gordon,0,0,0,0,0,0,0,0,0,0,0,0,1,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,B.J. Johnson,0,0,0,0,0,0,0,0,0,0,0,0,1,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Jordan Bone,0,0,0,0,0,0,0,0,0,0,0,0,1,20191125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
