ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.125,24,2,1,3,0,.542,9.2,.573,13,0,20141227,121,11,29,3,10.3,NOP,8,3.8,1.000,28.2,3,2441.0,0.0,.542,1,15.8,0,.000,8.8,6,2,Anthony Davis,110,0,0,22.5,9.8,0
.333,21,5,1,6,2,.476,23.7,.540,10,.000,20141227,108,5,26,0,1.9,NOP,5,11.1,.857,32.4,7,2186.0,2.8,.476,3,8.0,0,.095,0.0,1,4,Tyreke Evans,111,0,2,15.7,4.4,-2
.000,12,7,1,0,2,.750,33.6,.792,9,.500,20141227,120,3,19,2,0.0,NOP,1,29.4,0,21.2,0,2097.0,2.9,.792,5,5.0,1,.167,6.9,0,0,Jrue Holiday,117,0,2,3.3,7.5,-5
.400,5,1,1,2,1,.200,6.3,.340,1,0,20141227,100,4,4,2,3.5,NOP,2,0.0,1.000,12.9,2,1194.0,2.5,.200,0,11.8,0,.000,12.1,1,2,Ömer Aşık,112,0,0,11.5,-1.9,-4
.000,1,0,1,0,2,.000,0.0,.000,0,.000,20141227,0,1,0,0,0.0,NOP,1,0.0,0,3.0,0,881.0,6.9,.000,0,4.0,0,1.000,0.0,0,2,Luke Babbitt,106,0,1,7.8,-2.9,-5
.000,11,3,0,0,1,.273,15.4,.318,3,.333,20141227,72,3,7,1,0.0,NOP,2,15.4,0,21.6,0,1575.0,1.9,.318,2,6.7,1,.273,4.6,0,2,Austin Rivers,117,0,3,8.7,-8.0,0
.364,11,0,0,3,0,.364,0.0,.509,4,.333,20141227,114,5,13,1,0.0,NOP,4,0.0,.750,22.5,4,1484.0,0.0,.455,0,11.8,2,.545,4.9,0,3,Ryan Anderson,117,0,6,18.5,-2.1,-3
.000,1,0,0,0,0,.000,0.0,.000,0,0,20141227,0,2,0,0,0.0,NOP,2,50.0,0,4.8,0,1092.0,0.0,.000,1,6.4,0,.000,0.0,0,1,Dante Cunningham,120,0,0,12.6,-10.1,-3
0,0,0,0,0,0,0,0.0,0,0,0,20141227,28,1,0,1,0.0,NOP,0,100.0,0,6.5,0,809.0,0.0,0,2,4.3,0,0,8.9,0,0,John Salmons,125,0,0,0.0,-10.8,-6
.000,2,0,0,0,1,.500,0.0,.500,1,0,20141227,64,2,2,0,0.0,NOP,2,33.3,0,12.2,0,641.0,4.7,.500,1,11.0,0,.000,0.0,0,3,Alexis Ajinça,106,0,0,21.4,-9.5,-7
0,0,0,0,0,0,0,0,0,0,0,20141227,0,0,0,0,0,NOP,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jimmer Fredette,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141227,0,0,0,0,0,NOP,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Russ Smith,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20141227,0,0,0,0,0,NOP,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Withey,0,0,0,0,0,0
.556,18,2,1,9,2,.667,10.5,.737,12,.000,20141227,164,5,33,2,1.8,CHI,3,0.0,.900,26.5,10,2179.0,2.8,.667,0,8.1,0,.167,6.3,1,4,Jimmy Butler,105,0,3,9.9,16.3,+1
.222,9,6,1,2,0,.333,26.3,.405,3,0,20141227,100,9,8,1,6.4,CHI,8,16.8,1.000,16.9,2,1813.0,0.0,.333,2,17.4,0,.000,3.8,3,2,Pau Gasol,101,0,0,31.8,4.2,+1
.000,4,2,1,0,0,.250,8.5,.375,1,.500,20141227,84,2,3,0,0.0,CHI,2,20.0,0,7.5,0,1724.0,0.0,.375,1,4.1,1,.500,0.0,0,1,Mike Dunleavy,112,0,2,8.4,-5.7,+6
