team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DEN,5.8,3,1.8,.231,3,Ty Lawson,.140,1,.000,107,44.0,22.0,3,.077,.231,0,13,1,0,20131204,11,2,0.0,0,3,56,0,.667,4,-3,2.7,1,17.3,.077,2081.0,2,-6.1,2,4.6
DEN,18.2,1,3.8,.538,0,Wilson Chandler,.484,5,.286,105,5.1,18.0,7,.385,.077,2,13,1,0,20131204,1,6,5.5,2,1,109,3,1.000,13,-2,11.5,2,0.0,.462,1980.0,8,2.8,1,1.6
DEN,11.5,5,4.8,.750,0,Randy Foye,.784,4,.500,112,19.2,17.2,6,.500,.625,0,8,1,0,20131204,3,3,0.0,3,0,167,2,1.000,16,+3,5.5,2,0.0,.688,1567.0,3,14.6,5,0.0
DEN,15.4,2,0.0,.000,2,J.J. Hickson,.540,7,0,112,16.0,27.0,0,.538,.154,7,13,1,0,20131204,2,4,24.4,0,0,108,1,.500,15,-3,20.1,0,12.6,.538,1559.0,11,2.1,1,0.0
DEN,16.0,1,3.3,.000,0,Kenneth Faried,.543,3,0,110,9.0,15.2,0,.500,.167,1,6,1,0,20131204,1,3,4.8,0,0,122,2,1.000,7,-5,10.1,1,0.0,.500,1126.0,4,0.1,1,0.0
DEN,7.4,1,0.0,.133,0,Nate Robinson,.453,7,.000,116,15.2,25.3,2,.467,.067,0,15,0,0,20131204,2,2,0.0,0,0,96,4,.000,14,-12,3.5,0,0.0,.467,1615.0,2,-5.8,0,0.0
DEN,23.5,0,2.4,.091,0,Darrell Arthur,.364,4,.000,101,19.8,19.0,1,.364,.000,2,11,0,0,20131204,3,6,7.1,0,1,95,3,0,8,-2,14.9,1,0.0,.364,1531.0,8,0.5,0,2.1
DEN,0.0,0,0.0,.000,0,Andre Miller,.000,0,0,121,31.3,5.2,0,.000,.000,1,2,0,0,20131204,4,0,5.3,0,0,92,2,0,0,-10,2.8,0,0.0,.000,1022.0,1,-8.7,0,0.0
DEN,5.9,0,3.7,.000,3,Timofey Mozgov,.667,4,0,115,0.0,23.4,0,.667,.000,2,6,0,0,20131204,0,1,10.7,0,0,81,4,0,8,-8,8.4,1,33.3,.667,1019.0,3,-10.5,0,0.0
DEN,9.6,0,0.0,.800,2,Jordan Hamilton,.300,1,.250,104,0.0,29.7,4,.200,.000,0,5,0,0,20131204,0,1,0.0,1,1,43,0,0,3,-7,4.6,0,28.6,.300,625.0,1,-14.2,0,5.1
DEN,0.0,0,0.0,0,1,Evan Fournier,0,0,0,120,0.0,9.6,0,0,0,0,0,0,0,20131204,0,0,0.0,0,0,0,1,0,0,-1,0.0,0,100.0,0,275.0,0,-26.8,0,0.0
DEN,0,0,0,0,0,Quincy Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,Anthony Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CLE,2.4,3,0.0,.250,3,Kyrie Irving,.539,9,.400,106,20.4,27.7,5,.450,.150,1,20,1,0,20131204,4,1,2.7,2,1,113,2,1.000,23,+3,2.6,0,12.3,.500,2229.0,2,0.6,3,1.4
CLE,31.5,6,6.1,.000,2,Tristan Thompson,.543,6,0,91,4.9,21.6,0,.462,.462,9,13,1,0,20131204,1,12,26.1,0,0,123,0,.833,17,+4,28.9,3,11.3,.462,2069.0,21,5.1,5,0.0
CLE,8.2,2,0.0,.250,0,Alonzo Gee,.394,2,.500,101,0.0,17.1,2,.250,.250,0,8,1,0,20131204,0,2,0.0,1,1,104,2,1.000,7,-2,4.3,0,0.0,.313,1318.0,2,-6.6,2,2.4
CLE,13.5,2,3.4,.000,2,Andrew Bynum,.441,6,0,101,10.5,37.5,0,.400,.133,4,15,1,0,20131204,1,3,19.8,0,0,100,1,1.000,14,-3,16.5,1,11.2,.400,1210.0,7,-4.4,2,0.0
CLE,5.7,0,4.4,.500,0,C.J. Miles,.000,0,.000,97,8.2,10.6,2,.000,.000,2,4,1,0,20131204,1,1,12.6,0,1,46,2,0,0,-3,9.0,1,0.0,.000,955.0,3,-7.9,0,3.4
CLE,5.6,1,6.5,.286,2,Jarrett Jack,.403,2,.500,99,17.6,12.4,2,.286,.143,0,7,0,0,20131204,4,2,0.0,1,1,89,2,1.000,6,+13,3.0,3,21.2,.357,1925.0,2,-1.3,1,1.7
CLE,32.5,6,7.5,.000,1,Anderson Varejão,.773,7,0,81,20.8,19.2,0,.778,.667,3,9,0,0,20131204,3,10,10.8,0,2,154,0,.667,18,+13,22.2,3,7.9,.778,1670.0,13,21.9,4,3.8
CLE,10.4,2,0.0,.125,2,Dion Waiters,.282,2,.000,105,33.2,17.7,1,.250,.250,1,8,0,0,20131204,6,3,3.8,0,0,81,0,.500,5,+12,7.3,0,18.4,.250,1562.0,4,-7.7,1,0.0
CLE,26.8,2,10.3,.500,0,Earl Clark,.521,1,.000,90,0.0,9.0,1,.500,1.000,0,2,0,0,20131204,0,4,0.0,0,0,119,1,.500,3,+6,14.1,2,0.0,.500,811.0,4,1.7,1,0.0
CLE,0.0,0,0.0,.200,0,Anthony Bennett,.500,2,1.000,110,0.0,19.5,1,.400,.000,0,5,0,0,20131204,0,0,0.0,1,0,119,0,0,5,+7,0.0,0,0.0,.500,651.0,0,-3.0,0,0.0
CLE,0,0,0,0,0,Tyler Zeller,0,0,0,0,0,0,0,0,0,0,0,0,0,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CLE,0,0,0,0,0,Sergey Karasev,0,0,0,0,0,0,0,0,0,0,0,0,0,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CLE,0,0,0,0,0,Matthew Dellavedova,0,0,0,0,0,0,0,0,0,0,0,0,0,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,Danilo Gallinari,0,0,0,0,0,0,0,0,0,0,0,0,1,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,JaVale McGee,0,0,0,0,0,0,0,0,0,0,0,0,1,20131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
