ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.167,12,5,1,2,1,.333,19.5,.466,4,.333,20150316,100,15,12,1,1.7,POR,14,13.4,1.000,16.7,2,2376.0,1.3,.417,2,20.0,2,.500,2.4,1,2,Nicolas Batum,108,0,6,42.4,3.4,-6
.111,18,9,1,2,0,.278,37.5,.371,5,.250,20150316,86,4,14,0,1.8,POR,4,13.7,1.000,25.2,2,2321.0,0.0,.333,3,5.5,2,.444,0.0,1,2,Damian Lillard,115,0,8,12.4,-2.2,-5
.316,19,3,1,4,0,.526,16.0,.555,10,.000,20150316,126,12,24,8,1.8,POR,4,4.4,.667,26.3,6,2298.0,0.0,.526,1,16.5,0,.053,19.7,1,2,LaMarcus Aldridge,115,0,1,12.5,7.7,-2
.500,6,0,1,2,0,.500,0.0,.546,3,0,20150316,90,4,8,1,0.0,POR,3,21.5,.667,14.1,3,1770.0,0.0,.500,2,7.2,0,.000,3.2,0,2,Robin Lopez,117,0,0,12.2,-6.4,-19
.333,9,0,1,3,0,.556,0.0,.727,5,.400,20150316,154,2,15,1,0.0,POR,1,0.0,1.000,17.2,3,1600.0,0.0,.667,0,4.0,2,.556,3.5,0,4,Arron Afflalo,118,0,5,4.5,4.6,-8
.000,5,1,0,0,1,.400,8.4,.500,2,.500,20150316,113,0,5,0,0.0,POR,0,0.0,0,12.1,0,1108.0,2.8,.500,0,0.0,1,.400,0.0,0,1,CJ McCollum,113,0,2,0.0,1.0,+11
.000,6,0,0,0,0,.167,0.0,.167,1,.000,20150316,41,4,2,1,0.0,POR,3,14.3,0,20.5,0,914.0,0.0,.167,1,13.9,0,.333,6.2,0,0,Meyers Leonard,116,0,2,23.6,-15.7,+12
.250,8,0,0,2,0,.625,0.0,.676,5,0,20150316,125,4,12,2,0.0,POR,2,10.1,1.000,34.2,2,771.0,0.0,.625,1,16.4,0,.000,14.6,0,1,Chris Kaman,116,0,0,18.7,8.0,-6
.000,4,1,0,0,0,.250,12.2,.375,1,.333,20150316,93,2,3,0,0.0,POR,2,0.0,0,14.5,0,738.0,0.0,.375,0,8.6,1,.750,0.0,0,1,Steve Blake,116,0,3,19.5,-4.9,-15
1.000,2,0,0,2,0,.000,0.0,.347,0,.000,20150316,85,1,2,0,0.0,POR,1,0.0,1.000,15.3,2,504.0,0.0,.000,0,6.3,0,.500,0.0,0,4,Dorell Wright,113,0,1,14.3,-16.4,-2
0,0,0,0,0,0,0,0,0,0,0,20150316,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Alonzo Gee,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20150316,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Joel Freeland,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20150316,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Allen Crabbe,0,0,0,0,0,0
.087,23,11,1,1,2,.435,43.4,.440,10,.000,20150316,99,9,21,0,3.8,WAS,9,7.7,.500,30.2,2,2483.0,2.5,.435,2,11.5,0,.043,0.0,2,1,John Wall,99,0,1,20.5,5.0,+2
.462,13,7,1,3,1,.615,27.3,.735,8,1.000,20150316,153,4,23,1,0.0,WAS,3,0.0,.500,19.2,6,2364.0,1.3,.769,0,5.4,4,.308,3.0,0,2,Bradley Beal,110,0,4,7.2,12.8,+19
.000,10,0,1,0,0,.800,0.0,.800,8,0,20150316,141,9,16,2,2.1,WAS,7,9.1,0,13.9,0,2293.0,0.0,.800,1,12.4,0,.000,6.3,1,2,Marcin Gortat,107,0,0,17.2,1.9,+3
.889,9,1,1,6,2,.444,4.3,.639,4,.400,20150316,120,5,16,0,0.0,WAS,5,7.4,.750,20.4,8,1920.0,3.3,.556,1,8.2,2,.556,0.0,0,3,Paul Pierce,102,0,5,14.7,3.4,+5
