trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
4.7,2.7,23.2,.500,2,1,-31,.500,16,3,SEA,.538,1,14,21.2,115,4,2,0,89,1,.143,5.6,Kevin Durant,7.2,.000,-1.3,.071,1,20080312,7,1.000,2,2,0,5.8,0,0.0,3,1990.0
16.3,5.7,25.7,.400,1,0,-12,.400,12,10,SEA,.400,2,15,25.0,113,5,0,0,64,1,.000,1.9,Johan Petro,30.3,0,-10.1,.000,0,20080312,6,0,0,8,0,0.0,0,0.0,1,1903.0
6.2,7.2,23.5,.385,0,7,-18,.385,11,3,SEA,.409,2,13,6.9,121,1,1,0,102,1,.077,0.0,Earl Watson,4.8,.000,2.8,.077,1,20080312,5,1.000,1,1,0,52.7,0,0.0,0,1504.0
8.8,3.9,15.5,.250,2,1,-14,.250,6,4,SEA,.338,1,8,0.0,116,0,2,0,89,1,.250,2.6,Jeff Green,15.4,.000,-4.7,.125,1,20080312,2,1.000,2,3,0,6.7,0,0.0,1,1400.0
9.5,4.2,21.3,.500,5,2,-12,.500,7,4,SEA,.478,1,6,35.3,117,4,1,0,68,1,.500,0.0,Chris Wilcox,16.6,0,-12.1,.000,0,20080312,3,.333,3,3,0,15.6,0,0.0,0,1304.0
9.6,8.4,13.3,.167,5,1,-11,.167,2,4,SEA,.167,2,6,14.3,116,1,0,0,50,0,.000,2.9,Donyell Marshall,11.2,.000,-12.9,.500,3,20080312,1,0,0,2,0,6.8,0,0.0,1,1290.0
5.0,4.4,11.5,.250,1,1,0,.375,4,2,SEA,.410,1,4,17.0,120,1,1,0,84,0,.500,0.0,Mickaël Gelabale,5.8,.500,-6.9,.500,2,20080312,1,.500,2,1,1,7.1,0,0.0,0,1248.0
2.8,4.8,24.0,.400,2,1,-18,.400,8,1,SEA,.400,1,10,9.1,110,1,0,0,84,0,.000,0.0,Damien Wilkins,0.0,.000,-0.8,.400,4,20080312,4,0,0,0,0,10.4,2,5.3,0,1123.0
9.1,10.7,22.4,.375,0,2,-14,.375,8,3,SEA,.429,2,8,0.0,114,0,2,0,109,0,.375,0.0,Luke Ridnour,7.1,.000,6.3,.125,1,20080312,3,.667,3,1,0,21.3,1,2.9,0,1019.0
27.4,12.0,16.2,.250,5,0,-21,.250,2,8,SEA,.250,2,4,33.3,102,2,0,0,47,0,.000,8.2,Francisco Elson,47.7,0,-11.9,.000,0,20080312,1,0,0,6,0,0.0,0,0.0,2,905.0
34.7,30.4,6.9,.333,0,3,+3,1.000,4,1,SEA,1.000,0,3,0.0,104,0,2,0,201,0,.000,10.3,Adrian Griffin,40.3,.000,18.4,.000,1,20080312,1,1.000,2,1,0,0.0,0,0.0,0,357.0
8.7,0.0,26.6,1.000,0,0,+3,.333,2,4,SEA,.515,2,1,0.0,117,0,0,0,136,0,.667,0.0,Mike Wilks,20.2,0,16.3,.333,0,20080312,1,0,0,2,0,89.9,0,0.0,1,357.0
9.8,0.0,21.4,.545,2,11,+22,.545,14,5,BOS,.589,0,11,7.8,78,1,2,0,134,1,.182,2.3,Paul Pierce,17.2,.000,16.9,.273,3,20080312,6,1.000,2,5,0,58.8,2,3.7,1,1582.0
4.1,0.0,17.3,.800,0,3,+20,.900,18,2,BOS,.900,0,10,0.0,86,0,0,0,176,1,.000,2.4,Ray Allen,7.2,.667,17.8,.300,3,20080312,8,0,0,2,2,19.1,1,2.0,1,1519.0
13.6,0.0,34.9,.500,0,1,+17,.500,18,6,BOS,.556,0,14,11.0,80,2,4,0,101,1,.357,0.0,Kevin Garnett,23.8,0,1.5,.000,0,20080312,7,.800,5,6,0,6.9,1,2.2,0,1370.0
11.6,0.0,12.7,.500,3,0,+13,.500,5,5,BOS,.563,0,4,31.1,82,2,1,0,74,1,.250,5.5,Kendrick Perkins,20.3,0,-6.8,.000,0,20080312,2,1.000,1,5,0,0.0,0,0.0,2,1337.0
6.3,14.6,18.7,.429,2,2,+8,.429,6,2,BOS,.429,2,7,0.0,89,0,0,0,112,1,.000,0.0,Rajon Rondo,0.0,0,-0.3,.000,0,20080312,3,0,0,0,0,16.2,1,3.0,0,983.0
