team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
IND,12.0,2,0.0,.231,3,Darren Collison,.540,6,.333,113,42.7,21.5,3,.462,.154,1,13,1,0,20171105,10,4,3.3,1,2,112,2,1.000,15,0,7.9,0,17.8,.500,2292.0,5,1.0,2,2.7
IND,12.0,3,1.9,.333,3,Victor Oladipo,.381,7,.143,112,13.4,32.3,7,.333,.143,1,21,1,0,20171105,3,4,3.3,1,2,74,1,.667,17,-9,7.9,1,11.8,.357,2291.0,5,-7.9,2,2.7
IND,15.9,0,0.0,.364,1,Thaddeus Young,.818,7,1.000,118,14.5,16.3,4,.636,.000,0,11,1,0,20171105,3,5,0.0,4,0,140,4,0,18,-14,8.4,0,8.3,.818,2150.0,5,4.7,0,0.0
IND,8.0,2,0.0,.714,0,Bojan Bogdanović,.508,2,.400,120,5.0,13.4,5,.286,.286,0,7,1,0,20171105,1,2,0.0,2,0,105,1,1.000,8,-8,4.2,0,0.0,.429,1720.0,2,-5.1,2,0.0
IND,19.0,4,3.1,.250,1,Myles Turner,.768,5,.500,115,7.4,21.8,2,.625,.500,0,8,1,0,20171105,1,4,0.0,1,0,136,4,1.000,15,-14,10.0,1,9.3,.688,1442.0,4,3.1,4,0.0
IND,23.4,4,0.0,.000,3,Domantas Sabonis,.743,6,0,116,18.0,22.9,0,.667,.444,2,9,0,0,20171105,3,6,8.6,0,0,124,2,1.000,16,+4,16.4,0,21.8,.667,1761.0,8,1.7,4,0.0
IND,5.8,0,0.0,.500,1,Cory Joseph,.750,2,1.000,121,22.9,12.4,2,.500,.000,0,4,0,0,20171105,3,1,0.0,2,0,125,1,0,6,-5,3.1,0,20.0,.750,1177.0,1,0.8,0,0.0
IND,17.7,2,0.0,.333,0,Lance Stephenson,.436,2,.500,106,0.0,17.3,2,.333,.333,0,6,0,0,20171105,0,3,0.0,1,2,85,1,.500,6,+1,9.3,0,0.0,.417,1160.0,3,-2.2,1,5.3
IND,16.8,0,0.0,0,0,Alex Poythress,0,0,0,118,0.0,0.0,0,0,0,0,0,0,0,20171105,0,1,0.0,0,0,0,1,0,0,+10,8.8,0,0,0,407.0,1,-7.7,0,0.0
IND,0,0,0,0,0,Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Damien Wilkins,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Joe Young,0,0,0,0,0,0,0,0,0,0,0,0,0,20171105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NYK,26.4,9,13.9,.167,1,Kristaps Porziņģis,.715,15,.500,99,5.0,33.5,4,.625,.375,0,24,1,0,20171105,1,8,0.0,2,0,143,2,.889,40,+20,12.5,6,3.5,.667,2296.0,8,17.0,8,0.0
