trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
4.6,0.0,.500,.385,19.5,WAS,.590,2.8,2518.0,1,.154,.423,2,-18,0,13,6.7,10.5,9,Caron Butler,20.8,20,20090130,0.5,118,1.000,.692,2,5,5,2.6,124,5,9,3,0,1,2,2,1
24.1,0.0,.200,.524,0.0,WAS,.549,8.8,2393.0,3,.238,.548,1,-5,0,21,42.5,4.2,4,Antawn Jamison,27.4,25,20090130,1.1,115,.500,.190,12,0,2,1.4,111,11,2,15,0,1,5,1,1
9.5,2.6,0,.545,16.2,WAS,.627,3.5,2016.0,1,.000,.545,1,-21,1,11,16.8,7.3,4,Dominic McGuire,18.8,16,20090130,4.6,117,1.000,.364,4,3,1,1.6,129,6,4,5,0,0,0,1,1
2.0,0.0,0,.500,10.4,WAS,.563,3.7,1912.0,1,.000,.500,0,+4,0,8,0.0,25.3,2,Darius Songaila,17.2,10,20090130,-11.0,124,1.000,.250,0,2,5,0.0,91,4,2,1,0,0,0,3,1
8.1,0.0,.000,.250,28.6,WAS,.250,7.4,944.0,1,.250,.250,1,-11,0,4,9.0,20.0,0,Mike James,14.6,2,20090130,-4.7,117,0,.000,1,3,0,3.5,75,1,0,2,0,0,1,1,1
8.2,0.0,.000,.000,23.4,WAS,.073,5.0,1409.0,1,.667,.000,0,-3,0,6,12.0,0.0,2,DeShawn Stevenson,13.5,1,20090130,-12.7,123,.500,.333,2,4,1,0.0,57,0,1,3,0,0,4,0,0
12.7,0.0,0,.700,90.6,WAS,.663,11.6,1212.0,2,.000,.700,2,+10,0,10,14.0,8.1,3,Javaris Crittenton,28.1,15,20090130,21.6,111,.333,.300,2,7,2,5.4,135,7,1,4,0,0,0,1,0
27.9,12.9,0,.000,0.0,WAS,.532,25.5,825.0,3,.000,.000,0,-11,2,1,30.8,34.7,2,JaVale McGee,9.6,2,20090130,-6.6,108,1.000,2.000,3,0,3,0.0,110,0,2,6,0,0,0,1,0
0.0,0.0,0,.200,15.4,WAS,.200,0.0,618.0,0,.000,.200,0,+7,0,5,0.0,28.6,0,Nick Young,31.3,2,20090130,-26.3,126,0,.000,0,1,0,0.0,38,1,0,0,0,0,0,2,0
0.0,0.0,.000,.000,31.2,WAS,.266,0.0,527.0,0,1.000,.000,0,-2,0,1,0.0,0.0,2,Juan Dixon,9.8,1,20090130,-6.8,126,.500,2.000,0,2,0,0.0,97,0,1,0,0,0,1,0,0
