ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.625,16,6,1,8,0,.375,24.9,.539,6,.286,20211215,112,7,22,1,0.0,MEM,6,12.8,.800,27.5,10,2226.0,0.0,.438,3,10.0,2,.438,2.9,0,1,Dillon Brooks,111,0,7,16.5,-0.9,-8
.000,10,3,1,0,0,.500,14.7,.600,5,.400,20211215,97,1,12,0,0.0,MEM,1,23.1,0,18.1,0,1876.0,0.0,.600,3,1.7,2,.500,0.0,0,1,Tyus Jones,113,0,5,3.3,-6.3,-22
.154,13,4,1,2,0,.615,24.3,.829,8,.625,20211215,173,6,23,1,0.0,MEM,5,0.0,1.000,20.1,2,1807.0,0.0,.808,0,10.5,5,.615,3.6,0,5,Desmond Bane,111,0,8,17.0,12.6,+9
.333,6,2,1,2,3,.667,9.8,.727,4,0,20211215,129,14,10,7,0.0,MEM,7,30.4,1.000,14.3,2,1803.0,4.8,.667,3,24.6,0,.000,25.4,0,2,Steven Adams,98,0,0,23.8,4.8,+5
.077,13,0,1,1,0,.308,0.0,.335,4,.000,20211215,67,2,9,0,9.1,MEM,2,6.9,1.000,26.3,1,1433.0,0.0,.308,1,4.4,0,.308,0.0,2,4,Jaren Jackson Jr.,105,0,4,8.6,-15.2,-21
.700,10,3,0,5,3,.400,16.5,.497,4,.000,20211215,100,11,13,0,8.0,MEM,11,13.3,.714,24.1,7,1636.0,5.3,.400,2,21.3,0,.200,0.0,2,0,Kyle Anderson,87,0,2,41.2,7.1,+25
.500,4,3,0,1,1,.250,18.8,.307,1,.000,20211215,67,6,3,0,5.2,MEM,6,29.1,.500,14.4,2,1252.0,2.3,.250,2,15.2,0,.500,0.0,1,2,De'Anthony Melton,99,0,2,29.4,-4.4,+19
.667,3,0,0,1,1,1.000,0.0,1.160,3,1.000,20211215,164,5,9,2,0.0,MEM,3,20.5,.500,11.8,2,1077.0,2.7,1.333,1,14.7,2,.667,12.2,0,1,John Konchar,104,0,2,17.1,10.3,+26
.800,5,1,0,4,2,.600,11.1,.740,3,.000,20211215,161,0,10,0,0.0,MEM,0,0.0,1.000,19.9,4,886.0,6.6,.600,0,0.0,0,.200,0.0,0,4,Xavier Tillman Sr.,98,0,1,0.0,8.4,+11
.000,2,0,0,0,0,.500,0.0,.500,1,.000,20211215,102,1,2,0,0.0,MEM,1,0.0,0,12.9,0,404.0,0.0,.500,0,7.8,0,.500,0.0,0,1,Killian Tillie,111,0,1,15.2,-7.3,+6
0,0,0,0,0,0,0,0,0,0,0,20211215,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Yves Pons,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20211215,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Santi Aldama,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20211215,0,0,0,0,0,MEM,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jarrett Culver,0,0,0,0,0,0
.389,18,5,1,7,2,.389,26.1,.593,7,.400,20211215,120,6,25,0,4.7,POR,6,4.5,1.000,24.4,7,2427.0,2.4,.500,1,7.8,4,.556,0.0,2,3,Norman Powell,111,0,10,16.2,7.4,+15
.190,21,4,1,4,1,.286,21.5,.461,6,.455,20211215,89,5,21,1,2.5,POR,4,11.6,1.000,30.3,4,2282.0,1.3,.405,3,6.9,5,.524,2.7,1,2,Damian Lillard,117,0,11,11.5,-2.8,+13
