blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,NYK,.500,12,126,0,.500,19.4,20170115,0,2.4,.000,12.3,8.1,6,4,0.0,2,1,0,0.0,3.9,.800,0,16,24.0,109,0,0,3,2,-2.2,Derrick Rose,1769.0,.563,-23,5,0,2,.417
1,NYK,.500,14,126,0,.607,8.5,20170115,3,2.8,.357,6.3,4.7,7,1,0.0,1,1,1,0.0,2.3,.500,.600,18,27.0,113,5,0,1,1,2.7,Carmelo Anthony,1539.0,.605,-25,2,0,1,.143
0,NYK,.222,9,120,2,.278,0.0,20170115,1,0.0,.444,0.0,4.8,2,0,4.0,0,1,1,0.0,2.3,0,.250,5,15.6,62,4,0,0,1,-9.5,Courtney Lee,1513.0,.278,-22,0,0,1,.000
1,NYK,.000,1,122,0,.000,17.6,20170115,0,3.1,.000,0.0,20.6,0,1,0.0,0,1,3,14.3,17.3,.250,0,1,5.2,116,0,3,3,4,-3.4,Joakim Noah,1401.0,.181,-24,4,0,7,4.000
0,NYK,.000,1,130,0,.000,0.0,20170115,0,0.0,.000,0.0,0.0,0,0,0.0,0,1,0,0.0,0.0,0,0,0,23.8,0,0,0,0,0,-30.1,Lance Thomas,110.0,.000,0,0,0,0,.000
0,NYK,.625,8,123,1,.813,7.3,20170115,3,0.0,.625,8.9,9.3,5,4,1.9,1,0,0,0.0,4.5,.800,.600,17,19.0,150,5,0,1,2,8.6,Justin Holiday,1545.0,.833,+9,5,0,2,.625
0,NYK,.250,8,123,1,.313,44.8,20170115,1,0.0,.500,17.0,9.9,2,4,2.1,2,0,2,0.0,4.8,1.000,.250,9,21.2,106,4,0,7,2,-2.9,Brandon Jennings,1451.0,.461,+5,4,0,2,.500
0,NYK,.375,8,128,0,.438,7.4,20170115,1,0.0,.625,18.4,5.3,3,2,0.0,2,0,3,4.9,5.1,1.000,.200,9,20.9,93,5,1,1,1,-10.3,Mindaugas Kuzminskas,1366.0,.507,0,2,0,2,.250
1,NYK,.429,7,115,0,.429,0.0,20170115,0,3.4,.143,26.5,51.8,3,2,0.0,3,0,2,26.7,38.8,.667,.000,8,23.7,90,1,5,0,9,-9.1,Willy Hernangómez,1252.0,.481,-2,3,0,14,.429
2,NYK,.667,3,117,0,.833,10.5,20170115,1,9.1,.667,25.0,22.9,2,0,0.0,1,0,0,0.0,11.0,0,.500,5,11.1,119,2,0,1,3,5.7,Ron Baker,945.0,.833,+19,0,0,3,.000
1,NYK,.286,7,116,0,.286,34.6,20170115,0,6.7,.000,12.5,33.8,2,0,0.0,1,0,2,20.9,27.1,0,0,4,32.8,79,0,2,2,3,-8.4,Kyle O'Quinn,640.0,.286,-15,0,0,5,.000
0,NYK,.667,3,111,1,1.000,59.5,20170115,2,0.0,1.000,0.0,16.3,2,1,6.8,0,0,1,0.0,7.9,.500,.667,7,23.1,188,3,0,2,1,33.3,Sasha Vujačić,441.0,.902,+4,2,0,1,.667
0,NYK,.333,3,95,2,.333,0.0,20170115,0,0.0,.000,25.0,16.8,1,0,14.1,1,0,1,0.0,8.1,0,0,2,24.5,50,0,0,0,1,-5.2,Maurice Ndour,428.0,.333,-1,0,0,1,.000
1,TOR,.667,3,102,3,.667,3.3,20170115,0,2.5,.000,0.0,9.4,2,0,4.2,0,1,2,3.4,6.5,.000,0,4,4.8,120,0,1,1,3,1.4,Lucas Nogueira,2127.0,.515,+32,2,0,4,.667
1,TOR,.600,10,105,1,.700,44.8,20170115,2,3.1,.500,8.1,15.7,6,2,1.8,1,1,1,0.0,8.1,.667,.400,16,19.0,150,5,0,9,4,14.1,Kyle Lowry,1707.0,.707,+35,3,0,4,.300
0,TOR,.471,17,110,0,.471,27.8,20170115,0,0.0,.000,9.1,19.7,8,7,0.0,2,1,2,0.0,10.2,1.000,0,23,34.3,119,0,0,5,5,2.7,DeMar DeRozan,1699.0,.573,+24,7,0,5,.412
0,TOR,.545,11,101,0,.545,5.2,20170115,0,0.0,.000,15.4,44.6,6,0,0.0,2,1,3,21.8,33.6,0,0,12,20.8,113,0,5,1,11,-2.6,Jonas Valančiūnas,1651.0,.545,+20,0,0,16,.000
1,TOR,.538,13,104,2,.577,0.0,20170115,1,3.3,.462,0.0,4.2,7,5,3.7,0,1,1,4.5,4.3,1.000,.167,20,25.0,142,6,1,0,1,9.5,DeMarre Carroll,1604.0,.658,+29,5,0,2,.385
0,TOR,.222,9,106,1,.222,19.5,20170115,0,0.0,.111,18.2,18.2,2,0,2.0,2,0,1,0.0,9.4,0,.000,4,19.7,59,1,0,4,4,-11.1,Cory Joseph,1471.0,.222,-13,0,0,4,.000
0,TOR,.583,12,112,1,.625,0.0,20170115,1,0.0,.250,12.0,0.0,7,6,2.1,2,0,2,4.9,2.4,1.000,.333,21,30.2,131,3,1,0,0,4.4,Norman Powell,1456.0,.717,-10,6,0,1,.500
0,TOR,.571,7,113,0,.857,6.0,20170115,4,0.0,.857,0.0,9.9,4,0,0.0,0,0,1,0.0,5.1,0,.667,12,13.6,172,6,0,1,2,8.5,Terrence Ross,1355.0,.857,+1,0,0,2,.000
1,TOR,.667,3,97,1,.667,0.0,20170115,0,6.9,.000,0.0,17.6,2,0,3.9,0,0,2,18.9,18.2,0,0,4,10.4,155,0,2,0,2,5.7,Pascal Siakam,762.0,.667,-21,0,0,4,.000
0,TOR,.000,3,117,0,.000,0.0,20170115,0,0.0,.333,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,.000,0,24.7,0,1,0,0,0,-30.3,Fred VanVleet,321.0,.000,-8,0,0,0,.000
0,TOR,.000,1,110,0,.000,0.0,20170115,0,0.0,.000,50.0,0.0,0,0,0.0,1,0,5,0.0,0.0,0,0,0,22.4,0,0,0,0,0,-51.9,Jakob Poeltl,236.0,.000,-14,0,0,0,.000
0,TOR,0,0,117,0,0,0.0,20170115,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,-5.7,Bruno Caboclo,11.0,0,0,0,0,0,0
0,TOR,0,0,0,0,0,0,20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick Patterson,0.0,0,0,0,0,0,0
0,NYK,0,0,0,0,0,0,20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marshall Plumlee,0.0,0,0,0,1,0,0
0,NYK,0,0,0,0,0,0,20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kristaps Porziņģis,0.0,0,0,0,1,0,0
0,TOR,0,0,0,0,0,0,20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Sullinger,0.0,0,0,0,1,0,0
0,TOR,0,0,0,0,0,0,20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Delon Wright,0.0,0,0,0,1,0,0
