blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,GSW,.550,20,107,2,.600,11.2,20070413,2,0.0,.250,12.3,8.1,11,2,2.4,3,1,5,13.0,10.6,.667,.400,26,23.9,126,5,5,3,3,3.9,Stephen Jackson,2364.0,.610,+21,3,0,8,.150
0,GSW,.450,20,100,5,.500,14.8,20070413,2,0.0,.250,11.7,2.8,9,5,6.2,3,1,3,2.7,2.8,.833,.400,25,26.4,117,5,1,4,1,5.8,Baron Davis,2256.0,.552,+9,6,0,2,.300
0,GSW,.545,11,101,4,.545,14.2,20070413,0,0.0,.000,25.2,9.0,6,1,5.2,4,1,0,2.9,5.8,.500,0,13,17.2,98,0,1,4,3,1.7,Monta Ellis,2143.0,.547,+23,2,0,4,.182
0,GSW,.444,9,110,0,.611,19.8,20070413,3,0.0,.667,13.8,14.0,4,6,0.0,2,1,4,3.3,8.6,.750,.500,17,18.4,141,6,1,5,4,5.0,Jason Richardson,1830.0,.679,-1,8,0,5,.889
0,GSW,.333,15,110,0,.367,4.4,20070413,1,0.0,.333,5.9,14.9,5,1,0.0,1,1,4,17.8,16.4,.500,.200,12,22.7,102,5,5,1,4,-8.2,Al Harrington,1722.0,.378,+3,2,0,9,.133
2,GSW,.500,4,101,0,.500,0.0,20070413,0,5.6,.000,0.0,31.8,2,0,0.0,0,0,5,10.1,20.7,.000,0,4,5.7,125,0,3,0,9,-2.7,Andris Biedriņš,1813.0,.450,+22,1,0,12,.250
1,GSW,.545,11,102,0,.636,5.6,20070413,2,3.4,.455,19.0,34.2,6,3,0.0,3,0,3,4.1,18.8,.750,.400,17,24.4,117,5,1,1,8,2.4,Matt Barnes,1497.0,.666,+1,4,0,9,.364
1,GSW,.600,5,106,0,.700,12.0,20070413,1,7.1,.400,0.0,9.0,3,4,0.0,0,0,5,8.7,8.8,1.000,.500,11,22.1,186,2,1,1,1,12.9,Mickaël Piétrus,708.0,.814,+6,4,0,2,.800
0,GSW,0,0,115,0,0,0.0,20070413,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,-5.3,Kelenna Azubuike,68.0,0,+1,0,0,0,0
0,GSW,0,0,0,0,0,0,20070413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adonal Foyle,0.0,0,0,0,0,0,0
0,GSW,0,0,0,0,0,0,20070413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Šarūnas Jasikevičius,0.0,0,0,0,0,0,0
0,GSW,0,0,0,0,0,0,20070413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Powell,0.0,0,0,0,0,0,0
0,SAC,.625,8,125,1,.688,31.6,20070413,1,0.0,.250,32.9,6.0,5,4,1.4,5,1,3,0.0,3.1,.800,.500,15,18.4,107,2,0,6,2,-0.8,John Salmons,2030.0,.735,+4,5,0,2,.625
0,SAC,.545,11,126,0,.636,5.7,20070413,2,0.0,.364,23.9,12.2,6,4,0.0,4,1,2,0.0,6.2,1.000,.500,18,20.5,105,4,0,1,4,-4.1,Kevin Martin,2006.0,.705,-20,4,0,4,.364
0,SAC,.571,14,116,1,.571,6.6,20070413,0,0.0,.000,9.8,28.0,8,7,1.4,2,1,2,16.2,22.2,.700,0,23,25.4,125,0,5,1,9,3.3,Shareef Abdur-Rahim,1970.0,.625,0,10,0,14,.714
1,SAC,.385,13,112,3,.385,28.5,20070413,0,2.3,.154,0.0,19.3,5,6,4.4,0,1,4,3.4,11.5,1.000,.000,16,20.1,127,2,1,5,6,7.2,Francisco García,1908.0,.512,-11,6,0,7,.462
0,SAC,.375,8,124,1,.563,19.4,20070413,3,0.0,.625,20.0,7.8,3,0,1.8,2,1,0,4.1,6.0,0,.600,9,15.7,102,5,1,3,2,-0.5,Mike Bibby,1562.0,.563,+1,0,0,3,.000
0,SAC,.125,8,118,3,.125,0.0,20070413,0,0.0,.375,18.4,6.8,1,2,4.7,2,0,2,0.0,3.5,1.000,.000,4,14.9,42,3,0,0,2,-10.4,Quincy Douby,1793.0,.225,-29,2,0,2,.250
0,SAC,.200,10,129,0,.300,24.0,20070413,2,0.0,.400,6.9,3.9,2,7,0.0,1,0,4,12.1,7.9,.875,.500,13,22.5,118,4,3,4,1,-1.5,Metta World Peace,1581.0,.481,-7,8,0,4,.800
