ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.154,13,2,1,2,1,.769,10.9,.901,10,.600,20170412,184,2,25,1,0.0,TOR,1,0.0,1.000,19.4,2,2044.0,1.6,.885,0,3.1,3,.385,3.2,0,2,Norman Powell,100,0,5,3.1,15.5,+6
.750,8,4,1,4,0,.500,38.9,.611,4,.200,20170412,99,2,13,0,0.0,TOR,2,27.3,.667,40.6,6,1029.0,0.0,.563,4,6.2,1,.625,0.0,0,1,Kyle Lowry,100,0,5,12.2,-0.9,+11
.000,5,1,1,0,1,.200,7.9,.200,1,.000,20170412,46,6,2,0,0.0,TOR,6,16.7,0,17.3,0,988.0,3.3,.200,1,19.4,0,.600,0.0,0,0,DeMarre Carroll,83,0,3,38.0,-8.2,+2
.000,10,1,1,0,1,.600,14.6,.650,6,1.000,20170412,127,7,13,3,0.0,TOR,4,9.1,0,33.9,0,925.0,3.5,.650,1,24.2,1,.100,21.2,0,1,Jonas Valančiūnas,86,0,1,27.1,13.5,+15
.000,1,0,1,0,2,1.000,0.0,1.500,1,1.000,20170412,300,1,3,0,0.0,TOR,1,0.0,0,3.2,0,891.0,7.3,1.500,0,3.6,1,1.000,0.0,0,0,Patrick Patterson,86,0,1,7.0,9.7,+2
.000,8,0,0,0,1,.500,0.0,.500,4,.000,20170412,100,10,8,2,0.0,TOR,8,11.1,0,15.1,0,1696.0,1.9,.500,1,18.9,0,.125,7.7,0,3,Pascal Siakam,89,0,1,29.5,-4.1,+22
.400,10,0,0,2,2,.300,0.0,.383,3,.333,20170412,81,1,9,1,0.0,TOR,0,7.8,.500,21.6,4,1687.0,3.9,.350,1,1.9,1,.300,3.9,0,1,Delon Wright,96,0,3,0.0,-6.4,+15
.667,3,2,0,1,0,1.000,12.4,.902,3,0,20170412,190,5,7,2,5.4,TOR,3,0.0,.500,8.1,2,1373.0,0.0,1.000,0,11.7,0,.000,9.5,1,5,Jakob Poeltl,96,0,0,13.7,4.5,-3
.286,7,6,0,1,0,.286,39.5,.317,2,.000,20170412,102,4,5,0,0.0,TOR,4,0.0,.500,18.2,2,1237.0,0.0,.286,0,10.3,0,.143,0.0,0,3,Fred VanVleet,97,0,1,20.2,-3.6,+9
.000,11,1,0,0,0,.455,10.6,.500,5,.333,20170412,116,4,11,2,7.1,TOR,2,0.0,0,30.2,0,1039.0,0.0,.500,0,12.3,1,.273,12.6,1,1,Bruno Caboclo,96,0,3,12.1,4.8,-3
.000,3,2,0,0,0,.000,19.1,.000,0,.000,20170412,60,3,0,1,0.0,TOR,2,0.0,0,11.4,0,753.0,0.0,.000,0,12.7,0,.667,8.7,0,1,Lucas Nogueira,98,0,2,16.6,-7.9,-5
.000,5,0,0,0,0,.200,0.0,.200,1,0,20170412,47,1,2,0,0.0,TOR,1,0.0,0,38.6,0,369.0,0.0,.200,0,8.7,0,.000,0.0,0,0,Cory Joseph,98,0,0,17.0,-24.2,+2
.000,2,1,0,0,0,.000,19.5,.000,0,.000,20170412,32,2,0,0,0.0,TOR,2,0.0,0,15.4,0,369.0,0.0,.000,0,17.3,0,.500,0.0,0,2,P.J. Tucker,90,0,1,33.9,-17.3,+2
.750,8,3,1,5,2,.375,20.8,.517,3,.000,20170412,87,3,11,1,0.0,CLE,2,27.3,.833,23.2,6,1792.0,3.6,.375,4,5.4,0,.375,3.5,0,1,Iman Shumpert,110,0,3,7.3,-3.7,-8
.000,6,4,1,1,0,.500,30.1,.167,3,.750,20170412,53,3,10,0,0.0,CLE,3,10.0,1.000,19.3,1,1472.0,2.2,.167,4,4.3,3,.667,0.0,0,4,J.R. Smith,113,0,4,8.9,-11.0,-16
.167,9,4,1,0,1,.111,35.4,.776,1,.167,20170412,95,2,3,0,0.0,CLE,2,38.3,0,20.1,0,1472.0,0.0,.750,1,6.5,1,.667,0.0,0,2,Deron Williams,115,0,6,13.3,-4.6,-16
.333,6,0,1,0,1,.833,0.0,.727,5,0,20170412,120,4,10,3,0.0,CLE,1,12.7,.000,20.2,2,1108.0,2.9,.833,1,11.6,0,.000,17.0,0,0,Tristan Thompson,113,0,0,5.9,4.0,-17
.000,4,0,1,0,0,.500,0.0,.625,2,.500,20170412,115,1,5,0,0.0,CLE,1,0.0,0,25.7,0,442.0,0.0,.625,0,7.2,1,.500,0.0,0,0,Channing Frye,116,0,2,14.8,6.0,-2
.188,16,2,0,2,0,.188,11.1,.260,3,.083,20170412,62,5,9,1,2.2,CLE,4,5.5,.667,24.1,3,2160.0,0.0,.219,1,7.4,1,.750,2.9,1,2,James Jones,115,0,12,12.1,-12.5,-10
.250,8,3,0,2,0,.375,23.0,.563,3,.667,20170412,126,4,10,0,0.0,CLE,4,0.0,1.000,15.3,2,1649.0,0.0,.500,0,7.8,2,.375,0.0,0,0,Derrick Williams,116,0,3,15.9,2.7,-2
1.250,4,2,0,4,1,.250,14.4,.565,1,.333,20170412,111,6,7,0,0.0,CLE,6,13.9,.800,13.3,5,1535.0,2.1,.375,1,12.5,1,.750,0.0,0,1,Richard Jefferson,108,0,3,25.6,-0.2,-5
.250,4,1,0,0,0,.750,9.1,.676,3,0,20170412,105,10,6,4,20.0,CLE,6,31.1,.000,12.7,1,1440.0,0.0,.750,2,22.2,0,.000,17.4,6,3,Edy Tavares,96,0,0,27.3,4.1,+4
.500,8,1,0,3,0,.375,25.0,.461,3,.000,20170412,93,2,9,1,0.0,CLE,1,9.3,.750,42.4,4,720.0,0.0,.375,1,8.9,0,.250,8.7,0,1,Dahntay Jones,117,0,2,9.1,-4.8,+2
