blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,MIL,.500,14,85,1,.536,30.3,20220422,1,3.2,.357,11.8,15.7,7,1,1.7,2,1,0,3.4,9.8,.500,.200,16,25.5,110,5,1,6,5,4.9,Jrue Holiday,1796.0,.538,+27,2,0,6,.143
1,MIL,.583,12,87,0,.583,47.4,20220422,0,3.3,.250,22.0,22.7,7,4,0.0,4,1,3,0.0,11.8,.800,.000,18,28.4,116,3,0,9,7,9.4,Giannis Antetokounmpo,1741.0,.634,+36,5,0,7,.417
0,MIL,.500,14,85,0,.643,0.0,20220422,4,0.0,.571,6.7,48.0,7,0,0.0,1,1,2,12.0,30.8,0,.500,18,26.6,120,8,3,0,13,6.3,Bobby Portis,1529.0,.643,+20,0,0,16,.000
2,MIL,.444,9,86,0,.500,5.3,20220422,1,7.6,.222,0.0,7.4,4,0,0.0,0,1,1,0.0,3.9,0,.500,9,16.0,103,2,0,1,2,-0.4,Brook Lopez,1524.0,.500,+13,0,0,2,.000
0,MIL,.333,3,88,1,.500,4.7,20220422,1,0.0,1.000,25.0,3.8,1,0,2.0,1,1,3,8.2,5.9,0,.333,3,7.3,106,3,2,1,1,-3.0,Wesley Matthews,1486.0,.500,+14,0,0,3,.000
1,MIL,.667,12,82,1,.875,0.0,20220422,5,3.9,.583,0.0,22.7,8,1,2.0,0,0,0,0.0,11.8,1.000,.714,22,22.6,161,7,0,0,6,20.7,Grayson Allen,1490.0,.884,+15,1,0,6,.083
1,MIL,.375,8,81,1,.500,6.4,20220422,2,4.6,.875,0.0,18.1,3,3,2.4,0,0,0,0.0,9.4,1.000,.286,11,20.2,125,7,0,1,4,7.9,Pat Connaughton,1249.0,.590,+18,3,0,4,.375
0,MIL,0,0,86,1,0,25.2,20220422,0,0.0,0,0,5.3,0,0,2.8,0,0,2,0.0,2.8,0,0,0,0.0,235,0,0,4,1,0.9,Jevon Carter,1064.0,0,+19,0,0,1,0
0,MIL,.286,7,79,0,.667,17.4,20220422,0,0.0,.000,0.0,0.0,2,1,5.8,1,0,0,0.0,0.0,.500,.000,5,18.0,121,1,2,0,4,2.0,Thanasis Antetokounmpo,519.0,.581,-2,2,0,6,.333
0,MIL,.667,3,86,1,.286,0.0,20220422,0,0.0,.143,11.3,43.5,2,0,0.0,0,0,3,23.6,34.0,.000,0,4,46.4,72,0,0,1,0,-19.2,Serge Ibaka,519.0,.317,-2,1,0,0,.286
0,MIL,.167,6,92,0,.167,14.8,20220422,0,0.0,.333,0.0,10.9,1,0,0.0,0,0,0,0.0,5.7,0,.000,2,31.4,47,2,0,1,1,-20.2,Jordan Nwora,519.0,.167,-2,0,0,1,.000
0,MIL,.333,3,92,2,0,0.0,20220422,1,0.0,0,0,11.7,1,0,0.0,0,0,1,12.7,12.2,0,.333,3,0.0,231,3,0,3,1,-4.3,Rayjon Tucker,482.0,0,-3,0,0,1,0
0,MIL,0,0,63,0,.500,48.4,20220422,0,0.0,1.000,0.0,11.7,0,0,12.5,0,0,0,0.0,6.1,0,0,0,16.9,136,0,1,0,1,19.0,Luca Vildoza,482.0,.500,-3,0,0,2,.000
0,CHI,.444,9,115,1,.444,22.1,20220422,0,0.0,.000,21.1,15.9,4,3,1.6,3,1,2,0.0,7.6,.600,0,11,20.9,85,0,0,4,5,-5.2,DeMar DeRozan,1931.0,.491,-23,5,0,5,.556
0,CHI,.462,13,115,1,.538,32.8,20220422,2,0.0,.308,13.0,16.5,6,1,1.6,2,1,2,0.0,7.9,1.000,.500,15,23.7,100,4,0,5,5,3.0,Zach LaVine,1854.0,.558,-22,1,0,5,.077
1,CHI,.000,9,110,2,.000,4.8,20220422,0,3.1,.444,9.2,10.1,0,1,3.3,1,1,2,3.1,6.4,.500,.000,1,16.9,21,4,1,1,3,-13.1,Patrick Williams,1829.0,.051,-15,2,0,4,.222
1,CHI,.471,17,116,0,.559,23.3,20220422,3,3.2,.529,0.0,20.2,8,0,0.0,0,1,0,0.0,9.7,0,.333,19,26.5,107,9,0,3,6,9.7,Nikola Vučević,1821.0,.559,-19,0,0,6,.000
0,CHI,.429,7,121,0,.643,6.8,20220422,3,0.0,.714,0.0,8.0,3,0,0.0,0,1,3,0.0,3.8,0,.600,9,12.9,118,5,0,1,2,-1.9,Alex Caruso,1540.0,.643,-20,0,0,2,.000
0,CHI,.222,9,114,0,.278,8.0,20220422,1,0.0,.667,9.2,38.7,2,1,0.0,1,0,2,0.0,18.5,.500,.167,6,24.4,58,6,0,1,8,-11.3,Coby White,1268.0,.304,-19,2,0,8,.222
0,CHI,.333,6,120,0,.333,48.8,20220422,0,0.0,.500,25.0,11.5,2,0,0.0,2,0,1,10.6,11.0,0,.000,4,21.3,82,3,2,5,2,-4.1,Ayo Dosunmu,1068.0,.333,-11,0,0,4,.000
