threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.484,6,8.1,20130412,GSW,6.8,4,10.2,0,.694,24.4,9,1,0.0,4,3,123,.129,2657.0,3.0,17,9,3,3.4,35.4,155,1.000,.548,.600,+3,.717,0,3,32.7,47,31,15,Stephen Curry,1,3
.292,2,2.8,20130412,GSW,0.0,3,7.0,0,.458,0.1,7,1,0.0,4,5,125,.167,2582.0,3.7,10,2,0,2.4,22.4,114,.750,.417,.286,+3,.485,0,2,26.6,25,24,7,Klay Thompson,1,2
.000,8,11.2,20130412,GSW,4.7,3,21.1,1,.667,2.6,2,0,2.7,4,4,125,.333,2563.0,0.0,8,0,2,1.2,6.1,153,.750,.667,0,-6,.690,0,1,13.8,19,12,0,David Lee,1,6
.000,6,12.4,20130412,GSW,6.9,2,20.6,0,.167,-10.0,0,0,0.0,2,2,130,.333,1745.0,0.0,1,0,2,0.0,0.0,89,1.000,.167,0,0,.291,0,0,10.1,4,6,0,Harrison Barnes,1,4
.000,7,25.8,20130412,GSW,24.6,0,27.7,1,.667,-4.0,0,0,7.2,0,6,122,.000,976.0,0.0,2,0,4,0.0,0.0,168,0,.667,0,+8,.667,0,0,7.9,4,3,0,Festus Ezeli,1,3
.000,5,10.6,20130412,GSW,7.0,1,15.8,1,.417,-11.1,1,2,4.1,2,5,126,.167,1704.0,13.4,5,0,2,0.0,4.5,88,.500,.417,0,-11,.427,0,0,22.4,11,12,0,Carl Landry,0,3
.444,8,17.4,20130412,GSW,3.6,0,38.2,0,.333,-12.2,5,3,0.0,0,3,128,.000,1651.0,25.0,3,0,1,0.0,21.4,77,0,.333,.000,-10,.333,0,0,18.7,6,9,4,Jarrett Jack,0,7
0,2,13.8,20130412,GSW,11.5,0,17.2,1,0,-4.0,1,1,13.5,0,5,104,0,522.0,100.0,0,0,1,5.8,12.0,79,0,0,0,+3,0,0,1,4.9,0,0,0,Andris Biedriņš,0,1
0,0,0,20130412,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent Bazemore,0,0
0,0,0,20130412,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Bogut,0,0
0,0,0,20130412,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Draymond Green,0,0
0,0,0,20130412,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richard Jefferson,0,0
