trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
4.7,0.0,0,.571,15.0,SAC,.635,0.0,2453.0,0,.000,.571,1,-16,0,7,8.2,11.3,2,Eugene Jeter,9.9,10,20110112,-3.6,123,1.000,.286,3,4,2,1.2,125,4,2,3,0,0,0,1,1
2.1,0.0,1.000,.833,28.0,SAC,.926,0.0,1829.0,0,.167,.917,0,-21,0,6,3.7,0.0,6,Beno Udrih,12.9,16,20110112,7.7,127,.833,1.000,1,5,0,0.0,193,5,5,1,0,1,1,0,1
23.4,5.1,0,.750,0.0,SAC,.717,12.2,1480.0,2,.000,.750,1,-18,2,4,31.7,38.1,2,Jason Thompson,14.6,7,20110112,-3.1,111,.500,.500,7,0,4,2.0,91,3,1,9,0,0,0,3,1
16.5,2.7,0,.333,6.9,SAC,.372,0.0,1396.0,0,.000,.333,1,-14,1,9,28.8,31.7,4,DeMarcus Cousins,30.9,8,20110112,-14.8,114,.500,.444,6,1,2,2.1,54,3,2,6,0,0,0,5,1
5.9,0.0,.200,.333,0.0,SAC,.389,0.0,1302.0,0,.556,.389,0,-22,0,9,10.3,18.2,0,Francisco García,23.1,7,20110112,-15.5,125,0,.000,2,0,3,0.0,63,3,0,2,0,1,5,2,1
2.6,2.5,.000,.333,6.0,SAC,.363,0.0,1493.0,0,.500,.333,1,0,1,6,4.5,12.7,2,Omri Casspi,14.4,5,20110112,-5.1,121,.500,.333,1,1,0,1.9,71,2,1,1,0,0,3,1,0
10.4,0.0,.000,.444,20.7,SAC,.455,0.0,1478.0,0,.222,.444,2,-11,0,9,18.1,33.6,2,Jermaine Taylor,27.5,9,20110112,-8.0,115,.500,.222,4,3,1,3.9,67,4,1,4,0,0,2,5,0
8.6,0.0,0,.714,25.6,SAC,.808,6.7,1338.0,1,.000,.714,1,-7,0,7,10.0,22.2,8,Carl Landry,27.6,17,20110112,5.2,120,.875,1.143,2,3,5,2.2,132,5,7,3,0,0,0,3,0
21.4,3.5,0,.625,23.7,SAC,.676,16.7,1075.0,2,.000,.625,0,-6,1,8,24.9,18.4,2,Samuel Dalembert,27.7,12,20110112,5.4,119,1.000,.250,4,2,1,0.0,119,5,2,6,0,0,0,2,0
16.3,0.0,.000,.500,0.0,SAC,.500,19.1,471.0,1,.250,.500,0,-3,0,4,14.2,20.0,0,Darnell Jackson,29.0,4,20110112,-9.1,125,0,.000,1,0,0,0.0,85,2,0,2,0,0,1,1,0
