blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,TOR,.650,20,105,0,.775,27.4,20190505,5,0.0,.350,21.7,26.8,13,8,0.0,7,1,2,8.4,18.2,.667,.714,39,36.0,123,7,3,5,11,14.1,Kawhi Leonard,2569.0,.771,+7,12,0,14,.600
0,TOR,.462,13,110,0,.538,29.1,20190505,2,0.0,.462,7.1,12.7,6,0,0.0,1,1,3,2.9,8.1,0,.333,14,16.3,121,6,1,7,5,2.0,Kyle Lowry,2470.0,.538,+11,0,0,6,.000
0,TOR,.250,4,105,2,.375,0.0,20190505,1,0.0,.750,21.0,10.4,1,8,2.6,2,1,6,0.0,5.6,1.000,.333,11,11.4,122,3,0,0,4,-0.1,Danny Green,2402.0,.731,+9,8,0,4,2.000
0,TOR,.538,13,111,0,.615,14.0,20190505,2,0.0,.538,18.8,10.7,7,0,0.0,3,1,5,3.1,7.1,0,.286,16,19.6,105,7,1,3,4,-0.1,Marc Gasol,2342.0,.615,+13,0,0,5,.000
0,TOR,.200,10,98,3,.200,10.6,20190505,0,0.0,.400,0.0,11.0,2,5,5.5,0,1,4,0.0,5.9,.833,.000,9,21.1,87,4,0,2,3,-1.0,Pascal Siakam,1714.0,.356,-5,6,0,3,.600
3,TOR,.500,12,101,0,.500,0.0,20190505,0,10.1,.250,0.0,22.5,6,0,0.0,0,0,2,7.4,15.5,0,.000,12,17.7,108,3,2,0,7,2.0,Serge Ibaka,1944.0,.500,-1,0,0,9,.000
0,TOR,.000,2,115,0,.000,0.0,20190505,0,0.0,.000,0.0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,0,0,13.3,0,0,0,0,0,-19.4,Fred VanVleet,431.0,.000,-6,0,0,0,.000
0,TOR,.000,1,90,1,.000,28.5,20190505,0,0.0,.000,0.0,0.0,0,0,10.9,0,0,1,24.9,11.6,0,0,0,9.9,98,0,1,1,0,10.7,Patrick McCaw,289.0,.000,-1,0,0,1,.000
0,TOR,.000,1,106,0,.000,34.4,20190505,0,0.0,1.000,0.0,26.2,0,0,0.0,0,0,0,0.0,14.0,0,.000,0,12.0,55,1,0,1,1,-3.1,Norman Powell,239.0,.000,-2,0,0,1,.000
0,TOR,0,0,0,0,0,0,20190505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Moreland,0.0,0,0,0,0,0,0
