blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,OKC,.200,10,144,3,.200,39.5,20220406,0,0.0,.100,28.6,6.7,2,0,4.0,4,1,3,2.5,4.3,0,.000,4,16.2,73,1,1,11,2,-11.4,Zavier Simpson,2322.0,.200,-23,0,0,3,.000
1,OKC,.471,17,148,1,.618,15.0,20220406,5,2.8,.471,5.2,10.7,8,2,1.4,1,1,4,5.3,7.6,.667,.625,23,23.8,123,8,2,3,3,1.7,Jaylen Hoard,2175.0,.628,-25,3,0,5,.176
0,OKC,.444,9,145,1,.500,27.2,20220406,1,0.0,.444,18.2,23.0,4,0,1.5,2,1,5,0.0,9.8,0,.250,9,14.5,101,4,0,6,6,-8.2,Vit Krejci,2030.0,.500,-21,0,0,6,.000
0,OKC,.444,9,146,2,.500,5.3,20220406,1,0.0,.222,15.7,4.4,4,2,3.5,2,1,3,3.3,3.7,.500,.500,11,19.3,90,2,1,1,1,-10.5,Georgios Kalaitzakis,1772.0,.511,-19,4,0,2,.444
0,OKC,.600,10,146,1,.800,35.2,20220406,4,0.0,.600,0.0,14.8,6,2,2.0,0,1,6,7.3,10.5,.667,.667,18,19.3,168,6,2,5,3,11.0,Isaiah Roby,1573.0,.795,-19,3,0,5,.300
0,OKC,.267,15,150,1,.267,0.0,20220406,0,0.0,.400,6.1,8.0,4,0,1.6,1,0,0,8.8,8.5,.000,.000,8,22.5,62,6,3,0,2,-19.1,Melvin Frazier,1956.0,.259,-35,1,0,5,.067
0,OKC,.300,10,151,0,.450,5.7,20220406,3,0.0,.700,0.0,14.6,3,1,0.0,0,0,0,3.6,8.3,.500,.429,10,18.2,101,7,1,1,3,-8.4,Lindy Waters III,1600.0,.460,-22,2,0,4,.200
0,OKC,.600,10,153,0,.700,0.0,20220406,2,0.0,.300,0.0,8.0,6,4,0.0,0,0,1,5.9,6.8,1.000,.667,18,32.4,153,3,1,0,1,9.5,Jeremiah Robinson-Earl,972.0,.765,-16,4,0,2,.400
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Wiggins,0.0,0,0,0,0,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Théo Maledon,0.0,0,0,0,0,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aleksej Pokusevski,0.0,0,0,0,0,0,0
2,UTA,1.000,9,100,1,1.000,5.7,20220406,0,6.9,.000,0.0,29.4,9,2,2.0,0,1,2,9.9,21.1,.500,0,20,18.1,188,0,2,1,8,12.3,Rudy Gobert,1569.0,.929,+33,4,0,10,.444
0,UTA,.571,7,109,2,.857,0.0,20220406,4,0.0,1.000,27.6,3.7,4,2,4.0,3,1,3,5.0,4.3,1.000,.571,14,18.4,125,7,1,0,1,0.3,Danuel House Jr.,1557.0,.888,+31,2,0,2,.286
0,UTA,.636,11,116,0,.727,0.0,20220406,2,0.0,.364,15.6,11.2,7,11,0.0,3,1,1,10.1,10.7,.917,.500,27,32.9,149,4,2,0,3,1.9,Bojan Bogdanović,1545.0,.829,+5,12,0,5,1.091
0,UTA,.250,4,115,0,.250,0.0,20220406,0,0.0,.250,0.0,17.2,1,2,0.0,0,1,0,7.8,13.2,.667,.000,4,14.0,110,1,1,0,3,-12.3,Juancho Hernangómez,1002.0,.376,+12,3,0,4,.750
1,UTA,1.000,2,113,0,1.000,19.1,20220406,0,7.4,.000,50.0,7.9,2,0,0.0,2,1,0,0.0,4.5,0,0,4,14.4,103,0,0,2,1,0.0,Trent Forrest,732.0,1.000,+2,0,0,1,.000
0,UTA,.231,13,102,3,.269,36.2,20220406,1,0.0,.692,0.0,19.2,3,0,5.2,0,0,1,0.0,11.0,0,.111,7,19.1,122,9,0,10,6,-1.8,Jared Butler,1801.0,.269,+15,0,0,6,.000
0,UTA,.636,11,119,0,.818,43.6,20220406,4,0.0,.545,21.4,3.3,7,0,0.0,3,0,1,0.0,1.9,0,.667,18,21.0,152,6,0,10,1,9.0,Jordan Clarkson,1759.0,.818,+25,0,0,1,.000
2,UTA,.714,7,105,0,.857,13.9,20220406,2,7.0,.429,0.0,29.5,5,0,0.0,0,0,1,0.0,16.9,.000,.667,12,12.6,177,3,0,3,8,9.4,Rudy Gay,1563.0,.806,+20,1,0,8,.143
5,UTA,.556,9,95,0,.556,7.9,20220406,0,26.2,.000,0.0,16.7,5,5,0.0,0,0,3,60.1,35.1,.625,0,15,31.9,159,0,8,1,3,7.5,Hassan Whiteside,1036.0,.599,+4,8,0,11,.889
0,UTA,.750,4,105,1,1.000,17.5,20220406,2,0.0,.750,0.0,20.4,3,1,3.7,0,0,0,0.0,11.7,1.000,.667,9,13.8,216,3,0,2,3,17.6,Nickeil Alexander-Walker,848.0,1.014,+24,1,0,3,.250
0,UTA,.500,2,116,0,.500,0.0,20220406,0,0.0,.500,0.0,14.5,1,1,0.0,0,0,0,0.0,8.3,1.000,.000,3,16.2,146,1,0,0,1,-6.9,Eric Paschall,398.0,.615,+6,1,0,1,.500
0,UTA,.000,3,121,0,.000,0.0,20220406,0,0.0,.667,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,.000,0,25.1,0,2,0,0,0,-39.4,Xavier Sneed,315.0,.000,+4,0,0,0,.000
0,UTA,1.000,2,112,0,1.000,0.0,20220406,0,0.0,.000,0.0,20.9,2,0,0.0,0,0,1,56.6,36.1,0,0,4,19.2,211,0,2,0,1,8.9,Greg Monroe,275.0,1.000,-1,0,0,3,.000
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darius Bazley,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luguentz Dort,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Derrick Favors,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Giddey,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shai Gilgeous-Alexander,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ty Jerome,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tre Mann,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Muscala,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olivier Sarr,0.0,0,0,0,1,0,0
0,OKC,0,0,0,0,0,0,20220406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kenrich Williams,0.0,0,0,0,1,0,0
