trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
9.0,0.0,.000,.500,25.4,SAC,.574,3.3,2219.0,1,.100,.500,2,-21,0,10,15.7,20.9,3,Beno Udrih,17.2,13,20110321,-1.1,141,1.000,.300,4,5,0,2.8,107,5,3,5,0,0,1,3,1
13.6,0.0,0,.500,10.6,SAC,.533,7.2,2061.0,2,.000,.500,0,-23,0,8,21.2,0.0,1,Samuel Dalembert,10.9,9,20110321,-2.9,145,1.000,.125,5,2,3,0.0,129,4,1,7,0,0,0,0,1
6.0,0.0,.667,.643,30.2,SAC,.751,7.4,2001.0,2,.214,.714,3,-23,0,14,4.4,10.7,6,Marcus Thornton,24.9,25,20110321,14.5,139,.833,.429,1,4,1,4.7,143,9,5,3,0,2,3,2,1
2.5,2.8,.667,.556,0.0,SAC,.667,4.6,1621.0,1,.333,.667,1,-14,1,9,0.0,10.0,0,Francisco García,16.5,12,20110321,-0.2,143,0,.000,0,0,4,1.9,120,5,0,1,0,2,3,1,1
20.9,0.0,0,.455,33.4,SAC,.481,4.8,1528.0,1,.000,.455,0,-17,0,11,40.0,41.2,1,DeMarcus Cousins,34.0,11,20110321,-15.9,141,1.000,.091,7,4,5,0.0,66,5,1,8,0,0,0,8,1
11.7,0.0,0,.167,21.1,SAC,.258,10.8,1370.0,2,.000,.167,0,-23,0,6,12.7,27.9,4,Jason Thompson,21.0,4,20110321,-14.0,147,.500,.667,2,3,2,0.0,62,1,2,4,0,0,0,3,0
12.6,0.0,.000,.200,0.0,SAC,.200,7.8,952.0,1,.400,.200,0,-19,0,5,18.3,16.7,0,Omri Casspi,16.8,2,20110321,-19.9,145,0,.000,2,0,3,0.0,47,1,0,3,0,0,2,1,0
9.8,0.0,0,.000,11.0,SAC,.420,9.0,820.0,1,.000,.000,0,-22,0,3,10.6,29.6,4,Eugene Jeter,22.0,4,20110321,-14.5,147,1.000,1.333,1,1,1,0.0,79,0,4,2,0,0,0,2,0
5.6,0.0,1.000,.333,0.0,SAC,.630,10.3,720.0,1,.333,.500,1,-14,0,3,0.0,17.4,4,Jermaine Taylor,21.4,6,20110321,0.9,140,.750,1.333,0,0,1,4.3,116,1,3,1,0,1,1,1,0
0.0,0.0,0,.500,0.0,SAC,.798,0.0,592.0,0,.000,.500,0,-11,0,2,0.0,0.0,4,Darnell Jackson,17.0,6,20110321,-0.3,149,1.000,2.000,0,0,2,0.0,180,1,4,0,0,0,0,0,0
0.0,0.0,.000,.000,0.0,SAC,.000,0.0,516.0,0,.667,.000,0,-13,0,3,0.0,25.0,0,Donté Greene,20.7,0,20110321,-28.2,150,0,.000,0,0,0,0.0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,SAC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Tyreke Evans,0,0,20110321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4.7,1.000,.556,3.5,CHI,.730,4.4,1983.0,1,.111,.611,2,+23,2,9,0.0,20.5,6,Luol Deng,20.5,17,20110321,-0.4,104,1.000,.667,0,1,2,3.2,124,5,6,1,0,1,1,3,1
21.4,8.3,.500,.545,0.0,CHI,.651,20.7,1686.0,0,.000,.556,1,+17,0,11,21.9,8.5,4,Joakim Noah,19.4,18,20110321,-2.4,102,1.000,.444,0,8,3,0.0,141,6,4,0,0,2,4,2,1
0.0,0.0,0,.556,35.3,CHI,.705,0.0,1686.0,4,.364,.636,0,+17,3,9,0.0,13.6,4,Derrick Rose,24.3,14,20110321,2.6,110,1.000,.364,5,0,2,1.9,145,5,4,9,0,0,0,1,1
13.0,0.0,0,.600,19.9,CHI,.592,11.4,1534.0,2,.000,.600,0,+14,0,10,14.4,0.0,8,Carlos Boozer,24.5,16,20110321,-0.2,109,.500,.800,3,4,2,0.0,143,6,4,5,0,0,0,0,1
