team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
GSW,0.0,4,2.5,.125,4,Monta Ellis,.564,4,1.000,112,37.5,19.4,1,.500,.500,0,8,1,0,20070311,6,0,0.0,1,2,92,1,.500,11,-21,0.0,1,29.1,.563,1858.0,0,1.9,2,3.3
GSW,8.2,0,0.0,.429,0,Jason Richardson,.500,6,.333,118,38.9,21.0,6,.429,.000,1,14,1,0,20070311,5,2,3.2,2,0,121,3,0,14,-16,5.4,0,0.0,.500,1753.0,3,3.9,0,0.0
GSW,26.5,2,2.8,.000,2,Andris Biedriņš,.508,3,0,103,0.0,15.9,0,.429,.286,3,7,1,0,20070311,0,6,10.2,0,2,94,0,1.000,8,-11,17.3,1,20.2,.429,1628.0,9,-0.6,2,3.7
GSW,4.7,4,0.0,.333,4,Stephen Jackson,.322,1,.000,115,25.6,20.0,2,.167,.667,0,6,1,0,20070311,4,1,0.0,0,1,59,1,.750,5,-18,2.0,0,34.0,.167,1546.0,1,-11.4,3,2.0
GSW,16.2,2,0.0,.300,1,Al Harrington,.735,6,.667,115,11.9,23.4,3,.600,.200,4,10,1,0,20070311,1,3,16.6,2,0,142,4,1.000,16,-8,16.4,0,8.4,.700,1335.0,7,8.9,2,0.0
GSW,17.8,2,2.8,.583,1,Matt Barnes,.427,4,.143,105,0.0,22.6,7,.333,.167,1,12,0,0,20070311,0,4,3.4,1,2,89,3,1.000,11,-3,9.7,1,7.2,.375,1616.0,5,-1.8,2,3.8
GSW,6.4,0,0.0,.222,1,Mickaël Piétrus,.333,3,.000,119,0.0,23.2,2,.333,.000,2,9,0,0,20070311,0,1,9.8,0,0,73,2,0,6,-12,8.3,0,10.0,.333,1131.0,3,-13.0,0,0.0
GSW,20.4,2,0.0,.125,0,Kelenna Azubuike,.338,2,.000,109,0.0,22.1,1,.250,.250,3,8,0,0,20070311,0,3,15.7,0,1,92,0,1.000,6,-3,17.8,0,0.0,.250,1057.0,6,-2.3,2,2.9
GSW,41.5,2,0.0,.000,1,Josh Powell,.694,1,0,108,0.0,11.8,0,.500,1.000,0,2,0,0,20070311,0,5,0.0,0,0,106,2,1.000,4,0,18.1,0,25.8,.500,867.0,5,-6.0,2,0.0
GSW,17.5,0,0.0,.000,0,Adonal Foyle,.000,0,0,115,0.0,9.6,0,.000,.000,1,3,0,0,20070311,0,2,6.7,0,0,20,2,0,0,-5,11.4,0,0.0,.000,821.0,3,-15.9,0,0.0
GSW,9.1,4,0.0,.750,3,Šarūnas Jasikevičius,.521,1,.333,110,13.4,29.2,3,.250,1.000,0,4,0,0,20070311,1,1,0.0,1,1,75,0,.750,6,+2,4.0,0,34.2,.375,788.0,1,-5.9,3,3.9
GSW,0,0,0,0,0,Baron Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,20070311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
POR,5.3,5,0.0,.389,3,Brandon Roy,.644,9,.429,102,9.2,28.5,7,.500,.278,0,18,1,0,20070311,2,2,0.0,3,0,119,2,1.000,26,+13,3.0,0,12.9,.583,2104.0,2,2.4,5,0.0
POR,19.3,3,2.5,.143,3,Zach Randolph,.560,11,.333,90,0.0,32.6,3,.524,.143,6,21,1,0,20070311,0,7,21.5,1,1,110,1,.667,25,+14,20.3,1,11.8,.548,2007.0,13,3.5,2,1.5
POR,11.8,3,0.0,.286,3,Jarrett Jack,.481,3,.500,95,32.7,15.5,2,.429,.429,0,7,1,0,20070311,8,4,0.0,1,1,100,3,.333,8,+8,6.7,0,26.5,.500,1881.0,4,-2.1,1,1.6
POR,9.6,1,0.0,.444,2,Ime Udoka,.794,6,.750,96,15.5,17.0,4,.667,.111,2,9,1,0,20070311,3,3,8.3,3,1,136,0,.000,15,+9,9.0,0,17.5,.833,1735.0,5,11.3,0,1.8
POR,19.6,1,2.9,.000,2,LaMarcus Aldridge,.470,3,0,89,0.0,14.4,0,.429,.143,3,7,1,0,20070311,0,6,12.8,0,1,91,2,1.000,7,+10,16.6,1,21.2,.429,1694.0,9,-3.5,1,1.8
POR,7.9,4,10.6,.167,1,Travis Outlaw,.580,3,.000,85,0.0,16.1,1,.500,.667,0,6,0,0,20070311,0,2,0.0,0,2,109,3,.750,9,+9,4.4,3,11.4,.500,1410.0,2,5.5,3,4.3
POR,14.9,0,0.0,.167,1,Fred Jones,.500,3,.000,91,22.7,16.3,1,.500,.000,0,6,0,0,20070311,3,3,0.0,0,1,106,3,0,6,+9,8.4,0,14.3,.500,1112.0,3,-0.8,0,2.7
POR,12.1,0,0.0,.600,1,Martell Webster,.500,2,.333,91,8.8,17.0,3,.400,.000,0,5,0,0,20070311,1,2,0.0,1,1,94,1,0,5,0,6.9,0,16.7,.500,914.0,2,0.7,0,3.3
