trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
10.8,1.7,.400,.350,6.4,CHA,.510,2.3,2515.0,1,.250,.400,3,-7,1,20,22.3,7.8,8,Stephen Jackson,29.9,24,20110131,8.3,87,1.000,.400,7,1,1,3.9,101,7,8,8,0,2,5,2,1
8.6,3.6,.000,.286,5.2,CHA,.400,0.0,2367.0,0,.286,.286,1,+7,2,7,20.3,18.6,4,Gerald Wallace,13.4,7,20110131,-4.0,91,.750,.571,6,1,4,1.4,71,2,3,6,0,0,2,2,1
11.9,0.0,.200,.375,48.3,CHA,.490,2.6,2270.0,1,.313,.406,0,+5,0,16,24.7,16.4,10,D.J. Augustin,31.6,20,20110131,1.5,96,.700,.625,7,7,2,0.0,95,6,7,8,0,1,5,4,1
3.3,0.0,.500,.400,0.0,CHA,.500,0.0,2050.0,0,.400,.500,1,-5,0,10,7.8,0.0,0,Boris Diaw,14.4,10,20110131,-1.6,97,0,.000,2,0,3,1.6,100,4,0,2,0,2,4,0,1
12.0,0.0,0,.333,9.3,CHA,.342,16.7,1409.0,4,.000,.333,0,-22,0,6,5.7,0.0,3,Kwame Brown,15.3,5,20110131,-6.6,100,.333,.500,1,1,5,0.0,97,2,1,5,0,0,0,0,1
4.0,0.0,.333,.333,14.2,CHA,.500,3.5,1674.0,1,1.000,.500,0,+17,0,3,4.8,40.0,0,Eduardo Nájera,8.8,3,20110131,-4.2,101,0,.000,1,2,2,0.0,77,1,0,2,0,1,3,2,0
3.9,0.0,.000,.500,0.0,CHA,.500,0.0,878.0,0,.250,.500,0,-10,0,4,9.1,0.0,0,Gerald Henderson,13.4,4,20110131,-4.0,100,0,.000,1,0,1,0.0,99,2,0,1,0,0,1,0,0
5.6,0.0,0,.250,0.0,CHA,.307,9.6,610.0,1,.000,.250,1,-10,0,4,0.0,29.1,2,Shaun Livingston,33.2,3,20110131,-10.2,91,.500,.500,0,0,0,5.3,52,1,1,1,0,0,0,2,0
13.9,0.0,0,.333,0.0,CHA,.333,12.1,486.0,1,.000,.333,0,-1,0,3,16.5,25.0,0,Nazr Mohammed,24.2,2,20110131,-16.5,98,0,.000,1,0,2,0.0,61,1,0,2,0,0,0,1,0
24.0,0.0,0,0,0.0,CHA,0,0.0,141.0,0,0,0,1,+1,0,0,56.7,0,0,Dominic McGuire,0.0,0,20110131,5.7,39,0,0,1,0,2,23.1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,CHA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Matt Carroll,0,0,20110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Sherron Collins,0,0,20110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.7,2.1,0,.385,7.8,UTA,.461,9.3,2590.0,3,.000,.385,0,0,1,13,20.4,16.5,5,Paul Millsap,20.0,14,20110131,-3.1,90,.800,.385,9,2,2,0.0,91,5,4,12,0,0,0,3,1
15.1,6.6,1.000,.600,13.0,UTA,.650,3.2,2462.0,1,.100,.650,2,+4,3,10,23.9,41.2,0,Andrei Kirilenko,19.7,13,20110131,1.3,79,0,.000,10,3,4,2.6,76,6,0,11,0,1,1,7,1
16.6,7.3,0,.500,5.7,UTA,.543,7.1,2239.0,2,.000,.500,0,-3,3,18,23.6,13.4,3,Al Jefferson,28.4,21,20110131,3.0,85,1.000,.167,9,1,1,0.0,99,9,3,11,0,0,0,3,1
6.1,3.2,0,.600,17.8,UTA,.680,0.0,1680.0,0,.000,.600,0,+5,1,5,10.5,14.5,2,Raja Bell,11.7,8,20110131,3.1,93,1.000,.400,3,3,2,0.0,128,3,2,3,0,0,0,1,1
8.6,0.0,0,1.000,50.4,UTA,.868,0.0,1178.0,0,.000,1.000,0,+26,0,2,15.0,0.0,2,Earl Watson,7.0,5,20110131,5.5,93,.500,1.000,3,6,5,0.0,187,2,1,3,0,0,0,0,1
8.0,3.2,.000,.111,10.5,UTA,.111,9.4,1702.0,2,.111,.111,0,-21,1,9,6.9,25.0,0,Ronnie Price,20.1,2,20110131,-16.2,94,0,.000,2,2,4,0.0,36,1,0,4,0,0,1,3,0
4.1,0.0,.333,.471,17.3,UTA,.559,0.0,1659.0,0,.353,.529,1,+3,0,17,7.1,5.3,2,C.J. Miles,32.4,20,20110131,7.0,92,1.000,.118,2,2,2,2.0,110,8,2,2,0,2,6,1,0
