ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.870,23,3,1,15,1,.522,18.1,.645,12,.333,20190422,138,9,41,2,9.1,MIL,7,3.0,.750,43.3,20,1915.0,1.5,.565,1,15.0,2,.261,8.4,4,2,Giannis Antetokounmpo,95,0,6,19.5,16.3,+22
.636,11,1,1,6,0,.455,4.6,.639,5,.400,20190422,131,4,18,1,0.0,MIL,3,6.6,.857,21.1,7,1801.0,0.0,.545,1,7.1,2,.455,4.4,0,1,Khris Middleton,109,0,5,8.9,-1.0,+4
.083,12,5,1,1,2,.583,28.0,.643,7,.333,20190422,126,3,16,1,2.6,MIL,2,13.9,1.000,21.9,1,1663.0,3.4,.625,2,5.8,1,.250,4.8,1,0,Eric Bledsoe,100,0,3,6.4,7.6,+13
.571,7,6,1,3,1,.429,27.9,.514,3,.000,20190422,112,13,9,3,0.0,MIL,10,25.5,.750,18.1,4,1643.0,1.7,.429,3,25.3,0,.286,14.6,0,4,Sterling Brown,98,0,2,32.5,1.0,+9
.250,4,3,1,1,0,.750,14.6,.788,3,.000,20190422,118,5,7,0,13.8,MIL,5,31.1,1.000,10.3,1,1577.0,0.0,.750,2,10.1,0,.250,0.0,5,2,Brook Lopez,95,0,1,16.9,7.5,+9
.000,3,1,0,0,1,.667,4.8,.667,2,0,20190422,114,5,4,1,0.0,MIL,4,25.0,0,6.6,0,1538.0,1.8,.667,1,10.4,0,.000,5.2,0,0,Pat Connaughton,104,0,0,13.9,-0.4,+12
.667,7,1,0,1,0,.571,12.8,.902,4,.600,20190422,122,3,12,1,0.0,MIL,2,34.0,.500,12.6,2,1178.0,2.4,.833,2,2.7,3,.667,0.0,0,2,George Hill,105,0,5,4.5,0.4,+15
.286,3,2,0,2,1,.667,7.4,.761,2,.500,20190422,119,1,7,0,0.0,MIL,1,20.2,1.000,21.2,2,1178.0,0.0,.786,2,8.1,1,.714,6.8,0,3,Nikola Mirotić,109,0,2,9.1,1.4,+29
1.000,4,3,0,2,0,.250,20.6,.347,1,.000,20190422,95,9,4,1,0.0,MIL,8,14.8,.500,16.4,4,1042.0,0.0,.250,1,27.6,0,.500,7.7,0,5,Ersan İlyasova,100,0,2,40.9,-6.3,+14
.000,3,0,0,0,0,1.000,0.0,1.167,3,1.000,20190422,128,1,7,0,0.0,MIL,1,25.0,0,29.3,0,345.0,0.0,1.167,1,9.3,1,.333,0.0,0,1,D.J. Wilson,107,0,1,15.5,14.0,-2
.000,1,2,0,0,0,1.000,69.4,1.000,1,0,20190422,122,1,2,0,0.0,MIL,1,50.0,0,19.4,0,260.0,0.0,1.000,1,12.3,0,.000,0.0,0,0,Tim Frazier,106,0,0,20.5,7.0,-5
.000,1,0,0,0,0,.000,0.0,.000,0,.000,20190422,0,0,0,0,0.0,MIL,0,0.0,0,9.7,0,260.0,0.0,.000,0,0.0,0,1.000,0.0,0,1,Tony Snell,112,0,1,0.0,-19.3,-5
0,0,0,0,0,0,0,0,0,0,0,20190422,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Malcolm Brogdon,0,0,0,0,0,0
.188,16,3,1,1,1,.438,14.1,.433,7,0,20190422,97,12,15,6,0.0,DET,6,10.4,.333,24.4,3,1982.0,1.4,.438,2,19.4,0,.000,16.1,0,5,Andre Drummond,123,0,0,24.2,-4.1,-11
.150,20,7,1,3,1,.450,39.0,.610,9,.556,20190422,133,3,26,1,0.0,DET,2,0.0,1.000,28.1,3,1893.0,1.5,.575,0,5.1,5,.450,2.8,0,3,Reggie Jackson,126,0,9,8.5,13.7,-17
.000,6,2,1,0,0,.333,8.9,.417,2,.333,20190422,96,2,5,0,0.0,DET,2,0.0,0,8.8,0,1712.0,0.0,.417,0,3.7,1,.500,0.0,0,0,Wayne Ellington,129,0,3,9.3,-6.1,-24
.133,15,6,1,2,0,.533,38.7,.693,8,.667,20190422,114,5,22,1,0.0,DET,4,20.1,1.000,30.1,2,1652.0,0.0,.667,4,9.7,4,.400,3.2,0,6,Blake Griffin,127,0,6,19.4,7.1,-8
.000,5,0,1,0,0,.200,0.0,.200,1,.000,20190422,55,5,2,1,0.0,DET,4,0.0,0,12.9,0,967.0,0.0,.200,0,16.5,0,.400,5.5,0,5,Bruce Brown,124,0,2,33.1,-16.0,+3
.000,11,1,0,0,2,.455,4.4,.500,5,.333,20190422,91,1,11,0,2.9,DET,1,8.3,0,15.4,0,1948.0,2.9,.500,1,1.6,1,.273,0.0,1,3,Luke Kennard,122,0,3,4.1,-2.8,-18
.000,11,3,0,0,2,.364,12.7,.455,4,.286,20190422,101,2,10,0,0.0,DET,2,0.0,0,14.2,0,1942.0,2.9,.455,0,3.3,2,.636,0.0,0,3,Langston Galloway,123,0,7,8.2,-0.8,-22
.500,6,1,0,2,0,.333,9.3,.410,2,.000,20190422,75,3,6,1,0.0,DET,2,21.5,.667,25.9,3,898.0,0.0,.333,2,10.7,0,.500,5.9,0,5,Thon Maker,126,0,3,17.8,-15.5,-12
.000,6,1,0,0,1,.167,10.7,.167,1,0,20190422,38,2,2,0,0.0,DET,2,14.3,0,24.1,0,727.0,3.9,.167,1,8.8,0,.000,0.0,0,0,Ish Smith,118,0,0,22.0,-14.0,-11
