ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.000,13,3,1,0,1,.308,11.4,.385,4,.250,20170208,101,6,10,3,0.0,MIA,3,7.1,0,17.4,0,2133.0,1.5,.385,1,10.0,2,.615,9.6,0,1,Rodney McGruder,100,0,8,10.4,-0.9,+17
.231,13,7,1,2,2,.538,31.3,.559,7,.000,20170208,103,4,16,2,0.0,MIA,2,25.9,.667,24.8,3,2063.0,3.1,.538,5,6.9,0,.154,6.6,0,3,Goran Dragić,96,0,2,7.2,1.1,+11
.500,12,0,1,3,0,.833,0.0,.786,10,0,20170208,127,16,23,3,2.5,MIA,13,17.0,.500,22.8,6,2044.0,0.0,.833,3,27.8,0,.000,10.1,1,3,Hassan Whiteside,95,0,0,47.0,6.5,+16
.000,11,1,1,0,0,.545,5.5,.773,6,.625,20170208,143,2,17,0,0.0,MIA,2,8.3,0,18.6,0,1708.0,0.0,.773,1,4.2,5,.727,0.0,0,1,Wayne Ellington,103,0,8,8.6,8.2,+24
.000,6,1,1,0,0,.000,6.0,.000,0,.000,20170208,32,2,0,2,0.0,MIA,0,14.3,0,15.8,0,1170.0,0.0,.000,1,6.1,0,.833,11.7,0,2,Luke Babbitt,104,0,5,0.0,-18.5,+7
.417,12,4,0,4,2,.583,21.3,.704,7,.400,20170208,127,4,20,1,5.7,MIA,3,17.4,.800,25.1,5,1813.0,3.5,.667,3,7.8,2,.417,3.8,2,1,James Johnson,90,0,5,12.2,15.3,+15
.182,11,6,0,2,0,.273,29.8,.337,3,.000,20170208,109,4,8,1,6.3,MIA,3,0.0,1.000,19.3,2,1626.0,0.0,.273,0,8.7,0,.182,4.2,2,5,Tyler Johnson,95,0,2,13.6,0.3,-2
.667,3,1,0,2,0,.667,8.1,.902,2,.500,20170208,197,5,7,1,0.0,MIA,4,0.0,1.000,10.2,2,1007.0,0.0,.833,0,17.7,1,.667,6.8,0,2,Okaro White,100,0,2,29.3,9.4,0
.000,5,0,0,0,0,.400,0.0,.500,2,1.000,20170208,94,5,5,1,0.0,MIA,4,16.7,0,19.0,0,836.0,0.0,.500,1,21.3,1,.200,8.2,0,3,Willie Reed,98,0,1,35.3,-7.0,+2
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Dion Waiters,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Josh Richardson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Udonis Haslem,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Marcus Georges-Hunt,0,0,0,0,0,0
.133,15,1,1,2,2,.600,6.3,.693,9,.667,20170208,107,8,22,2,2.5,MIL,6,20.1,1.000,27.7,2,2168.0,2.9,.667,4,13.1,2,.200,6.8,1,1,Giannis Antetokounmpo,113,0,3,19.0,4.4,-18
.000,6,1,1,0,0,.333,4.7,.500,2,.500,20170208,86,2,6,0,0.0,MIL,2,14.3,0,10.5,0,2016.0,0.0,.500,1,3.5,2,.667,0.0,0,1,Tony Snell,125,0,4,6.8,-6.7,-20
1.667,3,0,1,3,3,.333,0.0,.481,1,0,20170208,70,5,5,0,7.0,MIL,5,27.8,.600,14.0,5,1559.0,6.1,.333,2,11.4,0,.000,0.0,2,4,John Henson,102,0,0,22.0,-3.7,-14
.273,11,2,1,2,1,.545,25.4,.568,6,.000,20170208,98,1,14,0,0.0,MIL,1,14.0,.667,35.8,3,1210.0,2.6,.545,2,2.9,0,.091,0.0,0,3,Jabari Parker,119,0,1,5.7,-1.2,-11
.000,6,1,1,0,0,.333,12.0,.417,2,.500,20170208,88,1,5,0,0.0,MIL,1,0.0,0,20.1,0,901.0,0.0,.417,0,3.9,1,.333,0.0,0,1,Matthew Dellavedova,125,0,2,7.6,-7.8,-19
.571,7,6,0,2,3,.286,29.0,.342,2,.000,20170208,91,2,6,1,0.0,MIL,1,10.2,.500,14.9,4,1979.0,4.8,.286,1,3.6,0,.143,3.7,0,2,Malcolm Brogdon,115,0,1,3.5,-1.4,+1
.600,5,2,0,2,0,.400,15.2,.475,2,0,20170208,119,7,6,2,0.0,MIL,5,0.0,.667,14.4,3,1322.0,0.0,.400,0,18.8,0,.000,11.2,0,2,Greg Monroe,118,0,0,25.9,-2.3,-4
.400,5,2,0,1,0,.400,24.3,.425,2,.000,20170208,98,2,5,0,6.1,MIL,2,0.0,.500,19.9,2,893.0,0.0,.400,0,8.0,0,.200,0.0,1,1,Khris Middleton,118,0,1,15.4,-0.9,-11
1.000,2,3,0,1,1,1.000,38.0,.868,2,0,20170208,185,1,5,0,0.0,MIL,1,0.0,.500,10.1,2,864.0,3.7,1.000,0,4.1,0,.000,0.0,0,3,Jason Terry,116,0,0,7.9,8.0,+2
.000,5,0,0,0,0,.200,0.0,.300,1,.333,20170208,60,2,3,0,0.0,MIL,2,0.0,0,19.7,0,768.0,0.0,.300,0,9.3,1,.600,0.0,0,0,Mirza Teletović,121,0,3,17.9,-10.6,+4
1.167,6,0,0,3,0,.667,0.0,.606,4,0,20170208,90,2,11,0,0.0,MIL,2,18.1,.429,46.5,7,720.0,0.0,.667,2,9.9,0,.000,0.0,0,0,Michael Beasley,121,0,0,19.0,-3.6,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Rashad Vaughn,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Thon Maker,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Bosh,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Josh McRoberts,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIA,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Justise Winslow,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Spencer Hawes,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20170208,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Roy Hibbert,0,1,0,0,0,0
