trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
13.1,1.6,.000,.333,17.4,MEM,.421,2.5,2609.0,1,.278,.333,1,-15,1,18,23.0,12.9,5,Rudy Gay,24.9,17,20071208,0.0,90,1.000,.278,10,4,1,1.2,85,6,5,11,0,0,5,3,1
13.9,1.8,0,.500,16.0,MEM,.523,5.8,2224.0,2,.000,.500,0,-18,1,12,21.6,13.9,1,Pau Gasol,18.1,13,20071208,1.1,93,1.000,.083,8,3,2,0.0,99,6,1,10,0,0,0,2,1
3.5,0.0,.333,.200,0.0,MEM,.300,3.6,1754.0,1,.600,.300,0,-31,0,5,3.4,50.0,0,Mike Miller,15.9,3,20071208,-17.9,102,0,.000,1,0,2,0.0,33,1,0,2,0,1,3,5,1
13.3,2.5,0,.125,17.6,MEM,.125,3.9,1626.0,1,.000,.125,0,-11,1,8,22.1,11.1,0,Darko Miličić,15.5,2,20071208,-5.8,92,0,.000,6,3,1,0.0,44,1,0,7,0,0,0,1,1
0.0,0.0,.000,.000,9.2,MEM,.000,0.0,981.0,0,.500,.000,1,-26,0,6,0.0,14.3,0,Damon Stoudamire,19.9,0,20071208,-19.8,96,0,.000,0,1,2,3.2,7,0,0,0,0,0,3,1,1
6.5,2.1,.000,.600,26.5,MEM,.638,6.7,1899.0,2,.100,.600,2,+18,1,10,6.3,14.5,4,Kyle Lowry,20.3,15,20071208,9.4,92,.750,.400,2,4,2,3.3,118,6,3,4,0,0,1,2,0
16.2,0.0,0,.714,16.6,MEM,.726,12.5,1532.0,3,.000,.714,0,+23,0,7,19.6,9.4,6,Hakim Warrick,19.4,14,20071208,8.0,95,.667,.857,5,2,3,0.0,139,5,4,8,0,0,0,1,0
0.0,0.0,.000,.333,14.7,MEM,.333,0.0,704.0,0,.667,.333,1,0,0,3,0.0,50.0,0,Juan Carlos Navarro,23.8,2,20071208,-14.6,94,0,.000,0,1,1,4.5,38,1,0,0,0,0,2,3,0
0.0,0.0,.000,.667,0.0,MEM,.667,0.0,618.0,0,.111,.667,1,+2,0,9,0.0,0.0,0,Tarence Kinsey,40.7,12,20071208,16.2,92,0,.000,0,0,3,5.1,126,6,0,0,0,0,1,0,0
6.8,0.0,0,0,19.9,MEM,0,0.0,453.0,0,0,0,0,+18,0,0,13.2,0,0,Casey Jacobsen,0.0,0,20071208,1.1,98,0,0,1,1,0,0.0,203,0,0,1,0,0,0,0,0
0,0,0,0,0,MEM,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Andre Brown,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MEM,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Brian Cardinal,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0.0,0,.438,12.8,ATL,.479,9.3,2580.0,4,.000,.438,3,+19,0,16,14.9,14.5,4,Marvin Williams,21.2,17,20071208,2.1,84,.750,.250,6,3,3,3.7,97,7,3,10,0,0,0,3,1
9.1,1.9,0,.579,17.5,ATL,.590,2.5,2386.0,1,.000,.579,3,+6,1,19,16.1,8.6,5,Josh Smith,25.6,25,20071208,9.6,81,.600,.263,6,3,4,4.0,114,11,3,7,0,0,0,2,1
5.3,2.0,.167,.412,19.5,ATL,.453,5.1,2331.0,2,.353,.441,0,+19,1,17,5.5,5.1,4,Joe Johnson,22.3,17,20071208,1.5,93,.500,.235,2,4,1,0.0,102,7,2,4,0,1,6,1,1
23.1,2.4,0,.222,0.0,ATL,.372,12.8,1879.0,4,.000,.222,1,+21,1,9,34.1,15.7,4,Al Horford,17.9,8,20071208,-5.6,80,1.000,.444,10,0,4,1.7,83,2,4,14,0,0,0,2,1
8.3,0.0,1.000,.500,40.1,ATL,.625,3.2,1861.0,1,.250,.625,2,+28,0,4,13.8,50.0,0,Anthony Johnson,11.3,5,20071208,1.8,85,0,.000,4,8,1,3.4,88,2,0,5,0,1,1,4,1
6.0,4.4,.333,.200,8.9,ATL,.425,0.0,1038.0,0,.600,.300,1,-13,1,5,12.3,25.4,2,Salim Stoudamire,20.0,5,20071208,-2.7,82,1.000,.400,2,1,2,3.0,74,1,2,2,0,1,3,2,0
18.1,0.0,.000,.222,0.0,ATL,.222,11.7,1029.0,2,.111,.222,0,-7,0,9,24.9,10.0,0,Shelden Williams,25.6,4,20071208,-16.1,88,0,.000,4,0,2,0.0,55,2,0,6,0,0,1,1,0
6.1,0.0,.500,.400,29.9,ATL,.500,5.9,1019.0,1,.400,.500,1,-20,0,5,6.3,28.6,0,Acie Law,18.1,5,20071208,-2.0,87,0,.000,1,3,4,3.1,89,2,0,2,0,1,2,2,0
0.0,0.0,0,0,0.0,ATL,0,0.0,190.0,0,0,0,0,-9,0,0,0.0,0,0,Mario West,0.0,0,20071208,-5.9,96,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0.0,ATL,0,0.0,62.0,0,0,0,0,-4,0,0,0.0,0,0,Solomon Jones,0.0,0,20071208,-5.2,96,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0.0,ATL,0,0.0,25.0,0,0,0,0,0,0,0,0.0,0,0,Lorenzen Wright,0.0,0,20071208,-5.2,96,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ATL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Josh Childress,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MEM,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Mike Conley,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,MEM,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Stromile Swift,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,ATL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Speedy Claxton,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,ATL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Tyronn Lue,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,ATL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Zaza Pachulia,0,0,20071208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
