trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
9.5,0.0,.273,.379,32.7,CHO,.483,2.6,2454.0,1,.379,.431,1,+16,0,29,15.2,3.0,7,Kemba Walker,37.6,31,20190407,5.5,102,.857,.241,7,7,2,1.3,106,11,6,8,0,3,11,1,1
6.8,5.3,.500,.444,20.7,CHO,.556,9.0,2138.0,3,.444,.556,1,+5,2,9,5.0,0.0,0,Miles Bridges,11.8,10,20190407,8.2,105,0,.000,2,5,1,1.5,137,4,0,5,0,2,4,0,1
1.7,0.0,.333,.500,6.2,CHO,.563,0.0,1677.0,0,.250,.542,0,+13,0,12,3.2,0.0,1,Dwayne Bacon,20.7,14,20190407,-3.8,113,1.000,.083,1,1,4,0.0,113,6,1,1,0,1,3,0,1
9.3,0.0,.000,.000,14.5,CHO,.000,0.0,1568.0,0,1.000,.000,0,-2,0,2,17.0,50.0,0,Nicolas Batum,7.1,0,20190407,-11.9,103,0,.000,5,3,3,0.0,37,0,0,5,0,0,2,2,1
20.0,0.0,0,.333,13.1,CHO,.387,14.7,1307.0,3,.000,.333,0,-2,0,6,24.5,11.4,4,Bismack Biyombo,18.7,6,20190407,-4.2,99,.500,.667,6,2,1,0.0,97,2,2,9,0,0,0,1,1
8.8,3.4,.429,.529,15.6,CHO,.655,0.0,1651.0,0,.412,.618,0,+18,1,17,16.2,5.2,3,Frank Kaminsky,32.7,24,20190407,11.1,102,1.000,.176,5,2,2,0.0,122,9,3,5,0,3,7,1,0
10.6,0.0,.500,.625,17.9,CHO,.738,3.9,1650.0,1,.250,.688,2,+14,0,8,16.2,0.0,8,Jeremy Lamb,19.5,17,20190407,15.3,95,.750,1.000,5,3,0,3.9,158,5,6,6,0,1,2,0,0
5.6,0.0,.000,.250,0.0,CHO,.250,0.0,1033.0,0,.250,.250,0,-5,0,4,10.3,0.0,0,Devonte' Graham,10.8,2,20190407,-12.9,108,0,.000,2,0,0,0.0,52,1,0,2,0,0,1,0,0
9.5,0.0,.000,.000,0.0,CHO,.000,0.0,922.0,0,1.000,.000,1,+8,0,1,17.4,0.0,0,Malik Monk,3.0,0,20190407,-6.1,95,0,.000,3,0,0,3.5,0,0,0,3,0,0,1,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,J.P. Macura,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Tony Parker,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Willy Hernangómez,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Shelvin Mack,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.4,6.0,0,.500,4.2,DET,.545,18.9,2536.0,9,.000,.500,0,-10,3,12,35.3,0.0,4,Andre Drummond,14.5,15,20190407,2.4,110,.750,.333,14,1,3,0.0,138,6,3,23,0,0,0,0,1
5.8,0.0,.182,.278,21.3,DET,.396,2.7,2012.0,1,.611,.333,0,-6,0,18,9.5,16.5,5,Blake Griffin,32.2,16,20190407,-8.3,121,.800,.278,3,4,3,0.0,82,5,4,4,0,2,11,4,1
6.0,0.0,.375,.444,15.7,DET,.678,2.7,1953.0,1,.889,.611,1,-10,0,9,9.8,16.2,3,Wayne Ellington,16.9,14,20190407,2.4,117,1.000,.333,3,3,2,1.6,126,4,3,4,0,3,8,2,1
8.2,0.0,0,.500,13.5,DET,.615,7.5,1421.0,2,.000,.500,1,+3,0,4,9.0,0.0,2,Bruce Brown,9.2,6,20190407,1.1,116,1.000,.500,2,2,3,2.3,155,2,2,4,0,0,0,0,1
8.8,3.8,.400,.273,23.9,DET,.393,4.1,1316.0,1,.455,.364,0,-3,1,11,14.6,0.0,1,Reggie Jackson,23.3,9,20190407,1.4,117,1.000,.091,3,3,1,0.0,106,3,1,4,0,2,5,0,1
6.7,0.0,.667,.563,34.6,DET,.625,0.0,1742.0,0,.188,.625,0,-19,0,16,14.7,0.0,0,Ish Smith,24.6,20,20190407,8.3,120,0,.000,4,4,2,0.0,138,9,0,4,0,2,3,0,0
12.0,0.0,.200,.375,26.4,DET,.438,4.4,1216.0,1,.625,.438,0,-11,0,8,21.1,20.0,0,Luke Kennard,22.0,7,20190407,-5.6,118,0,.000,4,3,2,0.0,88,3,0,5,0,1,5,2,0
14.4,8.3,.000,.143,0.0,DET,.143,8.8,1212.0,2,.571,.143,0,-10,2,7,21.1,12.5,0,Thon Maker,17.7,2,20190407,-14.9,111,0,.000,4,0,2,0.0,43,1,0,6,0,0,4,1,0
2.9,5.1,.000,.143,0.0,DET,.143,5.4,992.0,1,.714,.143,1,+1,1,7,0.0,0.0,0,Langston Galloway,18.9,2,20190407,-10.7,112,0,.000,0,0,0,3.2,45,1,0,1,0,0,5,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Glenn Robinson III,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Zaza Pachulia,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Jon Leuer,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Khyri Thomas,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Joe Chealey,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Michael Kidd-Gilchrist,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Marvin Williams,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,CHO,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Cody Zeller,0,0,20190407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
