threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.400,6,9.3,20180516,GSW,0.0,2,20.9,2,.400,-0.3,6,4,5.6,2,4,122,.400,2232.0,40.5,2,0,0,2.6,21.3,83,1.000,.400,.000,-24,.510,0,2,11.6,6,5,2,Draymond Green,1,6
.364,2,3.2,20180516,GSW,0.0,0,7.1,0,.364,-3.0,2,0,0.0,0,1,128,.000,2202.0,0.0,3,2,0,2.6,7.5,84,0,.273,.500,-24,.364,0,2,13.1,8,11,4,Klay Thompson,1,2
.318,3,4.9,20180516,GSW,2.9,9,7.3,0,.659,5.1,0,5,0.0,9,5,134,.409,2125.0,16.1,13,3,1,0.0,0.0,119,1.000,.591,.429,-28,.732,0,0,38.3,38,22,7,Kevin Durant,1,2
.421,7,11.9,20180516,GSW,0.0,1,26.6,0,.395,-4.5,7,2,0.0,1,3,129,.053,2046.0,9.3,7,1,0,0.0,33.8,91,1.000,.368,.125,-20,.412,0,0,27.5,16,19,8,Stephen Curry,1,7
.250,6,12.8,20180516,GSW,7.7,1,19.2,0,.500,-7.8,1,3,0.0,2,2,131,.500,1623.0,38.1,2,0,2,0.0,5.0,78,.500,.500,.000,-22,.512,0,0,12.7,5,4,1,Andre Iguodala,1,4
.000,1,3.1,20180516,GSW,5.7,1,0.0,0,.667,0.9,2,0,0.0,2,1,135,.667,1105.0,0.0,2,0,1,0.0,15.4,149,.500,.667,0,+2,.644,0,0,9.2,5,3,0,Shaun Livingston,0,0
1.000,1,3.3,20180516,GSW,6.0,0,0.0,0,.500,-0.5,2,0,0.0,0,3,135,.000,1048.0,0.0,2,2,1,0.0,16.4,119,0,.333,.333,0,.500,0,0,15.0,6,6,6,Nick Young,0,0
.000,5,25.4,20180516,GSW,27.5,0,22.8,1,.500,2.2,0,1,9.2,0,1,115,.000,684.0,20.0,2,0,3,4.2,0.0,104,0,.500,0,-2,.500,0,1,19.2,4,4,0,Kevon Looney,0,2
.000,0,0.0,20180516,GSW,0.0,0,0.0,0,.500,-9.7,0,0,0.0,0,2,135,.000,360.0,0.0,2,0,0,0.0,0.0,96,0,.500,0,-6,.500,0,0,29.2,4,4,0,David West,0,0
.000,3,30.7,20180516,GSW,0.0,1,68.9,1,.000,-7.0,0,0,18.5,2,0,110,1.000,339.0,0.0,0,0,0,0.0,0.0,40,.500,.000,0,+2,.174,0,0,22.3,1,2,0,Jordan Bell,0,3
.667,1,10.9,20180516,GSW,0.0,2,24.5,0,.833,25.2,0,0,0.0,2,0,130,.667,318.0,0.0,2,1,0,0.0,0.0,176,1.000,.667,.500,+6,.902,0,0,32.0,7,3,2,Quinn Cook,0,1
.000,1,10.9,20180516,GSW,19.7,1,0.0,0,1.000,32.9,1,0,0.0,2,0,115,1.000,318.0,0.0,2,0,1,9.1,43.4,183,.500,1.000,0,+6,.868,0,1,23.8,5,2,0,Zaza Pachulia,0,0
0,0,0,20180516,GSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JaVale McGee,0,0
.667,7,11.1,20180516,HOU,3.6,1,17.2,0,1.167,18.0,4,1,0.0,2,4,106,.222,2188.0,9.2,8,5,1,1.3,15.3,197,.500,.889,.833,+22,1.113,0,1,12.7,22,9,6,P.J. Tucker,1,6
.333,4,6.5,20180516,HOU,7.3,4,5.9,0,.833,16.0,6,0,0.0,4,3,106,.444,2140.0,0.0,7,1,2,2.7,22.7,196,1.000,.778,.333,+26,.883,0,2,12.8,19,9,3,Trevor Ariza,1,2
.625,10,17.1,20180516,HOU,0.0,6,30.9,0,.438,-2.9,3,4,0.0,6,3,103,.250,2025.0,13.1,9,3,0,1.4,13.3,100,1.000,.375,.200,+22,.507,0,1,38.6,27,24,15,James Harden,1,10
.357,4,6.9,20180516,HOU,0.0,3,12.4,0,.464,1.0,6,3,0.0,3,5,101,.214,2014.0,16.4,6,1,0,4.3,23.6,108,1.000,.429,.200,+13,.522,0,3,23.2,16,14,5,Chris Paul,1,4
.000,10,18.8,20180516,HOU,12.6,1,23.7,0,.667,-6.1,1,3,0.0,5,3,108,1.667,1847.0,36.6,2,0,3,0.0,3.7,83,.200,.667,0,+12,.481,0,0,11.3,5,3,0,Clint Capela,1,7
.600,3,5.3,20180516,HOU,0.0,5,9.6,1,.733,17.4,2,0,2.7,5,0,106,.333,1958.0,0.0,8,6,0,1.5,8.9,167,1.000,.533,.667,+29,.785,0,1,22.4,27,15,9,Eric Gordon,0,3
.500,2,7.7,20180516,HOU,0.0,1,13.9,0,.500,-7.6,0,1,0.0,2,2,110,1.000,899.0,25.8,1,0,0,0.0,0.0,78,.500,.500,.000,+9,.521,0,0,11.0,3,2,1,Gerald Green,0,2
.200,1,8.4,20180516,HOU,18.8,0,0.0,0,.200,-20.8,0,0,0.0,0,0,113,.000,413.0,0.0,1,0,1,0.0,0.0,63,0,.200,.000,-7,.200,0,0,30.9,2,5,1,Luc Mbah a Moute,0,0
0,2,0.0,20180516,HOU,0.0,0,0.0,0,0,9.1,0,1,0.0,0,1,113,0,229.0,0,2,0,2,0.0,27.9,236,0,.667,.000,-4,0,0,0,0.0,4,3,1,Ryan Anderson,0,0
.000,2,30.3,20180516,HOU,34.0,0,27.3,0,.500,-9.3,0,0,0.0,0,2,106,.000,229.0,0.0,1,0,1,0.0,0.0,129,0,.500,0,-4,.500,0,0,22.3,2,2,0,Tarik Black,0,1
.333,0,30.3,20180516,HOU,68.0,0,0.0,0,.667,0.8,1,0,0.0,0,0,113,.000,229.0,25.0,0,0,0,0.0,0.0,113,0,0,0,-4,.667,0,0,44.6,0,0,0,Aaron Jackson,0,0
