team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
GSW,13.5,2,0.0,.294,2,Stephen Jackson,.419,6,.200,91,28.1,20.3,5,.353,.118,0,17,1,0,20090130,7,6,0.0,1,3,92,3,1.000,15,+4,7.0,0,10.1,.382,2615.0,6,2.8,2,3.5
GSW,5.1,4,2.2,.083,4,Monta Ellis,.545,6,.000,95,9.5,20.8,1,.500,.333,1,12,1,0,20090130,2,2,2.7,0,2,90,5,.750,15,+5,4.0,1,22.5,.500,2288.0,3,-0.6,3,2.7
GSW,7.9,7,0.0,.385,3,Jamal Crawford,.529,4,.400,98,4.4,22.7,5,.308,.538,0,13,1,0,20090130,1,3,0.0,2,1,96,1,1.000,17,+1,4.0,0,15.7,.385,2246.0,3,-0.9,7,1.4
GSW,23.8,0,3.4,.000,1,Andris Biedriņš,.857,6,0,92,8.7,14.4,0,.857,.000,3,7,1,0,20090130,1,6,12.7,0,0,152,5,0,12,+1,18.4,1,12.5,.857,1483.0,9,7.6,0,0.0
GSW,13.6,1,0.0,.200,0,Kelenna Azubuike,.287,3,.000,93,0.0,21.6,2,.300,.100,1,10,1,0,20090130,0,3,4.8,0,1,67,2,.000,6,-11,9.4,0,0.0,.300,1292.0,4,-6.6,0,2.4
GSW,18.8,8,0.0,.063,3,Corey Maggette,.487,6,.000,96,12.3,32.0,1,.375,.500,0,16,0,0,20090130,2,6,0.0,0,0,92,4,.875,19,+17,9.7,0,13.3,.375,1880.0,6,-2.6,7,0.0
GSW,27.4,0,8.8,.000,1,Ronny Turiaf,.500,2,0,83,11.0,7.8,0,.500,.000,3,4,0,0,20090130,2,8,11.0,0,1,110,5,0,4,+4,19.4,3,20.0,.500,1715.0,11,4.5,0,1.8
GSW,9.9,0,0.0,1.000,1,C.J. Watson,.000,0,.000,100,0.0,13.6,2,.000,.000,2,2,0,0,20090130,0,1,21.2,0,0,39,1,0,0,-1,15.4,0,33.3,.000,592.0,3,-13.7,0,0.0
GSW,40.7,0,0.0,.500,0,Anthony Morrow,.750,1,1.000,87,0.0,18.5,1,.500,.000,0,2,0,0,20090130,0,2,0.0,1,0,145,1,0,3,0,21.0,0,0.0,.750,289.0,2,11.2,0,0.0
GSW,0,0,0,0,0,Jermareo Davidson,0,0,0,0,0,0,0,0,0,0,0,0,0,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Rob Kurz,0,0,0,0,0,0,0,0,0,0,0,0,0,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Anthony Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NOH,14.3,4,2.0,.667,1,Rasual Butler,.451,2,.250,98,5.2,10.8,4,.333,.667,0,6,1,0,20090130,1,5,0.0,1,1,87,2,.500,7,-8,6.9,1,11.4,.417,2195.0,5,-2.6,2,1.4
NOH,11.5,4,0.0,.545,2,Peja Stojaković,.431,3,.167,103,5.5,18.3,6,.273,.364,0,11,1,0,20090130,1,4,0.0,1,0,83,6,1.000,11,-2,5.6,0,13.6,.318,2184.0,4,-9.4,4,0.0
NOH,11.5,13,0.0,.222,6,Chris Paul,.653,9,.500,94,65.8,36.9,4,.500,.722,0,18,1,0,20090130,8,4,0.0,2,3,113,3,.846,31,-3,5.6,0,20.2,.556,2176.0,4,13.2,11,4.2
NOH,33.6,2,0.0,.063,1,David West,.355,5,.000,93,30.6,26.0,1,.313,.125,5,16,1,0,20090130,4,10,15.8,0,1,92,2,1.000,12,-1,24.4,0,5.6,.313,1861.0,15,1.9,2,1.7
NOH,7.5,0,5.2,.000,2,Hilton Armstrong,.400,2,0,100,0.0,22.6,0,.400,.000,0,5,1,0,20090130,0,1,0.0,0,0,55,1,0,4,-9,3.6,1,28.6,.400,836.0,1,-11.5,0,0.0
NOH,18.4,4,0.0,.000,2,James Posey,.266,0,0,101,0.0,9.2,0,.000,2.000,1,2,0,0,20090130,0,5,3.5,0,0,46,0,.500,2,0,10.7,0,34.7,.000,1701.0,6,-10.3,2,0.0
NOH,30.9,0,4.3,.500,0,Sean Marks,.500,2,.000,94,0.0,10.7,2,.500,.000,1,4,0,0,20090130,0,5,5.8,0,0,111,3,0,4,+14,17.9,1,0.0,.500,1014.0,6,-2.2,0,0.0
NOH,12.4,2,4.3,.000,0,Julian Wright,.509,3,0,80,0.0,18.4,0,.500,.333,3,6,0,0,20090130,0,2,17.5,0,3,118,0,.500,7,+1,15.0,1,0.0,.500,1010.0,5,15.3,1,9.1
NOH,0.0,4,6.1,.400,0,Devin Brown,.444,1,.000,102,0.0,25.4,2,.200,.800,1,5,0,0,20090130,0,0,8.2,0,0,108,0,1.000,6,-11,4.2,1,0.0,.200,720.0,1,2.3,4,0.0
NOH,0.0,0,0.0,.400,0,Antonio Daniels,.300,1,.500,106,17.1,19.2,2,.200,.000,1,5,0,0,20090130,1,0,8.3,1,0,83,0,0,3,-1,4.3,0,0.0,.300,704.0,1,-4.6,0,0.0
NOH,0,0,0,0,0,Ryan Bowen,0,0,0,0,0,0,0,0,0,0,0,0,0,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NOH,0,0,0,0,0,Melvin Ely,0,0,0,0,0,0,0,0,0,0,0,0,0,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Marco Belinelli,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Marcus Williams,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Brandan Wright,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NOH,0,0,0,0,0,Tyson Chandler,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NOH,0,0,0,0,0,Morris Peterson,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NOH,0,0,0,0,0,Anthony Tolliver,0,0,0,0,0,0,0,0,0,0,0,0,1,20090130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
