trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
10.0,6.1,50.6,.462,4,3,-23,.577,37,6,HOU,.627,2,26,16.9,117,6,7,0,104,1,.308,4.8,James Harden,14.8,.462,14.3,.500,13,20190121,12,.875,8,4,6,38.0,1,1.5,2,1849.0
10.4,6.3,4.4,.333,3,1,-21,.333,2,6,HOU,.333,2,3,0.0,108,0,0,0,106,1,.000,2.5,P.J. Tucker,15.4,.000,0.8,.333,1,20190121,1,0,0,4,0,5.5,4,6.3,1,1780.0
7.7,0.0,24.9,.154,2,2,-17,.231,8,4,HOU,.279,0,13,6.5,123,1,2,0,60,1,.231,0.0,Eric Gordon,17.0,.286,-13.3,.538,7,20190121,2,.667,3,4,2,13.0,0,0.0,0,1617.0
3.9,0.0,9.7,.000,3,3,-28,.000,0,2,HOU,.000,0,5,0.0,125,0,0,0,26,1,.400,0.0,Austin Rivers,8.6,.000,-15.2,.800,4,20190121,0,.000,2,2,0,17.5,0,0.0,0,1594.0
6.3,0.0,10.7,1.000,3,0,-2,1.000,4,1,HOU,1.000,0,2,0.0,124,0,0,0,200,1,.000,0.0,Nenê,13.9,0,-3.3,.000,0,20190121,2,0,0,1,0,0.0,0,0.0,0,493.0
3.3,0.0,26.7,.375,2,2,-16,.438,18,2,HOU,.507,0,16,5.3,126,1,4,0,100,0,.250,0.0,Gerald Green,7.4,.222,-3.1,.563,9,20190121,6,1.000,4,2,2,14.4,0,0.0,0,1851.0
6.7,3.1,13.3,.286,3,2,-21,.286,7,4,HOU,.421,1,7,10.7,111,1,3,0,90,0,.429,0.0,James Ennis III,11.2,.000,-1.5,.143,1,20190121,2,1.000,3,3,0,11.2,4,6.1,0,1842.0
13.4,0.0,20.4,.714,4,0,-9,.786,13,6,HOU,.742,0,7,18.6,120,2,2,0,111,0,.571,0.0,Kenneth Faried,29.6,.500,-3.6,.286,2,20190121,5,.500,4,6,1,0.0,0,0.0,0,1389.0
11.5,0.0,6.5,.000,0,0,-4,.000,0,3,HOU,.000,0,2,0.0,113,0,0,0,0,0,.000,11.0,Gary Clark,25.5,.000,-6.2,1.000,2,20190121,0,0,0,3,0,0.0,0,0.0,2,806.0
4.3,0.0,7.3,.000,0,0,+3,.000,0,1,HOU,.000,0,2,0.0,125,0,0,0,0,0,.000,0.0,Vince Edwards,9.5,.000,-14.4,1.000,2,20190121,0,0,0,1,0,0.0,0,0.0,0,720.0
20.2,12.3,28.0,.333,1,1,-2,.333,4,3,HOU,.515,1,3,20.5,113,1,2,0,99,0,.667,9.7,Marquese Chriss,29.9,.000,1.1,.333,1,20190121,1,1.000,2,2,0,25.4,0,0.0,1,459.0
