blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,TOR,.571,14,132,0,.679,19.6,20150320,3,0.0,.214,9.8,20.9,8,8,0.0,2,1,2,2.8,10.9,.800,1.000,27,27.2,137,3,1,3,6,7.1,DeMar DeRozan,2238.0,.734,-23,10,0,7,.714
0,TOR,.333,15,130,1,.367,33.1,20150320,1,0.0,.333,11.8,14.0,5,0,1.6,2,1,1,0.0,6.3,0,.200,11,22.9,83,5,0,6,4,-7.8,Greivis Vásquez,2218.0,.367,-8,0,0,4,.000
0,TOR,.308,13,133,1,.346,12.7,20150320,1,0.0,.462,0.0,4.1,4,0,1.8,0,1,1,0.0,1.8,0,.167,9,20.5,81,6,0,2,1,-8.9,Terrence Ross,1893.0,.346,-6,0,0,1,.000
1,TOR,.429,7,131,0,.500,38.2,20150320,1,3.7,.286,11.8,15.1,3,1,0.0,1,1,3,4.1,9.0,1.000,.500,8,16.3,120,2,1,5,3,2.6,Amir Johnson,1544.0,.538,-6,1,0,4,.143
1,TOR,.000,1,122,1,.000,0.0,20150320,0,3.9,.000,21.6,26.7,0,5,2.4,1,1,3,4.3,14.3,.833,0,5,9.5,124,0,1,0,5,-5.7,Jonas Valančiūnas,1460.0,.687,-12,6,0,6,6.000
0,TOR,.111,9,130,1,.167,13.9,20150320,1,0.0,.333,0.0,10.6,1,4,2.4,0,0,2,4.2,7.1,1.000,.333,7,21.8,90,3,1,2,2,-8.7,Lou Williams,1475.0,.325,-12,4,0,3,.444
1,TOR,.636,11,122,2,.773,12.0,20150320,3,3.8,.455,0.0,10.6,7,0,4.7,0,0,2,12.8,11.8,0,.600,17,22.3,156,5,3,1,2,18.3,Patrick Patterson,1470.0,.773,-14,0,0,5,.000
1,TOR,.333,3,135,0,.333,0.0,20150320,0,4.9,.000,0.0,0.0,1,4,0.0,0,0,4,16.4,9.1,1.000,0,6,12.4,158,0,3,0,0,-5.5,Tyler Hansbrough,1146.0,.630,-4,4,0,3,1.333
0,TOR,.167,6,138,0,.167,13.3,20150320,0,0.0,.167,0.0,0.0,1,0,0.0,0,0,1,15.3,8.5,.000,.000,2,23.6,62,1,2,1,0,-18.8,James Johnson,816.0,.155,+1,1,0,2,.167
0,TOR,0,0,121,0,0,0.0,20150320,0,0.0,0,0,55.6,0,0,0.0,0,0,0,0.0,24.8,0,0,0,0.0,0,0,0,0,1,-7.6,Landry Fields,140.0,0,+4,0,0,1,0
