threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.846,4,6.7,20210224,TOR,0.0,7,12.3,0,.654,4.1,7,1,0.0,8,4,133,.615,2334.0,5.7,6,5,0,0.0,29.2,145,.875,.462,.455,-7,.726,0,0,22.6,24,13,11,Fred VanVleet,1,4
.385,6,10.9,20210224,TOR,4.0,0,16.8,2,.538,-3.5,2,1,6.4,0,3,128,.000,2144.0,7.1,6,2,1,0.0,9.3,102,0,.462,.400,-7,.538,0,0,19.7,14,13,5,OG Anunoby,1,5
.538,7,13.0,20210224,TOR,0.0,2,24.0,0,.846,10.4,8,3,0.0,4,4,121,.308,2101.0,16.9,9,4,0,3.0,44.5,137,.500,.692,.571,-6,.813,0,2,25.5,24,13,7,Kyle Lowry,1,7
.545,1,2.0,20210224,TOR,0.0,2,3.6,0,.682,-1.1,3,3,0.0,2,1,132,.182,1980.0,20.2,6,3,0,1.6,15.4,109,1.000,.545,.500,-11,.715,0,1,22.7,17,11,6,Norman Powell,1,1
.500,2,5.4,20210224,TOR,0.0,2,9.9,0,.250,-14.3,4,3,0.0,2,4,133,.333,1448.0,30.4,1,1,0,0.0,22.7,75,1.000,.167,.333,-3,.363,0,0,20.6,5,6,3,Pascal Siakam,1,2
.500,6,21.2,20210224,TOR,0.0,1,39.2,1,.833,13.4,0,0,6.2,1,1,107,.167,1102.0,0.0,4,2,0,5.8,0.0,150,1.000,.667,.667,+10,.854,0,2,17.6,11,6,3,Chris Boucher,0,6
.400,4,15.1,20210224,TOR,16.5,0,14.0,0,.700,2.0,1,0,0.0,0,1,132,.000,1028.0,0.0,3,1,2,0.0,9.8,151,0,.600,.500,-2,.700,0,0,14.7,7,5,2,Aron Baynes,0,2
1.000,2,8.9,20210224,TOR,0.0,0,16.4,0,.500,-13.9,0,1,0.0,0,3,131,.000,879.0,14.3,2,2,0,0.0,0.0,73,0,.333,.333,-3,.500,0,0,24.0,6,6,6,Terence Davis,0,2
0,0,0.0,20210224,TOR,0.0,0,0.0,0,0,-0.5,2,0,0.0,0,1,137,0,503.0,0,0,0,0,0.0,30.9,254,0,0,0,-8,0,0,0,0.0,0,0,0,Patrick McCaw,0,0
0,0,0.0,20210224,TOR,0.0,0,0.0,0,0,-0.4,1,0,0.0,0,0,137,0,371.0,0,0,0,0,0.0,21.0,254,0,0,0,+7,0,0,0,0.0,0,0,0,Matt Thomas,0,0
0,0,0.0,20210224,TOR,0.0,0,0.0,0,0,-22.0,1,1,0.0,0,3,136,0,298.0,100.0,0,0,0,0.0,26.1,60,0,0,0,+1,0,0,0,10.1,0,0,0,DeAndre' Bembry,0,0
1.000,0,0.0,20210224,TOR,0.0,0,0.0,0,.000,-25.1,1,1,0.0,0,0,137,.000,209.0,50.0,0,0,0,0.0,37.2,36,0,.000,.000,-11,.000,0,0,28.9,0,1,1,Stanley Johnson,0,0
0,0,0,20210224,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malachi Flynn,0,0
0,0,0,20210224,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yuta Watanabe,0,0
0,0,0,20210224,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Watson,0,0
.818,2,3.3,20210224,MIA,0.0,1,7.2,0,.727,0.5,2,1,0.0,1,2,122,.091,2356.0,8.0,6,4,0,1.3,8.2,132,1.000,.545,.444,+11,.743,0,1,14.7,17,11,9,Duncan Robinson,1,2
.444,4,7.1,20210224,MIA,6.6,2,7.8,1,.278,-7.0,7,2,4.4,2,3,122,.222,2181.0,16.8,2,1,2,0.0,26.9,104,1.000,.222,.250,+12,.354,0,0,15.1,7,9,4,Kendrick Nunn,1,2
