trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
20.7,0.0,.500,.556,27.9,DET,.654,17.4,2118.0,6,.333,.639,0,+7,0,18,25.5,4.6,6,Christian Wood,27.7,27,20200207,14.3,124,.667,.333,6,5,2,0.0,145,10,4,12,0,3,6,1,1
12.7,0.0,.400,.583,10.2,DET,.669,12.2,2010.0,4,.417,.667,1,-14,0,12,13.4,6.6,5,Thon Maker,20.5,19,20200207,3.9,123,.600,.417,3,2,6,1.6,140,7,3,7,0,2,5,1,1
1.8,0.0,.167,.400,22.5,DET,.450,0.0,1984.0,0,.600,.450,0,-1,0,10,4.5,0.0,0,Tony Snell,13.6,9,20200207,-2.4,128,0,.000,1,5,1,0.0,118,4,0,1,0,1,6,0,1
11.0,2.7,0,.111,4.0,DET,.202,6.2,1981.0,2,.000,.111,5,-9,1,9,18.2,28.8,2,Bruce Brown,19.0,4,20200207,-9.6,106,1.000,.222,4,1,5,8.2,45,1,2,6,0,0,0,4,1
5.6,0.0,.375,.611,20.1,DET,.709,3.1,1964.0,1,.444,.694,0,+2,0,18,9.2,9.2,4,Reggie Jackson,30.0,28,20200207,7.7,127,.750,.222,2,3,4,0.0,135,11,3,3,0,3,8,2,1
4.1,0.0,.000,.250,9.3,DET,.338,0.0,1787.0,0,.625,.250,0,-2,0,8,10.1,0.0,2,Langston Galloway,13.5,6,20200207,-8.6,127,1.000,.250,2,2,0,0.0,91,2,2,2,0,0,5,0,0
9.5,0.0,.400,.300,0.0,DET,.400,4.0,1534.0,1,.500,.400,0,-11,0,10,17.6,9.1,0,Sekou Doumbouya,19.4,8,20200207,-9.9,125,0,.000,3,0,2,0.0,84,3,0,4,0,2,5,1,0
0.0,0.0,.000,.000,12.5,DET,.000,0.0,605.0,0,1.000,.000,1,-6,0,2,0.0,0.0,0,Jordan Bone,9.0,0,20200207,-12.3,117,0,.000,0,1,3,5.4,33,0,0,0,0,0,2,0,0
17.6,0.0,.000,.000,0.0,DET,.000,0.0,415.0,0,.500,.000,0,-1,0,2,43.4,0.0,0,Louis King,13.0,0,20200207,-17.9,120,0,.000,2,0,0,0.0,0,0,0,2,0,0,1,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Svi Mykhailiuk,0,0,20200207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Khyri Thomas,0,0,20200207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DET,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Markieff Morris,0,0,20200207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,5.2,.333,.538,4.4,OKC,.619,8.2,2183.0,2,.231,.577,0,+10,2,13,0.0,5.6,9,Shai Gilgeous-Alexander,23.6,21,20200207,1.6,121,.667,.692,0,1,2,0.0,129,7,6,2,0,1,3,1,1
10.7,2.8,.250,.636,33.9,OKC,.758,8.8,2042.0,2,.364,.682,0,-1,1,11,12.0,17.1,8,Chris Paul,24.7,22,20200207,8.5,117,.875,.727,4,7,2,0.0,141,7,7,6,0,1,4,3,1
16.8,0.0,.273,.333,18.7,OKC,.539,0.0,1950.0,0,.733,.433,0,+12,0,15,28.3,0.0,6,Danilo Gallinari,26.0,19,20200207,4.0,112,1.000,.400,9,4,1,0.0,129,5,6,9,0,3,11,0,1
16.9,3.3,0,.700,18.3,OKC,.735,10.4,1728.0,2,.000,.700,0,-9,1,10,21.3,21.6,2,Steven Adams,23.1,16,20200207,3.5,112,1.000,.200,6,3,3,0.0,124,7,2,8,0,0,0,3,1
7.2,0.0,.000,.250,0.0,OKC,.250,17.9,1512.0,3,.250,.250,0,+9,0,4,0.0,0.0,0,Luguentz Dort,7.6,2,20200207,-9.0,123,0,.000,0,0,3,0.0,101,1,0,3,0,0,1,0,1
4.4,0.0,.000,.571,20.6,OKC,.605,0.0,1665.0,0,.071,.571,0,+4,0,14,7.4,16.8,2,Dennis Schröder,30.9,18,20200207,-5.2,120,1.000,.143,2,3,3,0.0,107,8,2,2,0,0,1,3,0
