blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,CLE,.478,23,107,0,.565,7.5,20161116,4,0.0,.435,7.5,41.5,11,1,0.0,2,1,0,9.4,25.3,.250,.400,27,34.1,104,10,3,1,13,7.3,Kevin Love,2005.0,.545,-10,4,0,16,.174
0,CLE,.500,20,108,1,.525,53.5,20161116,1,0.0,.250,8.4,3.4,10,3,1.6,2,1,3,3.3,3.3,.750,.200,24,31.9,116,5,1,7,1,7.6,Kyrie Irving,1899.0,.551,-5,4,0,2,.200
0,CLE,.167,6,111,0,.167,10.2,20161116,0,0.0,.167,33.3,7.5,1,0,0.0,3,1,2,3.7,5.6,0,.000,2,13.5,41,1,1,2,2,-14.1,Iman Shumpert,1700.0,.167,-10,0,0,3,.000
1,CLE,.500,2,104,0,.500,15.7,20161116,0,3.0,.000,0.0,34.8,1,0,0.0,0,1,5,11.4,23.0,.000,0,2,4.4,128,0,3,3,9,0.0,Tristan Thompson,1653.0,.347,0,2,0,12,1.000
1,CLE,.333,6,105,0,.417,8.0,20161116,1,4.2,.333,14.3,16.1,2,0,0.0,1,1,1,0.0,8.0,0,.500,5,15.0,79,2,0,1,3,-3.7,Richard Jefferson,1192.0,.417,+3,0,0,3,.000
2,CLE,.333,9,103,0,.444,11.8,20161116,2,6.0,.889,30.8,19.4,3,0,0.0,4,0,2,0.0,9.6,0,.250,8,20.2,67,8,0,2,5,-5.5,Channing Frye,1647.0,.444,-10,0,0,5,.000
0,CLE,.500,2,103,2,.500,5.4,20161116,0,0.0,.000,25.8,4.0,1,2,3.7,1,0,2,3.9,3.9,1.000,0,4,6.1,121,0,1,1,1,-0.5,DeAndre Liggins,1620.0,.694,-4,2,0,2,1.000
1,CLE,.250,12,108,0,.333,0.0,20161116,2,3.5,.250,7.2,0.0,3,1,0.0,1,0,0,0.0,0.0,.500,.667,9,24.9,70,3,0,0,0,-8.3,Jordan McRae,1426.0,.349,-9,2,0,0,.167
0,CLE,.500,4,109,0,.500,25.8,20161116,0,0.0,.000,23.1,23.9,2,5,0.0,2,0,1,0.0,11.8,.833,0,9,27.5,115,0,0,2,3,1.1,Kay Felder,803.0,.678,-5,6,0,3,1.500
0,CLE,.000,1,106,0,.000,0.0,20161116,0,0.0,.000,66.7,51.8,0,0,0.0,2,0,0,33.8,42.7,0,0,0,20.6,34,0,2,0,3,-20.6,Chris Andersen,371.0,.000,-2,0,0,5,.000
0,CLE,1.000,1,112,0,1.500,0.0,20161116,1,0.0,1.000,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0,1.000,3,30.4,300,1,0,0,0,72.9,James Jones,84.0,1.500,+2,0,0,0,.000
0,CLE,0,0,0,0,0,0,20161116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeBron James,0.0,0,0,0,0,0,0
0,CLE,0,0,0,0,0,0,20161116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Dunleavy,0.0,0,0,0,0,0,0
0,IND,.500,14,100,1,.536,3.8,20161116,1,0.0,.071,6.3,14.1,7,1,1.3,1,1,2,2.9,8.5,.500,1.000,16,20.4,102,1,1,1,5,-3.7,Thaddeus Young,2224.0,.538,+5,2,0,6,.143
1,IND,.444,18,90,2,.528,20.1,20161116,3,2.3,.500,13.7,31.2,8,2,2.7,3,1,1,0.0,15.8,1.000,.333,21,28.4,101,9,0,5,11,4.4,Paul George,2204.0,.556,+24,2,0,11,.111
1,IND,.583,12,99,1,.667,32.4,20161116,2,2.4,.333,12.7,11.8,7,4,1.4,2,1,3,0.0,6.0,1.000,.500,20,21.2,138,4,0,8,4,6.3,Jeff Teague,2124.0,.727,+10,4,0,4,.333
5,IND,.500,6,91,1,.583,14.3,20161116,1,12.4,.500,14.3,15.1,3,0,1.4,1,1,2,3.1,9.2,0,.333,7,9.7,119,3,1,4,5,6.6,Monta Ellis,2070.0,.583,-5,0,0,6,.000
