ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.133,15,2,1,0,1,.467,8.2,.598,7,.455,20091121,100,1,19,0,0.0,MIL,1,11.2,.000,20.2,2,2388.0,1.2,.633,2,1.4,5,.733,0.0,0,0,Charlie Bell,105,0,11,2.6,2.3,+6
.600,10,3,1,4,0,.600,14.8,.712,6,.333,20091121,119,12,18,2,0.0,MIL,10,19.2,.667,21.3,6,1988.0,0.0,.700,3,19.8,2,.600,6.9,0,4,Ersan İlyasova,99,0,6,31.5,4.6,+14
.556,18,2,1,9,0,.444,11.8,.580,8,.200,20091121,115,2,26,0,0.0,MIL,2,4.3,.900,33.5,10,1889.0,0.0,.472,1,3.5,1,.278,0.0,0,0,Brandon Jennings,106,0,5,6.6,3.2,-2
.000,3,0,1,0,0,.333,0.0,.500,1,1.000,20091121,68,1,3,0,0.0,MIL,1,25.0,0,15.9,0,678.0,0.0,.500,1,4.8,1,.333,0.0,0,4,Carlos Delfino,104,0,1,9.2,-13.5,-6
.000,3,0,1,0,1,.333,0.0,.333,1,0,20091121,77,2,2,2,0.0,MIL,0,25.0,0,19.8,0,545.0,5.4,.333,1,12.0,0,.000,25.2,0,4,Dan Gadzuric,95,0,0,0.0,-14.5,-8
.167,12,12,0,1,1,.500,58.9,.505,6,0,20091121,132,4,13,1,0.0,MIL,3,0.0,.500,17.4,2,2000.0,1.5,.500,0,6.5,0,.000,3.4,0,4,Luke Ridnour,102,0,0,9.4,5.9,+7
.000,8,2,0,0,3,.500,9.9,.500,4,0,20091121,80,10,8,1,4.7,MIL,9,27.3,0,16.2,0,1838.0,4.8,.500,3,17.8,0,.000,3.7,2,3,Kurt Thomas,86,0,0,30.7,2.7,+9
.400,5,0,0,2,0,.200,0.0,.340,1,.000,20091121,61,6,4,0,0.0,MIL,6,14.5,1.000,13.6,2,1369.0,0.0,.200,1,14.3,0,.400,0.0,0,0,Jodie Meeks,101,0,2,27.4,-8.1,+9
.333,6,1,0,2,1,.500,8.4,.581,3,0,20091121,104,3,8,0,0.0,MIL,3,12.7,1.000,18.8,2,1132.0,2.6,.500,1,8.7,0,.000,0.0,0,4,Hakim Warrick,97,0,0,16.6,-1.9,-10
.000,3,1,0,0,0,.333,15.2,.333,1,0,20091121,81,0,2,0,0.0,MIL,0,0.0,0,14.2,0,573.0,0.0,.333,0,0.0,0,.000,0.0,0,0,Roko Ukić,108,0,0,0.0,-7.2,+6
0,0,0,0,0,0,0,0,0,0,0,20091121,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Francisco Elson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20091121,0,0,0,0,0,MIL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Luc Mbah a Moute,0,0,0,0,0,0
