team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
OKC,18.0,3,0.0,.316,4,Kevin Durant,.787,12,.833,111,30.4,28.4,6,.632,.158,1,19,1,0,20130122,7,6,3.5,5,1,142,2,1.000,32,+8,11.4,0,16.4,.763,2462.0,7,14.5,3,1.3
OKC,19.0,2,1.8,.077,3,Serge Ibaka,.612,7,1.000,112,11.5,20.9,1,.538,.154,3,13,1,0,20130122,3,6,11.3,1,0,118,6,1.000,17,+12,15.5,1,17.8,.577,2326.0,9,-0.8,2,0.0
OKC,13.1,5,0.0,.316,5,Russell Westbrook,.613,9,.500,112,25.9,33.3,6,.474,.263,0,19,1,0,20130122,6,4,0.0,3,1,114,3,1.000,26,0,7.1,0,19.1,.553,2259.0,4,0.4,5,1.5
OKC,10.8,0,0.0,1.000,1,Thabo Sefolosha,.900,3,.600,111,6.1,12.7,5,.600,.000,0,5,1,0,20130122,1,2,0.0,3,1,144,1,0,9,-1,5.9,0,16.7,.900,1362.0,2,8.5,0,2.4
OKC,18.0,0,0.0,0,0,Kendrick Perkins,0,0,0,112,17.1,0.0,0,0,0,0,0,1,0,20130122,1,1,0.0,0,0,237,4,0,0,-8,9.8,0,0,0,410.0,1,-5.0,0,0.0
OKC,9.1,0,3.5,.125,1,Nick Collison,.500,4,.000,111,6.5,10.6,1,.500,.000,4,8,0,0,20130122,2,3,14.3,0,1,123,5,0,8,+20,11.4,2,11.1,.500,2447.0,7,0.3,0,1.3
OKC,7.7,3,0.0,.556,1,Kevin Martin,.630,4,.600,114,8.6,17.1,5,.444,.333,1,9,0,0,20130122,2,2,4.6,3,1,130,1,.667,13,+8,6.3,0,8.8,.611,1907.0,3,3.5,2,1.7
OKC,23.0,0,0.0,.600,1,Reggie Jackson,.400,2,.000,101,14.0,26.8,3,.400,.000,0,5,0,0,20130122,1,2,0.0,0,1,80,3,0,4,+12,12.4,0,16.7,.400,643.0,2,-9.9,0,5.1
OKC,0.0,0,14.3,0,0,Hasheem Thabeet,0,0,0,109,0.0,0.0,0,0,0,0,0,0,0,20130122,0,0,0.0,0,0,0,1,0,0,-2,0.0,1,0,0,297.0,0,1.5,0,0.0
OKC,25.9,1,0.0,0,0,DeAndre Liggins,.000,0,0,111,24.6,4.4,0,0,0,1,0,0,0,20130122,1,1,30.6,0,0,141,0,.000,0,+11,28.1,0,0.0,0,285.0,2,7.7,0,0.0
OKC,0,0,0,0,0,Perry Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,20130122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
