ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.000,13,0,1,0,0,.385,0.0,.538,5,.444,20120508,91,4,14,2,1.9,ORL,2,18.8,0,20.4,0,2365.0,0.0,.538,3,6.3,4,.692,5.8,1,4,Ryan Anderson,126,0,9,7.0,-7.3,-14
.000,21,5,1,0,2,.524,33.1,.643,11,.625,20120508,140,4,27,1,0.0,ORL,3,0.0,0,27.0,0,2350.0,2.8,.643,0,6.4,5,.381,2.9,0,4,Jameer Nelson,121,0,8,10.5,12.1,-20
1.167,6,2,1,5,2,.167,8.1,.385,1,.000,20120508,90,5,7,1,0.0,ORL,4,9.9,.714,13.2,7,2310.0,2.9,.167,1,8.1,0,.667,3.0,0,4,Hedo Türkoğlu,120,0,4,14.2,-7.6,-21
.176,17,1,1,3,0,.353,5.1,.409,6,0,20120508,85,8,15,4,3.9,ORL,4,14.1,1.000,28.1,3,2292.0,0.0,.353,3,13.1,0,.000,12.0,2,0,Glen Davis,123,0,0,14.4,-7.6,-14
.714,7,0,1,1,1,.429,0.0,.435,3,.333,20120508,70,3,8,0,2.7,ORL,3,17.9,.200,20.8,5,1627.0,2.0,.500,2,6.9,1,.429,0.0,1,1,Jason Richardson,120,0,3,15.2,-7.3,-13
.571,7,2,0,3,0,.571,12.6,.685,4,.250,20120508,131,1,12,0,0.0,ORL,1,10.2,.750,16.5,4,1791.0,0.0,.643,1,2.1,1,.571,0.0,0,0,J.J. Redick,129,0,4,4.6,-1.0,-20
.000,1,1,0,0,0,1.000,14.3,1.000,1,0,20120508,212,5,2,1,6.2,ORL,4,0.0,0,4.2,0,719.0,0.0,1.000,0,26.0,0,.000,9.5,1,0,Earl Clark,114,0,0,45.8,9.3,+5
.000,3,3,0,0,3,.000,50.9,.000,0,.000,20120508,42,1,0,0,8.4,ORL,1,25.0,0,22.8,0,530.0,18.8,.000,1,7.1,0,.667,0.0,1,1,Chris Duhon,79,0,2,15.5,13.5,+2
.000,1,0,0,0,0,1.000,0.0,1.000,1,0,20120508,200,3,2,0,0.0,ORL,3,0.0,0,8.8,0,343.0,0.0,1.000,0,32.7,0,.000,0.0,0,2,Quentin Richardson,112,0,0,72.0,-1.8,+9
0,0,0,0,0,0,0,0.0,0,0,0,20120508,0,0,0,0,0.0,ORL,0,0,0,0.0,0,73.0,0.0,0,0,0.0,0,0,0.0,0,1,Daniel Orton,127,0,0,0.0,-24.8,-4
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Justin Harper,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Ish Smith,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Von Wafer,0,0,0,0,0,0
.250,20,3,1,5,0,.400,9.8,.563,8,.444,20120508,118,4,25,0,0.0,IND,4,8.3,1.000,26.7,5,2585.0,0.0,.500,2,5.8,4,.450,0.0,0,3,Danny Granger,108,0,9,10.6,0.9,+23
.000,13,0,1,0,2,.462,0.0,.462,6,0,20120508,88,8,12,1,5.4,IND,7,13.3,0,18.3,0,2336.0,2.8,.462,2,12.8,0,.000,3.5,2,1,David West,95,0,0,20.5,-1.1,+23
.143,7,2,1,0,2,.429,7.8,.538,3,.500,20120508,81,6,8,1,0.0,IND,5,35.0,.000,16.9,1,1929.0,3.4,.571,4,11.6,2,.571,4.3,0,3,Paul George,98,0,4,17.8,-2.4,+9
.300,10,0,1,1,0,.500,0.0,.486,5,0,20120508,100,7,11,4,6.8,IND,3,15.0,.333,20.6,3,1842.0,0.0,.500,2,14.2,0,.000,17.9,2,2,Roy Hibbert,104,0,0,11.2,-4.8,+11
.364,11,1,1,3,0,.455,4.7,.588,5,1.000,20120508,138,6,15,2,0.0,IND,4,0.0,.750,20.6,4,1762.0,0.0,.545,0,12.7,2,.182,9.3,0,2,George Hill,107,0,2,15.6,3.1,+16
.000,10,6,0,0,3,.900,49.4,.950,9,1.000,20120508,179,2,19,0,0.0,IND,2,9.1,0,22.1,0,1416.0,7.0,.950,1,5.3,1,.100,0.0,0,2,Darren Collison,92,0,1,9.7,28.8,+11
.250,4,3,0,1,0,.750,19.5,.788,3,.000,20120508,144,6,7,0,0.0,IND,6,18.4,1.000,12.6,1,1229.0,0.0,.750,1,18.3,0,.250,0.0,0,0,Leandro Barbosa,102,0,1,33.5,6.0,+4
.000,3,0,0,0,0,.333,0.0,.333,1,0,20120508,69,3,2,1,7.0,IND,2,25.0,0,12.8,0,890.0,0.0,.333,1,12.6,0,.000,9.2,1,3,Tyler Hansbrough,101,0,0,15.4,-8.9,-3
.000,4,1,0,0,1,.750,40.6,.750,3,0,20120508,165,1,6,1,0.0,IND,0,0.0,0,31.1,0,366.0,9.1,.750,0,10.2,0,.000,22.5,0,0,Lou Amundson,91,0,0,0.0,30.7,-4
0,0,0,0,0,0,0,0.0,0,0,0,20120508,0,0,0,0,0.0,IND,0,0,0,0.0,0,16.0,0.0,0,0,0.0,0,0,0.0,0,0,Jeff Ayres,112,0,0,0.0,-3.0,0
0,0,0,0,0,0,0,0.0,0,0,0,20120508,0,0,0,0,0.0,IND,0,0,0,0.0,0,16.0,0.0,0,0,0.0,0,0,0.0,0,0,A.J. Price,112,0,0,0.0,-6.1,0
0,0,0,0,0,0,0,0.0,0,0,0,20120508,0,0,0,0,0.0,IND,0,0,0,0.0,0,13.0,0.0,0,0,0.0,0,0,0.0,0,0,Lance Stephenson,112,0,0,0.0,-4.2,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Dahntay Jones,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Dwight Howard,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,DeAndre Liggins,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kyrylo Fesenko,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120508,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Foster,0,1,0,0,0,0
