threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.000,7,12.6,20100414,PHO,3.9,8,20.0,1,.500,0.8,1,2,2.5,9,2,95,.750,1923.0,11.1,6,0,1,0.0,5.8,118,.889,.500,0,+8,.627,0,0,26.9,20,12,0,Amar'e Stoudemire,1,6
.250,2,4.1,20100414,PHO,0.0,0,7.6,0,.625,5.6,11,2,0.0,0,2,93,.000,1675.0,33.3,2,1,0,3.7,59.9,132,0,.500,1.000,+10,.625,0,2,10.3,5,4,1,Steve Nash,1,2
.417,4,8.6,20100414,PHO,4.7,0,11.9,1,.500,-2.0,2,3,2.9,0,2,94,.000,1617.0,20.0,5,2,1,1.9,13.7,85,0,.417,.400,+6,.500,0,1,26.7,12,12,5,Jason Richardson,1,3
.444,6,17.1,20100414,PHO,6.2,2,26.3,1,.500,4.6,1,0,3.9,2,1,92,.222,1218.0,0.0,4,1,1,0.0,9.3,121,1.000,.444,.250,0,.557,0,0,23.4,11,9,4,Grant Hill,1,5
.000,1,4.6,20100414,PHO,0.0,0,8.5,0,.500,-9.0,0,1,0.0,0,1,101,.000,752.0,33.3,1,0,0,0.0,0.0,61,0,.500,0,0,.500,0,0,11.5,2,2,0,Jarron Collins,1,1
.615,6,11.9,20100414,PHO,4.3,0,18.2,2,.577,9.0,1,0,5.4,0,2,86,.000,1755.0,0.0,6,3,1,3.5,6.5,118,0,.462,.375,+18,.577,0,2,21.4,15,13,8,Channing Frye,0,5
.714,6,13.1,20100414,PHO,4.8,1,20.2,1,.714,9.3,2,2,3.0,2,0,87,.286,1584.0,20.2,4,2,1,3.9,13.1,114,.500,.571,.400,+15,.698,0,2,18.0,11,7,5,Jared Dudley,0,5
.167,0,0.0,20100414,PHO,0.0,0,0.0,0,.500,-8.9,0,1,0.0,0,4,98,.000,1263.0,14.3,3,0,0,2.4,0.0,81,0,.500,.000,+8,.500,0,1,16.0,6,6,1,Leandro Barbosa,0,0
.429,4,11.5,20100414,PHO,0.0,3,21.2,0,.643,5.2,3,2,0.0,6,3,86,.857,1205.0,17.2,4,1,0,5.1,28.2,109,.500,.571,.333,+4,.622,0,2,27.9,12,7,3,Goran Dragić,0,4
.000,5,15.1,20100414,PHO,6.6,4,22.3,4,.000,1.0,0,0,16.5,6,5,84,6.000,1148.0,0.0,0,0,1,0.0,0.0,133,.667,.000,0,+4,.549,0,0,9.1,4,1,0,Lou Amundson,0,4
.000,1,19.1,20100414,PHO,41.6,2,0.0,0,.000,-14.3,0,1,0.0,2,0,104,2.000,182.0,34.7,0,0,1,0.0,0.0,92,1.000,.000,0,-2,.532,0,0,45.6,2,1,0,Earl Clark,0,0
0,0,0.0,20100414,PHO,0.0,0,0.0,0,0,-19.5,0,0,0.0,0,1,102,0,78.0,0,0,0,0,0.0,0.0,0,0,0,0,-1,0,0,0,0.0,0,0,0,Dwayne Jones,0,0
.000,7,10.4,20100414,UTA,8.2,1,12.9,1,.273,-5.4,2,2,2.6,1,5,106,.091,2342.0,14.9,3,0,3,1.3,9.3,71,1.000,.273,0,-14,.306,0,1,15.1,7,11,0,Paul Millsap,1,4
.353,5,7.7,20100414,UTA,5.7,12,10.1,0,.353,3.9,6,5,0.0,14,3,108,.824,2257.0,17.8,5,2,2,1.4,32.4,100,.857,.294,.333,-15,.518,0,1,32.8,24,17,6,Deron Williams,1,3
.250,3,4.9,20100414,UTA,0.0,3,10.7,0,.250,-10.2,2,6,0.0,4,4,105,.500,2132.0,38.1,2,0,0,2.9,9.9,51,.750,.250,.000,-7,.359,0,2,19.4,7,8,2,Wesley Matthews,1,3
.357,7,11.9,20100414,UTA,9.4,0,14.8,0,.500,0.5,1,3,0.0,0,2,107,.000,2045.0,17.6,6,2,3,1.5,6.5,88,0,.429,.400,-17,.500,0,1,21.9,14,14,5,C.J. Miles,1,4
.286,11,19.6,20100414,UTA,0.0,0,42.9,0,.750,9.7,0,1,0.0,0,4,105,.000,1945.0,6.7,9,3,0,0.0,0.0,130,0,.643,.750,+2,.750,0,0,20.3,21,14,4,Mehmet Okur,1,11
.000,2,6.6,20100414,UTA,6.1,0,7.2,1,.250,0.9,2,0,5.8,0,1,108,.000,1055.0,0.0,1,0,1,0.0,20.0,84,0,.250,0,-14,.250,0,0,10.0,2,4,0,Kosta Koufos,0,1
.250,2,6.6,20100414,UTA,0.0,0,14.5,0,.000,-6.2,3,0,0.0,0,0,111,.000,1044.0,0.0,0,0,0,0.0,27.6,38,0,.000,.000,-10,.000,0,0,10.1,0,4,1,Kyle Korver,0,2
.000,2,12.9,20100414,UTA,0.0,1,28.1,0,1.000,2.6,0,1,0.0,1,2,108,.500,539.0,29.1,2,0,0,0.0,0.0,127,1.000,1.000,0,+6,1.025,0,0,16.8,5,2,0,Othyus Jeffers,0,2
.000,1,8.3,20100414,UTA,15.3,0,0.0,0,.500,-3.0,0,0,0.0,0,1,113,.000,418.0,0.0,1,0,1,0.0,0.0,117,0,.500,0,-2,.500,0,0,12.6,2,2,0,Kyrylo Fesenko,0,0
.333,1,8.9,20100414,UTA,0.0,0,19.4,0,.000,-36.5,0,1,0.0,0,3,108,.000,390.0,25.0,0,0,0,0.0,0.0,0,0,.000,.000,-4,.000,0,0,27.0,0,3,1,Ronnie Price,0,1
.000,0,0.0,20100414,UTA,0.0,2,0.0,0,1.000,19.5,1,0,0.0,4,1,113,4.000,233.0,0.0,1,0,0,0.0,70.1,155,.500,1.000,0,+5,.725,0,0,31.1,4,1,0,Sundiata Gaines,0,0
0,0,0,20100414,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos Boozer,0,0
0,0,0,20100414,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Taylor Griffin,0,0
0,0,0,20100414,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Robin Lopez,0,0
0,0,0,20100414,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Andrei Kirilenko,0,0
