trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
16.8,10.6,19.6,.273,4,14,+17,.318,10,13,NJN,.392,4,11,35.4,99,7,3,0,91,1,.364,0.0,Jason Kidd,22.7,.500,-1.4,.182,2,20080105,3,.750,4,9,1,47.3,3,3.3,0,2539.0
4.0,2.7,24.0,.588,5,6,+16,.618,29,3,NJN,.678,1,17,8.5,108,2,8,0,134,1,.588,0.0,Vince Carter,5.2,.333,4.5,.176,3,20080105,10,.800,10,2,1,27.8,1,1.1,0,2456.0
4.2,0.0,24.4,.385,3,2,-11,.462,21,3,NJN,.561,0,13,17.6,107,4,9,0,97,1,1.000,0.0,Richard Jefferson,8.2,1.000,-5.5,.154,2,20080105,5,.692,13,3,2,8.0,1,1.2,0,2347.0
18.8,9.6,19.4,.636,1,0,+16,.636,17,12,NJN,.604,3,11,12.4,101,2,3,0,107,1,.636,2.0,Josh Boone,27.5,0,-0.4,.000,0,20080105,7,.429,7,9,0,0.0,1,1.3,1,2094.0
11.1,9.1,19.8,.625,1,1,+6,.625,15,5,NJN,.651,2,8,0.0,105,0,5,0,140,1,1.000,5.6,Sean Williams,13.1,0,5.4,.000,0,20080105,5,.625,8,3,0,7.2,0,0.0,2,1468.0
5.9,0.0,13.7,.667,3,2,-8,.889,16,3,NJN,.889,0,9,0.0,102,0,0,0,166,0,.000,0.0,Boštjan Nachbar,11.6,.667,12.1,.667,6,20080105,6,0,0,3,4,13.0,2,3.4,0,1660.0
6.7,0.0,14.8,.000,4,3,-2,.000,2,2,NJN,.210,0,3,17.4,90,1,2,0,65,0,1.333,0.0,Darrell Armstrong,13.0,0,-3.1,.000,0,20080105,0,.500,4,2,0,23.7,3,8.5,0,984.0
0.0,0.0,12.1,.500,0,0,+3,.750,3,0,NJN,.750,0,2,0.0,112,0,0,0,135,0,.000,0.0,Marcus Williams,0.0,.500,0.9,1.000,2,20080105,1,0,0,0,1,0.0,0,0.0,0,416.0
0.0,0.0,34.2,.000,0,0,+2,.000,0,0,NJN,.000,0,3,25.0,112,1,0,0,0,0,.000,0.0,Billy Thomas,0.0,.000,-39.7,1.000,3,20080105,0,0,0,0,0,0.0,0,0.0,0,295.0
0.0,0.0,0.0,0,1,0,-9,0,0,0,NJN,0,0,0,0,110,0,0,0,0,0,0,0.0,Jason Collins,0.0,0,-11.7,0,0,20080105,0,0,0,0,0,0.0,0,0.0,0,142.0
0,0,0,0,0,0,0,0,0,0,NJN,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,NJN,0,0,0,0,0,0,0,0,0,0,0,0,Jamaal Magloire,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
11.1,2.4,28.5,.636,1,3,-5,.636,34,9,ATL,.644,1,22,15.9,106,5,6,0,108,1,.455,5.5,Josh Smith,20.2,.000,6.3,.045,1,20080105,14,.600,10,8,0,12.6,3,3.2,3,2653.0
3.0,0.0,17.8,.429,1,10,-13,.500,14,2,ATL,.500,0,14,12.5,114,2,0,0,109,1,.000,0.0,Anthony Johnson,6.2,.333,1.5,.429,6,20080105,6,0,0,2,2,40.3,2,2.6,0,2165.0
12.2,8.9,22.9,.250,6,8,-13,.250,9,8,ATL,.274,3,16,19.6,103,4,1,0,73,1,.063,2.3,Joe Johnson,15.6,.000,-5.4,.313,5,20080105,4,1.000,1,5,0,30.1,4,5.2,1,2147.0
15.6,7.6,20.5,.714,6,0,-11,.714,18,8,ATL,.733,2,7,14.0,110,2,8,0,129,1,1.714,0.0,Marvin Williams,23.9,.000,-0.5,.143,1,20080105,5,.667,12,6,0,0.0,1,1.7,0,1678.0
19.1,9.3,13.1,.600,5,2,-2,.600,7,8,ATL,.643,2,5,26.9,108,2,1,0,106,1,.200,7.1,Al Horford,29.3,0,-2.0,.000,0,20080105,3,1.000,1,6,0,12.1,0,0.0,2,1371.0
11.4,6.4,15.2,.667,1,1,+7,.667,16,7,ATL,.687,2,9,7.9,112,1,4,0,132,0,.667,2.4,Josh Childress,16.7,0,2.4,.000,0,20080105,6,.667,6,5,0,4.4,1,1.4,1,2008.0
4.1,0.0,22.1,.500,2,4,+7,.500,7,1,ATL,.658,0,4,27.3,110,2,3,0,113,0,.750,0.0,Acie Law,8.4,.000,1.9,.250,1,20080105,2,1.000,3,1,0,42.7,1,3.5,0,798.0
4.4,8.6,6.5,.500,5,3,+3,.500,2,1,ATL,.500,1,2,0.0,110,0,0,0,147,0,.000,0.0,Mario West,0.0,0,1.5,.000,0,20080105,1,0,0,0,0,31.3,1,3.8,0,744.0
14.1,27.6,17.3,.000,3,0,+2,.000,0,3,ATL,.000,3,4,20.0,119,1,0,0,39,0,.000,0.0,Shelden Williams,0.0,0,-25.5,.000,0,20080105,0,0,0,0,0,0.0,0,0.0,0,695.0
0.0,0.0,51.3,.000,0,0,-5,.000,0,0,ATL,.000,0,1,66.7,121,2,0,0,0,0,.000,0.0,Zaza Pachulia,0.0,0,-61.6,.000,0,20080105,0,0,0,0,0,0.0,0,0.0,0,141.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Tyronn Lue,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzen Wright,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,NJN,0,0,0,0,0,0,0,1,0,0,0,0,Antoine Wright,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,1,0,0,0,0,Speedy Claxton,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,1,0,0,0,0,Solomon Jones,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,ATL,0,0,0,0,0,0,0,1,0,0,0,0,Salim Stoudamire,0,0,0,0,0,20080105,0,0,0,0,0,0,0,0,0,0.0
