trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
3.2,0.0,.250,.250,8.4,NYK,.394,0.0,2126.0,0,.500,.313,0,-21,0,8,6.8,25.3,2,Kevin Knox,14.8,7,20190208,-12.6,130,1.000,.250,2,2,3,0.0,68,2,2,2,0,1,4,3,1
3.2,0.0,.400,.600,48.8,NYK,.664,3.1,2090.0,1,.333,.667,2,-18,0,15,3.4,14.6,19,Dennis Smith Jr.,34.6,31,20190208,8.6,125,.579,1.267,1,8,3,2.8,122,9,11,2,0,2,5,4,1
21.1,5.8,0,1.000,6.1,NYK,.972,14.5,1763.0,4,.000,1.000,0,-15,2,5,28.6,21.7,5,DeAndre Jordan,13.8,14,20190208,2.6,121,.800,1.000,7,1,3,0.0,155,5,4,11,0,0,0,2,1
4.7,0.0,.500,.500,14.9,NYK,.563,0.0,1436.0,0,.250,.563,0,-10,0,8,10.0,10.1,2,Damyean Dotson,18.2,10,20190208,-5.9,129,.500,.250,2,2,3,0.0,105,4,1,2,0,1,2,1,1
0.0,0.0,.000,.000,0.0,NYK,.000,0.0,203.0,0,.667,.000,0,-12,0,3,0.0,0.0,0,Noah Vonleh,39.0,0,20190208,-48.2,132,0,.000,0,0,1,0.0,0,0,0,0,0,0,2,0,1
12.1,0.0,.000,.273,4.8,NYK,.337,0.0,1958.0,0,.182,.273,2,+1,0,11,25.7,0.0,2,Mario Hezonja,16.0,8,20190208,-8.3,118,1.000,.182,7,1,3,3.0,78,3,2,7,0,0,2,0,0
5.6,0.0,.333,.333,10.6,NYK,.389,0.0,1802.0,0,.333,.389,1,-1,0,9,12.0,18.2,0,Allonzo Trier,16.1,7,20190208,-9.6,125,0,.000,3,2,1,1.6,71,3,0,3,0,1,3,2,0
22.5,17.1,0,.600,12.5,NYK,.681,21.2,904.0,3,.000,.600,0,-6,3,5,23.9,0.0,7,Mitchell Robinson,23.6,11,20190208,12.7,114,.714,1.400,3,1,2,0.0,154,3,5,6,0,0,0,0,0
15.1,0.0,1.000,.500,25.2,NYK,.509,14.2,899.0,2,.167,.583,0,-2,0,6,16.0,12.7,2,Kadeem Allen,23.2,7,20190208,-3.6,128,.000,.333,2,2,2,0.0,103,3,0,4,0,1,1,1,0
4.3,0.0,.000,.286,13.1,NYK,.286,0.0,793.0,0,.286,.286,1,-9,0,7,9.1,0.0,0,Lance Thomas,23.3,4,20190208,-11.5,121,0,.000,1,1,2,3.7,68,2,0,1,0,0,2,0,0
