season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1994,26.0,SEA,NBA,C,45.0,3.0,6.2,1.0,2.4,0.415,0.0,0.0,0.0,1.0,2.4,0.415,0.415,0.6,1.0,0.63,1.1,1.6,2.6,0.2,0.2,0.5,0.5,1.0,2.6,/players/j/johnser02.html,Ervin Johnson
1995,27.0,SEA,NBA,C,64.0,30.0,14.2,1.3,3.0,0.44299999999999995,0.0,0.0,0.0,1.3,3.0,0.445,0.44299999999999995,0.5,0.7,0.63,1.6,2.9,4.5,0.3,0.3,1.0,0.8,2.5,3.1,/players/j/johnser02.html,Ervin Johnson
1996,28.0,SEA,NBA,C,81.0,60.0,18.8,2.2,4.3,0.511,0.0,0.0,0.33299999999999996,2.2,4.3,0.513,0.513,1.0,1.6,0.669,1.6,3.8,5.3,0.6,0.5,1.6,1.2,3.0,5.5,/players/j/johnser02.html,Ervin Johnson
1997,29.0,DEN,NBA,C,82.0,82.0,31.7,3.0,5.7,0.52,0.0,0.0,0.0,3.0,5.7,0.523,0.52,1.2,1.9,0.615,2.8,8.3,11.1,0.9,0.8,2.8,1.4,3.5,7.1,/players/j/johnser02.html,Ervin Johnson
1998,30.0,MIL,NBA,C,81.0,81.0,27.9,3.1,5.8,0.537,0.0,0.0,0.0,3.1,5.8,0.537,0.537,1.8,2.9,0.601,3.0,5.5,8.5,0.7,1.0,2.0,1.4,4.0,8.0,/players/j/johnser02.html,Ervin Johnson
1999,31.0,MIL,NBA,C,50.0,7.0,20.5,1.9,3.8,0.508,0.0,0.0,0.0,1.9,3.8,0.508,0.508,1.3,2.1,0.61,2.4,4.0,6.4,0.4,0.6,1.1,0.9,3.0,5.1,/players/j/johnser02.html,Ervin Johnson
1900,32.0,MIL,NBA,C,80.0,74.0,26.6,1.8,3.5,0.516,0.0,0.0,0.0,1.8,3.5,0.518,0.516,1.2,2.0,0.605,2.9,5.2,8.1,0.6,1.0,1.6,1.0,3.7,4.8,/players/j/johnser02.html,Ervin Johnson
2001,33.0,MIL,NBA,C,82.0,19.0,24.2,1.3,2.4,0.545,0.0,0.0,0.0,1.3,2.4,0.545,0.545,0.6,1.1,0.5379999999999999,2.5,5.0,7.5,0.5,0.5,1.2,0.6,3.1,3.2,/players/j/johnser02.html,Ervin Johnson
2002,34.0,MIL,NBA,C,81.0,9.0,20.5,1.1,2.4,0.461,0.0,0.0,0.0,1.1,2.4,0.46399999999999997,0.461,0.4,0.8,0.455,1.8,4.0,5.8,0.3,0.5,1.0,0.6,2.7,2.6,/players/j/johnser02.html,Ervin Johnson
2003,35.0,MIL,NBA,C,69.0,17.0,17.0,0.9,2.0,0.452,0.0,0.0,0.0,0.9,2.0,0.452,0.452,0.4,0.6,0.682,1.7,2.6,4.3,0.3,0.5,0.9,0.5,2.6,2.2,/players/j/johnser02.html,Ervin Johnson
2004,36.0,MIN,NBA,C,66.0,47.0,14.6,0.8,1.6,0.534,0.0,0.0,0.0,0.8,1.5,0.539,0.534,0.3,0.4,0.607,0.9,2.6,3.5,0.4,0.4,0.7,0.5,2.4,1.9,/players/j/johnser02.html,Ervin Johnson
2005,37.0,MIN,NBA,C,46.0,23.0,8.9,0.6,1.2,0.519,0.0,0.0,1.0,0.6,1.2,0.509,0.528,0.3,0.5,0.64,0.9,1.5,2.5,0.1,0.2,0.3,0.4,1.9,1.6,/players/j/johnser02.html,Ervin Johnson
2006,38.0,MIL,NBA,C,18.0,0.0,4.5,0.4,0.9,0.41200000000000003,0.0,0.0,0.0,0.4,0.9,0.41200000000000003,0.41200000000000003,0.1,0.1,0.5,0.3,1.1,1.3,0.1,0.1,0.1,0.3,1.3,0.8,/players/j/johnser02.html,Ervin Johnson
