season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2010,20.0,MIL,NBA,PG,82,82,32.6,5.5,14.8,.371,1.8,4.7,.374,3.7,10.1,.370,.431,2.7,3.3,.817,0.6,2.8,3.4,5.7,1.3,0.2,2.4,2.3,15.5,/players/j/jennibr01.html,Brandon Jennings
2011,21.0,MIL,NBA,PG,63,61,34.4,5.7,14.7,.390,1.6,4.8,.323,4.2,9.9,.422,.443,3.2,3.9,.809,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,16.2,/players/j/jennibr01.html,Brandon Jennings
2012,22.0,MIL,NBA,PG,66,66,35.3,7.1,17.0,.418,2.0,5.9,.332,5.2,11.1,.464,.476,2.9,3.6,.808,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,/players/j/jennibr01.html,Brandon Jennings
2013,23.0,MIL,NBA,PG,80,80,36.2,6.2,15.6,.399,2.2,5.8,.375,4.1,9.8,.412,.468,2.9,3.5,.819,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.5,/players/j/jennibr01.html,Brandon Jennings
2014,24.0,DET,NBA,PG,80,79,34.1,5.3,14.2,.373,1.9,5.7,.337,3.4,8.5,.397,.441,3.0,4.0,.751,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2.0,15.5,/players/j/jennibr01.html,Brandon Jennings
2015,25.0,DET,NBA,PG,41,41,28.6,5.3,13.2,.401,1.9,5.1,.360,3.5,8.1,.428,.471,2.9,3.5,.839,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4,/players/j/jennibr01.html,Brandon Jennings
2016,26.0,DET,NBA,PG,23,1,18.1,2.3,6.2,.371,1.0,3.3,.312,1.3,2.9,.439,.455,1.2,1.7,.711,0.2,1.8,2.0,3.0,0.5,0.1,1.0,1.0,6.8,/players/j/jennibr01.html,Brandon Jennings
2016,26.0,ORL,NBA,PG,25,6,18.1,2.4,6.4,.366,1.1,3.1,.346,1.3,3.3,.386,.450,1.2,1.6,.750,0.4,1.6,2.0,4.0,0.7,0.2,1.4,1.3,7.0,/players/j/jennibr01.html,Brandon Jennings
2017,27.0,NYK,NBA,PG,58,11,24.6,2.8,7.4,.380,1.2,3.4,.340,1.6,3.9,.415,.459,1.8,2.3,.756,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,8.6,/players/j/jennibr01.html,Brandon Jennings
2017,27.0,WAS,NBA,PG,23,2,16.3,1.3,4.6,.274,0.5,2.3,.212,0.8,2.3,.333,.325,0.5,0.7,.706,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,3.5,/players/j/jennibr01.html,Brandon Jennings
2018,28.0,MIL,NBA,PG,14,0,14.6,1.9,5.1,.375,0.6,2.4,.273,1.3,2.8,.462,.438,0.7,0.7,1.000,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,5.2,/players/j/jennibr01.html,Brandon Jennings
